idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
24,refs/heads/master,756905cd9e592caaaa963739029bca5d46d20b77,4d30b5a9670b04b1b661eaaba70c10360f5514be,db445a4528d0f6b316777bc641344f1b97cfa8fd,,True,True,2314ad7e11181c347e73430cf592faa500fecf58c475c744817ec356c172b6f0,Tests_passed,2afe07950097068c71b595917ee694ea81d121b400c610c828b923b5144d8ea3,Tests_passed,True,True,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,8ecfd1f2d67ea3c7947463d1cfdbc98a4bce6ab6de32ea47a2267d9bfcc5092c,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,8ecfd1f2d67ea3c7947463d1cfdbc98a4bce6ab6de32ea47a2267d9bfcc5092c,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,a4e1737ab651e5625cac97358d772babb8c1573fa968738f1526a5ae7bf06180,Merge_failed,560abea0ec34b6073b68ba24ef9c22225f06d2329eb1c171eb8beda79aaf1bd3,Tests_passed,f88581f53955ebdd81bac5269d75ac2147811fe8f2a2d368144cff68610302aa,Merge_failed,6df25d02d1136d58f63e25e456f39ac81b2bfd03e84f212ad6958ffe37dc9140,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,8ecfd1f2d67ea3c7947463d1cfdbc98a4bce6ab6de32ea47a2267d9bfcc5092c,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87,Merge_failed,167b1f79e9b96bcf755af4b2f7c27cf25e63a4a0f213df76d0ff34edbcb06d87
