idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,ed76ae1a5afe24df513ff734704691c7bfcf6d8d,a0ed44e4fae29ffc185a3957b0eb6957124f2669,db6b57d55a8671bb9b3398db4976d75265db35ef,,False,False,True,9,10.0,False,,,,,,False
3,refs/heads/master,a97f6235c6ef3cef5d8204d448159b9780698321,df458c438efd0bc2299802e2ebbd3271c3e6b47a,a5b22cb3345491bb552df7263d4a1abeaa6d02cc,,False,True,True,32,1335.0,False,,,,,,False
5,refs/heads/master,05684fe4c76a18d8e734b26c366530be9419e904,f252cc46bb4c5c4be4495c9ae18f622a74134f69,d28b7ac0772280dc6943eec9b5cf72d4117e26fa,,False,True,True,8,179.0,False,,,,,,False
7,refs/heads/master,009ccb41c98fa7b0e3882eda5bc247b80715a169,0a55df3366207b1d38e81e468181949e1d53881c,43689ec1ae3954706b5deae283af80b70fc83ed3,,True,True,True,2,0.0,True,Tests_passed,289cb79ad3bb341e1dc48888bc3341a711dbbeec34cacce10987a6b3d24e2619,True,Tests_passed,794f32ccffa1331220a581afeb6905ba65726bfc01a1bca1894a38fa86f3bd60,True
8,refs/heads/master,0a55df3366207b1d38e81e468181949e1d53881c,e1a4d4058ac0a67fe00970ba020d205f7bb068d9,dd7ada0dbd4efe4681fb530d9ab1273cd5ef5910,,True,True,True,2,0.0,True,Tests_passed,a931f70215bee43c3256dbeb50fdebc91f64a34bd7c010172141d8a677f1f5f3,True,Tests_passed,547099c7078cf1dbcb3272f1cb561a14c534e50dd7c437d61fdd7a71fdfe60b2,True
9,refs/heads/master,359d20abcc4913a598f6d8df3dd2c4078a11c731,a06c858b80439cf36f9bae3949a20c71d43c7fb0,d8e3e5b7b7e87d86bf9311501054447f567725f5,,False,False,True,3,0.0,False,,,,,,False
11,refs/heads/master,fe218957c4bf8f0b9bfa50fd0df66ce09b7d71e9,8517cf379637299f0ef36357c8196e2368bc4401,a4bca3e9ba901cf6e0aa01d8ea75f69d00f291c7,,True,,True,22,,False,Tests_failed,9d830428b897388f8c9d300e1c08ec17f4e0126ebddb70dd4477ce007ada35f6,False,Tests_failed,07582a59d8f69323ba8b7a91224550830a8e868060799f4e63c4e3645d07ac62,False
15,refs/heads/master,193628a1e39f11242fbf56c80bba81cc2e0e939d,171bcf7a8bf77a6b11842dfa0267cb8c5b3c2816,fdbcbdd1622dc39ca84fd6042fb693be48dbb924,,False,True,True,17,24.0,False,,,,,,False
17,refs/heads/master,1a4aacb4dbe5be3eeb32619a43368b55a8fbb293,a2afb8fa5d4d1c2bca949a5798c34e3ceccc522c,4dfc47af0f12e84c659cd7761cd016b2014c56ee,,False,True,True,52,167.0,False,,,,,,False
18,refs/heads/master,76c973bf680be5964e1a8c2e7f0a984668153d0f,52352ff0664d7cd9461360d0d59ab8a3e3cee5c8,1907abc7133603056eafef8a42e20f8ae4881898,,True,True,True,58,317.0,False,Tests_passed,7645f704b3eea92104f855e26b6fb51ffcfd3e09a6d800145e93cc7d5aa233a2,False,Tests_failed,96cc3dfc55582eb7f108239f30318741f84d877c03b79994d1a7a4b6b0daf7d7,False
19,refs/heads/master,1907abc7133603056eafef8a42e20f8ae4881898,04241b246e6ce9cc374650290c8663d43d11b01c,e94f0f99153cbc0648b93ddebfac5b6305a4820d,,False,False,True,3,0.0,False,,,,,,False
21,refs/heads/master,9b9fd9587c7bfe1930c693b902fb1ae8e65ed360,4a6b11b38192da9a5a27882d09c7fdec2dfb04d2,5020fe446eb279ec1fa9be3c0ad3f0dd45714521,,True,True,True,15,36.0,True,Tests_passed,27f404d6a88ddd183d6fa996bb3a3a1b040b001fa7a1ea28c7a609e1e250b62b,True,Tests_passed,3c342992f3c1e10734e1e20af0a5e643bcb4db338f410eb6a9c616ed66454f97,True
22,refs/heads/master,e3da863de851de66dcb0528ed00c51d9b8f3fa4d,33a491c743dcb4d7e6faed2786d3daab3c42ef33,993c6a1c498f8fdcec92c34326fa473b872a44c4,,False,True,True,17,120.0,False,,,,,,False
23,refs/heads/master,2bc70b0f660e3cbe3ae44e00c68cadbadbefe8e2,7531bbb06b7554ccf240f8df66d9d9e16accb6ec,5ce1b0bbc1d2a04ea8ba6077ecdd2c8cbf3a23e7,,False,False,True,3,2.0,False,,,,,,False
24,refs/heads/master,36f3d08d0ba88e2eefb377d326ba654b693da269,c6c9194db7eff46be2e98f5732432546c0bb94fa,15eb12629e844b1ac1f1c6b911e57e886c5bfc51,,True,True,True,26,456.0,True,Tests_passed,8624cc7e2ff18cf9754e12d6c44243edc25bd9ee9162792533302c858e8f527b,True,Tests_passed,2cf88b36dec634fcb05c9b1c4dbce28680f4f26247ee486ebd69d4e8dc990254,True
25,refs/heads/master,64628ac739d70f97eba6196a82d42f8b8efeb573,b98ba2ed385e93e5e461d45fa9bdcba08cb740b7,abcf88876379b6919ce06b7ca30e8186ca0ba1d9,,False,True,True,17,322.0,False,,,,,,False
26,refs/heads/master,27e2806d09b7286011363c170431c5eac7789fc0,e3c26e4ee01367f6c5dd059b98d6f5690d0d777b,846b22c2a306916b09c2e0f2a3a3346ae1fe5c86,,False,False,True,3,3.0,False,,,,,,False
