idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,deepseekr1_merge,deepseekr1_merge_merge_fingerprint,o3_mini_high_merge,o3_mini_high_merge_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,deepseekr1_merge_plus,deepseekr1_merge_plus_merge_fingerprint,o3_mini_high_merge_plus,o3_mini_high_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,repository
1832-39,1832,39,refs/remotes/origin/5-locatable,ef02642abd641e654abd504ed36a5eb1571ec40c,9b2be3d78619d74c8a1fd38c4b28b8fc775fcef5,b534848cf79d4a1341deb27d25fc3ce48670c806,,True,True,Tests_passed,051cb138152af5d962dd02d6ecc3ed55b4e8d41868f57c000bf9154ae716a9d2,True,8,7,361,2,True,Tests_passed,7d65e9fd34405cb14c1788039c0b3075397de4e484096d9a1f801878d34c8025,True,8,True,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,d25febc0f0d9f4e8ac50f7f84d312a3d97a0086622c9c91be37f4d24a1a9d589,Merge_failed,eeb95050aa3cef886526f6c2855e2ec2154f21379c2c22a46b380e7f63ec889f,Tests_failed,a1f8a00682386f1b4775251601e19ab9378ef41230470c1567cdc0cade0d3649,Tests_failed,2e3f13dbdb903487668a95b341385ac4595d8b00b5ab6be34b782e79ae27ede8,Tests_failed,35a541aa6da64236863fedc2ea6666d526d28216a67def8540940b83bcfdeef5,Tests_failed,0fee42eb3e498538ace929b5591f57c435418c1e3e6d204925727d0415bf833e,Tests_failed,93591f74d0167cdf2b24adedb6cd85b23084eb3178dcb3096ca253ae9ae90524,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,e7a9f9fbf05f248340e7697a85dc5c3920a2efb72eec6802e46e1bd4be1ae3e6,Merge_failed,eeb95050aa3cef886526f6c2855e2ec2154f21379c2c22a46b380e7f63ec889f,Tests_failed,3e964f5760cc4e9db92257e2a4e7bb6c77c6770ca6f67e7c61164b827c121b67,Tests_failed,2e3f13dbdb903487668a95b341385ac4595d8b00b5ab6be34b782e79ae27ede8,Tests_failed,35a541aa6da64236863fedc2ea6666d526d28216a67def8540940b83bcfdeef5,Tests_failed,0fee42eb3e498538ace929b5591f57c435418c1e3e6d204925727d0415bf833e,Tests_failed,c376abf3b963dfc0c2ea67f8cec36cd3831fbdb5c0e1fe2d64e7dd4a05d0f1f7,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,Merge_failed,2e7c7492cc6101a1616db6848a04182970220f061f42af0917819373b45d58c0,jparsec/jparsec
2178-27,2178,27,refs/heads/master,d163a6c5aedd0f6405c3825998b14df8fc3f3f83,bf01547fcd2ec03dca5d1836a4ebde38d3f7dc4a,4e31c7395c779167cec7fd50dd11a6308aee260d,,True,True,Tests_passed,af9aa0a0e9c7efb9cd2dedbd2656cdaa715bcb38e93261d63166644f501a8aab,True,11,33,450,4,True,Tests_passed,0c7e295ea51526bcd83d22a0ad496b0dea622e1143f5ff7d1f88cde8ad326158,True,11,True,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,fb6644d55e509b5c0a98b017afc65c6ffebe9bdc8ddfd976d5f68b405822e04a,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,de1d2b45e5022c9500509d5ebd48de0db76170d7a018546ec6fb86de97abc57d,Merge_failed,2058f507a7007d7d8c37a1014de33423f304a18e0243afd6479bdcffe05ce7f4,Merge_failed,2058f507a7007d7d8c37a1014de33423f304a18e0243afd6479bdcffe05ce7f4,Merge_failed,feafd194cb56435be82ed3bb907d0e66c2a5822c473e1a323d16631c03384a4a,Merge_failed,3f4cd976dfdb8421a0bd5f7fd6015f8866acd1f435310f4a62aa688a67f8f738,Merge_failed,deecdcd6d46fb0cc0d1e6b3fd992f0a1ed4e27f95d932f51ba01c067b6505c6a,Merge_failed,09e25e5f5241b1c33af6a02aec251052caf4b1cb5c44125951e72dab1ca371b7,Merge_failed,02a3cfa04502ec23feb6ea9f0c32230209d7259d552a81c8dcda2b45118b2ac5,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,52a5a0704d068cbc091216c1ea3e18b10c887824dc32fcb80594d4d92a4440c1,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,0774dbd89c1410973a5b3bf141b284742ee4bb98225686c138cd3d7de3b50afe,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,6899062954f3c02e19d4cdf6febbc3c166814b9bca4972158e2197b61a8945e1,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,6899062954f3c02e19d4cdf6febbc3c166814b9bca4972158e2197b61a8945e1,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,6543bc2cb645e13bfb06f8c256078f8364edf5a0a47e66c46fec5ae3ecca78d6,Merge_failed,9eebb59c76c4d0169799530d0097837ebd815a68d7595d2a3725d0530c9a79d2,Merge_failed,9eebb59c76c4d0169799530d0097837ebd815a68d7595d2a3725d0530c9a79d2,Merge_failed,95f50d2ee773852c0ade0111e8d57f29f8e3c09249c1e5974aaf7bc2c42b5216,Merge_failed,3205527c225bb39262594fedb4f8e9a8945f862bb529e76c4deccddc89c51990,Merge_failed,74e1c2c26b31a8ea677e34089bb69ee8765375c65c62db71e06e1838284b2a7e,Merge_failed,6de183b2cfaea495c99f57336816e98e51e47e74e6bc9c4e4f269cf19298f4c3,Merge_failed,cfd1c5822c68b7dcbf14350958c3a26dc7e63655ea75e9219b9c5fd4809b305f,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,7d14c8eb72ae5218666d6e69cd2aef836077efc333c18aa9aee2bbfc8cc3f0f4,Merge_failed,6899062954f3c02e19d4cdf6febbc3c166814b9bca4972158e2197b61a8945e1,swagger-api/swagger-parser
14385-3,14385,3,refs/heads/master,4bc11ca34e0b8a811a6d5f12d45eaddd2f646cc6,a82d4b5ccd4d730dc2544bd5ee00870a91f30f09,b031aef316b7324b624b71a198e41e9cd434e08b,,True,True,Tests_passed,5b339b1582680df894e0747a589001c73a274ba807c9b7cdc51376bc6585ff9e,True,141,543,4307,23,True,Tests_passed,ffd6854096cd1b0c1e25215dec348f4f44892c9cce2bd941cbdf9c830739b0bf,True,147,True,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,dad9e440a11aa31f2e7c399ab9f2e4fb7e9cd1739d814d2d22ad24d32b54d621,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,dad9e440a11aa31f2e7c399ab9f2e4fb7e9cd1739d814d2d22ad24d32b54d621,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,b2d6ae170cf5a29aa25a8d1761ea49aebeb03b5c753c28d8ae8ea26917ee2147,Merge_failed,a91e861823b5f3e15c61681cb6a9a6a76ad032acfa893b6bf7169bdad1dc71c1,Merge_failed,a8df1c2cee8d1ce9929447beec3482d2a895929586f7eafdcf0c17853b259f50,Merge_failed,a167e6317816904aa3bc08af591717e3c49de99e86c051aad92d8e89b136dd1e,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,c2f964f9673867d125aa2401bacf8c87682db279e9f179948a2037b2f9784796,Merge_failed,70da0f752ba0e322b729325f74a55bfec9c1189fbc575adfa4248677e1db0ae5,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,dad9e440a11aa31f2e7c399ab9f2e4fb7e9cd1739d814d2d22ad24d32b54d621,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,dad9e440a11aa31f2e7c399ab9f2e4fb7e9cd1739d814d2d22ad24d32b54d621,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,dad9e440a11aa31f2e7c399ab9f2e4fb7e9cd1739d814d2d22ad24d32b54d621,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,d00cae64ff8bafceee6244b8ee441b96b46b62f4c92926f5fee309151766a027,Merge_failed,a91e861823b5f3e15c61681cb6a9a6a76ad032acfa893b6bf7169bdad1dc71c1,Merge_failed,0e34751bd8042bea0b1d0836a7f8cbac841d57273378339d51d15faa934a1dc3,Merge_failed,a167e6317816904aa3bc08af591717e3c49de99e86c051aad92d8e89b136dd1e,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,81e3cd7da259928a974ae2fd0c2f75708227f07378f322dd72a378c37c9884d8,Merge_failed,dad9e440a11aa31f2e7c399ab9f2e4fb7e9cd1739d814d2d22ad24d32b54d621,camunda/camunda-archetypes
15682-1171,15682,1171,refs/remotes/origin/pull/1297,633af7b87beb906240ff06f3cdd54f87654dcb47,49e65490f67e6256def23e7544f00ba88361f64c,bc68fda5264d5109c1a06a4e9ad998338078c9b3,,True,True,Tests_passed,b813a3651a3af0f0f8d82658f82eca05945856757f200530bf1c9820feb51c51,True,57,299,7786,3,True,Tests_passed,5f9ed8563375b4490949325e26b3a3fb784827b06d3d459d0c5e6e0e722a744d,True,57,True,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Merge_failed,3830e286f0cf65b8b3c53c136a1387233ba372589174c214d4b288fcc8814215,Merge_failed,4fd765f6a2326bd726ab37a21d2e3fd3e46e01cbdac315977b4938eaafab18c4,Merge_failed,9e1ca5cf36034a3cf61403c93f35ebbcd65cdd986d02783f32c93a3db257cbfc,Merge_failed,9e1ca5cf36034a3cf61403c93f35ebbcd65cdd986d02783f32c93a3db257cbfc,Tests_passed,fe976af76cbf2919ef2fc25bd0a27239a1d980250434be3632019dd0d65ee234,Tests_passed,fe976af76cbf2919ef2fc25bd0a27239a1d980250434be3632019dd0d65ee234,Tests_failed,01a1772458da511f86ea639cb6968dd8d53688807491fcb2021c40573ce3fb6c,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Merge_failed,d19ea00118c3863e2a3e36088af44afc04b16ef956d63c33ddfa7167a540a402,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_failed,e937520aed02864cc978bcea7fed2646e2b4a98126bb1b8690dde926e2c7ff58,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,Tests_passed,645410c9a64cafedba1aa17f0110842ab9fc58202af7816ddd77b7baf2f306d2,openpnp/openpnp
22713-1,22713,1,refs/heads/master,1ae0553ab8dd0574e86a2b073e35f3a0331ada3c,8693b9e5c6ab2b2f04acc311a0bfa37ad157c391,dc25033b5792eb3b2692252bedb363bafb2a6ad3,,True,True,Tests_passed,5c6a4cb502477986ed12c0df6c951f5429d27bf2535b06ba444bbc967322fef6,True,60,114,7232,8,True,Tests_passed,6312f583ebbaa3f8b7089e2ab24f513bb713c54a8f32df638ce77c6aa0b3fa68,True,63,True,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,f4b28598fdd7f78c85dc0b53ef453dfd81ab80f190c28beed620967f0231431f,Merge_failed,fc0e0c4d1c4a3483c0561cad3c473bc11021a65873742b8be360ae8bd419c7dd,Merge_failed,fc0e0c4d1c4a3483c0561cad3c473bc11021a65873742b8be360ae8bd419c7dd,Merge_failed,fc0e0c4d1c4a3483c0561cad3c473bc11021a65873742b8be360ae8bd419c7dd,Merge_failed,ddbf41505967fe1ba2b8d74b0dc4811e3d64955d8dec5e1bb1d76a886210a5e7,Merge_failed,5c6a4cb502477986ed12c0df6c951f5429d27bf2535b06ba444bbc967322fef6,Merge_failed,3637776fb81c90d198db373adddbd7247abd403fe7f5b0c5931f5642b5c9c207,Merge_failed,cbae781406296177def2e9dc1a729e6d4e3ebd99d1c30230a06ed107950d706b,Merge_failed,3db7dd7167d9cbe6a5c02aa586780719f04aac16e6bed9b438731c2677b33b56,Tests_failed,2b3990441ad28c383f91352af72d94369feb6608e99b0aff40e974cd350d1769,Tests_failed,37595e4c12d3b484613d9053cc0aa318cf9764f91d748d83c157cc20d42b29c4,Merge_failed,40c6f8a01d5f775e60fdcb0c3059bb9d51a5f28d7348bf21a39227f1880ac561,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,f4b28598fdd7f78c85dc0b53ef453dfd81ab80f190c28beed620967f0231431f,Merge_failed,fc0e0c4d1c4a3483c0561cad3c473bc11021a65873742b8be360ae8bd419c7dd,Merge_failed,fc0e0c4d1c4a3483c0561cad3c473bc11021a65873742b8be360ae8bd419c7dd,Merge_failed,fc0e0c4d1c4a3483c0561cad3c473bc11021a65873742b8be360ae8bd419c7dd,Merge_failed,ddbf41505967fe1ba2b8d74b0dc4811e3d64955d8dec5e1bb1d76a886210a5e7,Merge_failed,5c6a4cb502477986ed12c0df6c951f5429d27bf2535b06ba444bbc967322fef6,Merge_failed,3637776fb81c90d198db373adddbd7247abd403fe7f5b0c5931f5642b5c9c207,Merge_failed,cbae781406296177def2e9dc1a729e6d4e3ebd99d1c30230a06ed107950d706b,Merge_failed,3db7dd7167d9cbe6a5c02aa586780719f04aac16e6bed9b438731c2677b33b56,Tests_failed,2b3990441ad28c383f91352af72d94369feb6608e99b0aff40e974cd350d1769,Tests_failed,37595e4c12d3b484613d9053cc0aa318cf9764f91d748d83c157cc20d42b29c4,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,Merge_failed,6fe695dd5a72091da21dfe9f3293fd7921f35127384a79246b5fe8e91740a083,gatein/gatein-api-java
23268-68,23268,68,refs/remotes/origin/pull/7,1d1ffff999dee2581d708351a634ee3b66f389f4,54f247b74b673ca42f957edd894ee87f0cd40bed,9766e7b06ab8aa8fa7d3dbd17185edaa0f11d813,,True,True,Tests_passed,290966c5c354289a2f8f98b85b2827727a97b70962c5c764d8eba4e5ac6bf863,True,109,206,705,3,True,Tests_passed,47de80927787cd7768f67f58d29b05cd699578ff9683a6de8c1a06386fd844fd,True,109,True,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,3497015a617fcef1b29040c94cbcf3c0f5c79b18f658b8f0c9ac06a91c08adcc,Merge_failed,d8a3e7e04e0d49a467038aa5816329f9d3e85a1e721a6920127fab98dff42bf0,Merge_failed,787573f720971befc9945909d6ed6962c331994aeb4ad41b24a451553356e9bb,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Tests_failed,067bf279d909ab5378b1fec7e2c28cac89e89fabff495b7dba709cacfd03b7f4,Merge_failed,cc3019e5424338f8ca73bbb2365749a0b2f974c822324196e83833980b7d3ff9,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,135fadd7255c718501ec6edf029b09981fe3eaf7e47986d93f3c833d4618ed1c,Merge_failed,d8a3e7e04e0d49a467038aa5816329f9d3e85a1e721a6920127fab98dff42bf0,Merge_failed,787573f720971befc9945909d6ed6962c331994aeb4ad41b24a451553356e9bb,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Tests_failed,067bf279d909ab5378b1fec7e2c28cac89e89fabff495b7dba709cacfd03b7f4,Merge_timedout,,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,Merge_failed,72cf63a1a47e17e90e7832c02c1dd65c819fd2b1eb49c462308eeb1234d7a406,sonarcommunity/sonar-php
