idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,560232ce880712e92453574e091ed50bcff92fdd,6ad5cd6716deed596a2bde8a526757441e71e488,db6777b9dcbe98a0e49322700f9bca2f9fc190c7,,False,False,False
2,refs/heads/master,6b7533e38f422cf76d58d47c3891fbc169264ea8,db4ebbf238c7d5a2036c1baca7476c523c4e02e8,c1a0c1a8f46c726148e454f0d91c8c645a315c0d,,False,False,False
