idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
4,refs/heads/develop,33d3648d118443a29fc121250439f4bf7b0c59b8,cb678da1c3c8bf5ef135b175c089fd5badf3baf3,e9b358c9fa10060ad1be55ec699f2799100fef24,,True,163,0.0,Tests_failed,dd35da61ba0ea0768c8939c059e09532ff450d8fe3d111d551165dc2dbc2fa0d,False,0.2092202995974936,Tests_passed,94584a31b6d3b05d36699f4a385430b9b5d02be8fd5553e385a83f8c620a35b2,False,False
6,refs/heads/develop,bc9e18ca60f73b0a6a14c3ab9c8cdec221062da1,bcad0c86581370e555bd0aa0e410aea4009e3c76,5740e80ac0f525d8e3626680ba4cd3c8b0d26dc1,,False,2086,,,,,,,,False,False
7,refs/heads/develop,616e3ddea088ef53750703a14d26123d2afc104b,374b5cb4fe461319300a6bb3d20afdb3a60ca7a8,2da77e2b74d7693841984503de925881f533ee93,,False,12,,,,,,,,False,False
8,refs/heads/develop,6d7a9d22a24dbc676dde0eb54d2c11d7dd074170,d9a254df6d0c0cf8acf72f382714adfd45fa4e4b,3e0ee3e53a87925e3d372de808d6d023c3809dd0,,False,10,,,,,,,,False,False
11,refs/heads/develop,c1b575acabee401d87a88514ff4549b75a5d11d6,a13798bced142d79535ab97c2a0820720487d4b6,709ce84ee6fe3cd51853073c9330aeee5a668f25,,True,2432,0.0,Tests_failed,cec3a4eaf7d3268488c2ecd281c58421475f8f35b581fe3606d3cd31df15de81,False,0.0,Tests_failed,171a67fa5337c2dd5ba1915379f8f676c53c06fbd7a984335524485a89643b13,False,False
16,refs/heads/develop,b1a25b971ce30aeed4653ab2751702d62081e993,94f969d1f4d7c4dbef31ec0dc7278b50da33f506,1f133f57a27a2d5e7e40eeded3b9f289c43ff817,,False,105,0.0,Tests_failed,277873d7bbd2d86b42ff84df7d01e93639a929020fc67abb0d8b3db202b52830,False,0.0,Tests_failed,43e40367009bef29d50ce00bab6972a8ea2ad325cf23aff154ea89d9e691f2be,False,False
18,refs/heads/develop,f6c5e636c3e0373aa06c677ba31231821dbfd88a,d89528b64fa76044f65b22096aedb5f31b3f2898,53a690ac80ce8a9288c4ac12612137858dec0e56,,False,10,0.2006292488342041,Tests_passed,3cae04295a9cd5c12d9ba5b7dabb5fa16f781ce02f4cd40c0518e588c2ace905,True,0.2003553944808501,Tests_passed,df9acb1f91f86463e4563b214df2311878c37b038f4cf2f7fe9c313679b1d7f3,False,False
20,refs/heads/develop,60a9a46de367550bb1a8b098eebfd01e1991a904,2d8efd4724dd7b69618a97bff55cccdcd4e8ec71,29e8f4aef6d6ee63ed80098297c5d22baf99081a,,False,33,,,,,,,,False,False
21,refs/heads/develop,b3139b68604080a52e874bce3ca6bd72f338ec71,cf32d059e65697be8b81119d9255b9d36d9e23e1,ba2dfea819bf493a8329f76e738b5e830707d2b3,,True,1460,0.0,Tests_failed,ab9c5eddcae91557418a357ba19ec09b4f6904075baa3c37c0ae84155e19aa3c,False,0.0,Tests_failed,91bea76fe00c00365bec3e68dda1d9be55d4e1cf25358983b57919e428b91785,False,False
24,refs/heads/develop,34025b53d809d8ee209f59951aa8d2925e3873ef,917a1512e258af473dd0f468399ed3f265f7627d,187b59430ad115bf9a93b67fbec655576e6bd97a,,True,1194,0.0,Tests_failed,1e60e2096c7599b6e479da36e7b1e890665889483cd450f4ce1f5fc88a3c400e,False,0.0,Tests_failed,f0539f4b1ad83da88c753dcfb1824b3d9b63db94400210a35cc547b41d8602fc,False,False
