idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
5,refs/heads/master,f272db80190c359e59fd9fb0603408344c618716,b8eb3c38945b3b5eaf5324d81b9ad80244939a42,783fe83fb3b6b59d96f76acf35dc05a14ed27f56,,d0dea8ab5b368821b7374a7be023526b2474ff2c1ac957830040d88cdcc95a02,Tests_passed,0.0,9644428516d8b147e37899848e60e19c2d9e95f5168ac1a932b84b2ed15c1cee,Tests_passed,0.0,True,True,True,True,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Tests_passed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314,Merge_failed,c31a7de3a793dacc1b4baa112831c8f82bae89183f7aaec4cc35644b4cdad314
6,refs/heads/master,aceed9c800f1a9e554f5cb8d583ec5a570eba088,831b51e546cc850ed9b5208bf3aafeeacdde0b60,db66b9a79f4902f94122a350eeaf5f52c8069a63,,2d46fe46e3e6f15c95eb775249b8e82ea22970ce3a434c09815ecb9c23c32027,Tests_passed,0.0,7bf10cb4d9847e99f5b02b13f7242d945416c560aae5378841911fe5620ff810,Tests_passed,0.0,True,True,True,True,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf,Tests_passed,8e4ef38ac26317685e34b8330baa6d51f0be2deeb0cea73eaf55c898d2f72796,Merge_failed,cc940cdddfcec0a537b8fa1fdff0c076bbb2daa0120172e7d1888636c4539abf
8,refs/heads/master,0fc4768719d1e433cb934e7ec07a76e301ddaa05,058ff547d19b0461c55a8a4cbb193e0234a3bd8a,4721e7b153c012f282b28728121a90f7aac9a341,,5bc54d06b5415be601a5a2d889b2f01f628b0eea6611440250e6b9d4750c49e6,Tests_passed,0.0,607691dcc4fc8e8c6c8ffdc73977be4d1f36fe6b6b9bf15dcf8a36fa75b95cc5,Tests_passed,0.0,True,True,True,True,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Tests_passed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9,Merge_failed,2ebbfe83fd49da34291cb5759221069bd8946bea110b346a0078f0e9cf272df9
10,refs/heads/master,d23f8016dbe3c833dd668fb4549a48afebc77845,de57e4a22fe85c79fce6cc9d3dd8d6e824ce601f,9081d89afd4f599ecbdab8a585978b03ab93d385,,611b147f25eeda3957973e498978f4bf372f695f51c71f28e96de48c819c18fe,Tests_passed,0.0,fb22a45ee05296531bb9be3038b223161ff23db3b4ee098ac5df77bd31f64703,Tests_passed,0.0,True,True,True,True,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Tests_passed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99,Merge_failed,db7f47c3e6f1b902eba086083ba79cad4d4f0b759c499406dd23f0cdf9172c99
35,refs/heads/master,30efcfdf3f214b63f6d75331bd649af90bdf94c6,602ac8a6ffc6a14ab77313a745fd34f404ec633b,702fe4fd0ea9f19c11987a21a078d11eac9c2603,,448dff642b79b06de4d9822e9ea6cc1966ccd8aad9a314d587ab73476186c8c8,Tests_passed,0.0,91e98843afec67e4c99fbcbd225a2e31a441ce2e2f16653fd41765a2b255f3f3,Tests_passed,0.0,True,True,True,True,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6,Tests_passed,7e97acf7dbb71beeebdb0b363cb9da04292ed53e96a45f311ab79cfe0e9b4fe6
36,refs/heads/master,bd853df9989549c3b2a75c129c512b41ffc4cb14,ea246f1011670fcb517da52d858f0283a77e1c13,31ebc44f36444da72a901f94366347ed3beb25df,,02085d0328c949a79d0d624c655c5d63b37b92548666f0e3122666cf374def61,Tests_passed,0.0,39a28c4aa732899973e1cdfb974aed0196aa5f42062670adb734800e9d5b22d7,Tests_passed,0.0,True,True,True,True,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79,Tests_passed,3a37861b440e92b2ceeb8ffd0d5275cc230fd97f88c46bd2f0ce03f4e8404f79
37,refs/heads/master,75bea8da0364425780cf019823484445b66f3dfc,4a47b5aa67f1e7a7f7f2c7e58a62243f50ea7546,aa85ee6c1b5cb1d93195c2121043b65981439dd8,,efd5f495724ecd4ee44b401fa4eab93fb6c86ee5da65b9fcaa3d870f6ed852d6,Tests_passed,0.0,b77c4dd92243cd5187a57149b2253cac6fc6471c7a96054b63259f95138476bb,Tests_passed,0.0,True,True,True,True,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb,Tests_passed,292bb100538480b36b986c6fea4b1f6f72e103cc01f2bc03661636909dfbf6fb
40,refs/heads/master,844fff7eec96336269627e48fd880cdf2f9c210e,0c0ad3fa9859f6509e1ae1a754d27550e686238c,8c3e59995683bca995b7916c2eb3ae9881c3001c,,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,0.0,afd41ce50c95cf62c81417897db15eeb21143d851dff5d6853eafebda9271bf6,Tests_passed,0.0,True,True,True,True,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db,Tests_passed,929dbfdccd31e37f1d0e8522f1b38e4a7a656d35c96ca08bb66923704de0d5db
41,refs/heads/master,0c0ad3fa9859f6509e1ae1a754d27550e686238c,a8b2fd21c5f51fd07ef1050e4580ed00160e2dee,a207813c9c5b39e1aa057ce49b98db17ab6a5a8a,,b9967153ef04e4f96227989e9b8ef56dee5b6fd1a429b48b06e82abd4dd658dd,Tests_passed,0.0,b63ae58fb0a0de0db9aa77ee33d6fdccf8ecba9843ec277533265e8c605504cc,Tests_passed,0.0,True,True,True,True,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9,Tests_passed,585f38188280c9e47c55aee5f1809affdc618381c5ba80c44c2de2e858bdd6b9
46,refs/heads/master,7271fd4107f1735d4eb2ab038310d24b245afff2,ea58ac2974598cd8fd7e9819d2d2fd6b21fe45b9,3ca4dd1354fbf03aba177100b1301a3834489d4f,,555bc20b377d2ee630b20e192dfd5162f2c612dc4549b664c739220f4522a41b,Tests_passed,0.0,e0109cf2113a1a4a8bd9f17b012d1123d6bd77904360e642e0bba761ab919c2e,Tests_passed,0.0,True,True,True,True,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238,Tests_passed,19cc4273a5e0f308f627c4c7fe647358af4bb1c8e9b0fffa84b61e03760e5238
