idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,950cc2a555b483d4cd9276d28e5d2c067358a6c0,73cd952a5a77a6ab9ed956282bcb7b2418dfcb15,ecfe111bffc21311af60823013d0e30de8ae5c4b,,3,1,21,2,False,True,True,3,False,,,,,,False
3,refs/heads/master,3c3566bebe5f8ccb5572c5af1e9a0b73480d4359,ec130d67dee0e714bae7b4d81cbceabe06712f7d,c7ba4c41af36daf7118441f5130d205b7c1bdba3,,12,1,286,22,False,True,True,12,False,,,,,,False
4,refs/heads/master,e40f08d22fddce1437a97fb0d25cdf4ed092b3e1,4a450f1801596dd8c67baf157ef85d13a1ab0df9,b797eddd98cf30ba68aee22264ae6643bff52ff7,,20,1,1342,94,False,True,True,20,False,,,,,,False
5,refs/heads/master,2b3842bf4cc3b6696164ad3f0f457b6d9c6460a1,72d0d2f67d706874971e569cb0cace2f84cd1c5e,457c34bfc088ae99f2af9c0d67899cd4e4149623,,13,1,682,30,False,True,True,13,False,,,,,,False
6,refs/heads/master,7317043ed37c638030764c0799e1cd64b67df6c7,b0af2c66f8909d50ed8880edc58551740a90c05e,b8fedab405c6241e9ce656d8d530f7c30525d80c,,4,1,1637,3,False,True,True,4,False,,,,,,False
7,refs/heads/master,e1f78703b2fa56a030e46dded2127f7abfc41350,35a62836e08063397af09d1c3a22fc09782d6abc,99788a1cd1eb2915e28208b83dbacf07ef76d05c,,13,1,156,13,False,True,True,13,False,,,,,,False
8,refs/heads/master,c55f2bfc4cdd8e1c8f99a4c4e4d6dba12d2009b8,55be14fc42a18e00ed7453e4d76609bca2c5fe41,2a15cb17187c14988e23d4ebd01d565ea3d73229,,3,1,298,14,False,True,True,3,False,,,,,,False
9,refs/heads/master,5b11bbce67ee9a5bb68d415e8d0f73ba9552740c,f6216078e2a0213b08179d08adc632b384711423,4eaad997089b8460ca34099cbb166b3807052655,,3,1,165,2,False,True,True,3,False,,,,,,False
10,refs/heads/master,ee5fed84eca69eb02878e3972ccc578590f53638,792ed2fca013c2c5bd1ca7f69e3855402dec71b2,4fa2893a86d0bb0b4ac00c57b171af33619ce814,,19,2,1361,30,True,True,True,19,False,Git_checkout_failed,,False,Git_checkout_failed,,False
18,refs/heads/master,1cb40f3cda001e1501cacc97304b59a7fec3d7da,4b18abad7fc9511c2bbd8b9b3d570780e4fe1055,f914bd6c20b7159663a0746e503b7cbf48792294,,6,2,305,11,False,True,True,6,False,,,,,,False
20,refs/heads/master,e110fb4b18685c343b3470b6df7ba24aa5cc6ec0,496bdc31949ae361136fa75dc6904bd679a6d049,5ee69a84f9a1c7710d0863673cebf50c3ae3657d,,6,1,49,18,False,True,True,6,False,,,,,,False
22,refs/heads/master,34d8d324a11e0f561463b2d77fd3c3509eeba549,fcfbcdcf343879a095b4109b2cf4add676b5dd24,0162e0e2b4328d05f5c2484412face8b4d454e18,,5,1,20,4,False,True,True,5,False,,,,,,False
23,refs/heads/master,27790d3fc9bc59028ecfa12fd6826f4047899929,2794fe2197a18a0e8e4d3615680ec523f6c5762c,e5deb2d51f245df7fda3e544f03b52a0fb1e4756,,3,1,10,5,False,True,True,3,False,,,,,,False
25,refs/heads/master,911b86d875cb302f5d9afca32dd1fc4e8ab8e490,5b88f180508419382c46b5140784bea5b80172cf,e90caa214e333dbf079ff11b62b776c7d0cdbc18,,10,9,20,2,False,False,True,3,False,,,,,,False
26,refs/heads/master,eefea66733d025fddc8977a8626dcb8c50ef051e,84902eba1427b48a5b5f3c17715e0df6fc2d6aea,70d606fb9e290796d729747547f7578c3667770b,,4,1,4318,334,False,False,True,4,False,,,,,,False
27,refs/heads/master,a139eb7f3554e1b0070476c6043b2a396accba9e,ad786ee385fbc05a3181b3d5269c8442752c0706,1d6b9f54d57cf02feeed964a44a32d9a247bd11c,,21,1,191,45,False,True,True,21,False,,,,,,False
28,refs/heads/master,b62d8d8068bd884248de460f4783b0b14133b87e,b322f0a42dfb49b91da0536af08bbab9d4c1dd91,3538a6604b397eff6b73f93e57336102187b4fde,,15,1,183,28,False,True,True,15,False,,,,,,False
29,refs/heads/master,00cd1ffd9eb52a235ffdeaae6e19a25d32186378,f42ba4931cef53eddc143d4bd30261e33c97a896,f5229faf70ccedbec1f3cf5d9a9a6921c7feafc0,,13,1,734,79,False,True,True,13,False,,,,,,False
30,refs/heads/master,1115503e06d523ceb185a8bf300681607a00ac05,8554cdd02aa1f8d77e089f09ad94c5e7ed1a6217,a96461df162a2777b1a3cfd13f984deefdae9431,,17,2,3747,53,True,True,True,17,True,Tests_passed,a8d5efce95af5be71f0a02e13cadab4ac0dd704501140906f733ae17e6f3d367,True,Tests_passed,708191c6e446054f8e1608473eb31b0caade744d1dcadd9efb97c1a5c6b629d6,True
32,refs/heads/master,15678c1ebcbfbb41d1b2606e40c2610aabf2bf5d,4b37e199507499825c8b116d86d77ab1f379feaa,a5831ef7f69a4fbb74b26af7c7986e8a6e745b62,,2,0,16,2,False,False,True,2,False,,,,,,False
34,refs/heads/master,7319b6cd0f12844b54b3c29313a9a99e95cb5e62,03f0ff1c5f81ac0c48e472b52b7d6a06619074bc,e61444323ebf18c9b5aa113cd0f62f8e87459537,,4,1,17,5,False,False,True,4,False,,,,,,False
36,refs/remotes/origin/pull/138,cc95da77dca22f383f7a7aa28dd6221c777618a5,ed49064df974af314ae12557aecf16e67f92d1d6,da54cf96221a0bea50da5be01995a42ae118f159,,3,1,8,2,False,False,True,3,False,,,,,,False
