idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,64af8d1df1d2cab029779142726fbcd8bc482956,6558b5d44013b9457b771222275376a03db73d67,42e3380532233ecdaade4cbb692b7fd753385c51,,e0988107c6d4cbdc5d4e1e7cbdc942d20874a2df529e100cff26a581073e3f14,Tests_passed,0.0,3d947bb6c18e764d10b3bfd8a3acd2323218e35d10556ced2db38c5b63bf94f1,Tests_passed,0.0,True,True,True,True
6,refs/heads/master,75d5603b2f12d74852261c0f402f3d53cfe62ce3,f1ccf991d7276bb172fd1d961ffd5d1dab2a5d71,13678d9aa0a4ef197b6b4f0124d8499db56932e1,,8d2925499d371c1aa49ea66a36f9877558e9eda173881d86c2683da13aec52ca,Tests_passed,0.0,2a0fb7429d0b2213f1eee8b18022eeea238dbc8addc847ba2d0f17562f2d0b9c,Tests_passed,0.0,True,True,True,True
7,refs/heads/master,f1ccf991d7276bb172fd1d961ffd5d1dab2a5d71,577c8124218ed32e104b95c023fa4fdeffcdb535,00cc8f7d7402646075f923c3a85a8539be084a2c,,bc447c7c09b2dce5ca1bd491624ccab4688598dd19327bb9d718d4030cd51a63,Tests_passed,0.0,9178c523be5737a10cbe34759ddfb5e29f8c41c5af59fdae414b325844e49d1f,Tests_passed,0.0,True,True,True,True
8,refs/heads/master,ba68ee10ef017cc92bcffdb3c7a33c64397e84bb,7405efa2c192489fff2105d3c1ac6b2302dce9ab,3ca1ad2a241a1eec682a528187172347a6dde756,,f5b489c6b36b356223a927d698636664a35162e3a7f70409629233efccb7f948,Tests_passed,0.0,412b0bd9a7d90a8adb63b4f3d9733e6b2c4b6ec71dbab9eb1034a184c1a2483b,Tests_passed,0.0,True,True,True,True
9,refs/heads/master,7405efa2c192489fff2105d3c1ac6b2302dce9ab,2e89a3a51a7654b15668ded647d9aa9a37401a39,7f07ccf18a6dc86c514225df1e38b4ca4ac4fbf4,,241c1f3b5b56fac9e33a612e76e563500725e1f35087df9c602411f0d93a7811,Tests_passed,0.0,29e4e47aeb0a1942b61bbe944de0cc47a03fd66fada95ef5db2e14ae8aefcfab,Tests_passed,0.0,True,True,True,True
11,refs/heads/master,1a493c8e907f580b0c6fe4314fe2c170df365384,b8d91c12b413b9cf97027b96a7f1375e542acb90,5a322613b0b7df59a7ee439813c440314076027a,,ff11dff21d0b5830418fb44c92990cbc6f44fbf94b7d264de5b1d28a103300ca,Tests_passed,0.0,72c2ef627641c08738e05957d1d8856423c5d5917368947c93e5a6c0d623792c,Tests_passed,0.0,True,True,True,True
14,refs/heads/master,9992e054a1cb2b2e56b999b2c0341f78525c2f1c,10c6405e8b4ad5d786bd945e774dcce1988f437a,ca0c6664f896cf9b5a1347ef6d1f12c15393ebfb,,cf642509bf2e8ca3f8bfe72c10ff826889ea2862efa7514664d0366044a626d3,Tests_passed,0.0,3a338adcf18a7908f2f85c4c0545d717d60c537ecc817de0e400170afcc0a982,Tests_passed,0.0,True,True,True,True
16,refs/heads/master,f2153b295cf851a1b317c2a47f0852b13e55dff2,7fefb1bc37644ddb4a864270e9110280d05a43f1,87d3718a252e309b196d4a8234619f9b16cb981c,,e6fd31d8c9200f735462b9180b2be94ff99bdfdc115d95875dae0cc44d982ddd,Tests_failed,0.0,6ef24ca7f77f4518043d8f7a827f5b5821d501fcf6d93712401e6590c11bea80,Tests_failed,0.0,False,True,False,False
18,refs/remotes/origin/pull/130,d43208f93279a4672d4d099832f95ee7cef52c1f,fc86bc1229c69966e56c737e4d56f8c1fdcc4fd4,577c8124218ed32e104b95c023fa4fdeffcdb535,,f3b854b72f89296bd08ddfae265418b1bb1b80df9e7b8c532d241e734fad0497,Tests_failed,0.0,bc447c7c09b2dce5ca1bd491624ccab4688598dd19327bb9d718d4030cd51a63,Tests_passed,0.0,False,True,False,False
19,refs/remotes/origin/pull/130,fc86bc1229c69966e56c737e4d56f8c1fdcc4fd4,6d255bec8b137886ac3be3305f775b1467fc412e,ba68ee10ef017cc92bcffdb3c7a33c64397e84bb,,d0121556342394f04dccc77d4d3bdbdabdafe867113e5a48cc9eba0ae39e129f,Tests_passed,0.0,308ec2594da2ff02fc40e524921ddecfd669215d339f40d5f715c93982396738,Tests_passed,0.0,True,True,True,True
20,refs/remotes/origin/pull/152,c6cd5d8c8ef78ee339561dbf844332d9aa4a5f8c,b9e83eea5caf895a4d189a6c2d64302b14c11475,75d5603b2f12d74852261c0f402f3d53cfe62ce3,,28f0b4397b36f88cd422ec71ecc705cc952708caa5de734bd0e076b48ea8c6a5,Tests_passed,0.0,df02b9bbbddd8cdbea53864b61a6f7148ea6ab16a1ae814e9aafa190ff881806,Tests_passed,0.0,True,True,True,True
24,refs/remotes/origin/pull/192,f118a9b5fad3efcf70533aa4fb2d31e4d688a017,869aa37768a9867ba9913878526dc5b47bbc0154,00cc8f7d7402646075f923c3a85a8539be084a2c,,ed4bb7c00922aa75401331059c04a6f4e880b563d9925e865c3f0c75dace6bf0,Tests_failed,0.0,9178c523be5737a10cbe34759ddfb5e29f8c41c5af59fdae414b325844e49d1f,Tests_passed,0.0,False,True,False,False
