idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
3,refs/heads/master,1100ce5f4ea6f809a4e2b005b74548045ae0dd05,c8d4cb6cd1954e9b91104e5730e6294edae10baf,5fd3336b8414221b42f42e87106c31dbfdb2dc1f,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/c8d4cb6cd1954e9b91104e5730e6294edae10baf_5fd3336b8414221b42f42e87106c31dbfdb2dc1f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/c8d4cb6cd1954e9b91104e5730e6294edae10baf_5fd3336b8414221b42f42e87106c31dbfdb2dc1f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/c8d4cb6cd1954e9b91104e5730e6294edae10baf_5fd3336b8414221b42f42e87106c31dbfdb2dc1f_left_right.log'}",True,True,10,0,False,,,,,,False
7,refs/heads/master,47ab05cf28290f9be205051c5fb582df6d2687c2,94dcc6eea4b2dcb12397859bb33eff2e665f632e,33389137ffb515baf83e0fa3df1cf107518a0ea0,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/94dcc6eea4b2dcb12397859bb33eff2e665f632e_33389137ffb515baf83e0fa3df1cf107518a0ea0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/94dcc6eea4b2dcb12397859bb33eff2e665f632e_33389137ffb515baf83e0fa3df1cf107518a0ea0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/94dcc6eea4b2dcb12397859bb33eff2e665f632e_33389137ffb515baf83e0fa3df1cf107518a0ea0_left_right.log'}",True,True,11,6,False,,,,,,False
8,refs/heads/master,94dcc6eea4b2dcb12397859bb33eff2e665f632e,8d49e5b2ede9e792955939d562b980e0dbf21ad9,17c37bffc021c3f3c87a2af83755b3166628e848,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/8d49e5b2ede9e792955939d562b980e0dbf21ad9_17c37bffc021c3f3c87a2af83755b3166628e848_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/8d49e5b2ede9e792955939d562b980e0dbf21ad9_17c37bffc021c3f3c87a2af83755b3166628e848_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/8d49e5b2ede9e792955939d562b980e0dbf21ad9_17c37bffc021c3f3c87a2af83755b3166628e848_left_right.log'}",False,True,3,0,False,,,,,,False
9,refs/heads/master,1d7f810dd2d277a671d4f4955e448e7608ffa3d2,45809156ea1d724d2db412e0ff92231116782a1e,d15b214850d090ee47d643acee940d1c09ab89d7,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/45809156ea1d724d2db412e0ff92231116782a1e_d15b214850d090ee47d643acee940d1c09ab89d7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/45809156ea1d724d2db412e0ff92231116782a1e_d15b214850d090ee47d643acee940d1c09ab89d7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/45809156ea1d724d2db412e0ff92231116782a1e_d15b214850d090ee47d643acee940d1c09ab89d7_left_right.log'}",True,True,8,14,False,,,,,,False
10,refs/heads/master,1c5d972aaa0a8b389041a9f5a452fbcdb3c56776,326dcc8a47468c78ab343a2f52a6b9a2da431ce0,bbafb8845a24decd94a53c30b087470454237f67,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/326dcc8a47468c78ab343a2f52a6b9a2da431ce0_bbafb8845a24decd94a53c30b087470454237f67_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/326dcc8a47468c78ab343a2f52a6b9a2da431ce0_bbafb8845a24decd94a53c30b087470454237f67_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/326dcc8a47468c78ab343a2f52a6b9a2da431ce0_bbafb8845a24decd94a53c30b087470454237f67_left_right.log'}",True,True,15,45,False,,,,,,False
11,refs/heads/master,326dcc8a47468c78ab343a2f52a6b9a2da431ce0,8dd4f24e723e23369d5a01a0eaa6e98bb2a84de8,bfbf2333f9ec194488a8de4c25293bd59ab6f618,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/8dd4f24e723e23369d5a01a0eaa6e98bb2a84de8_bfbf2333f9ec194488a8de4c25293bd59ab6f618_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/8dd4f24e723e23369d5a01a0eaa6e98bb2a84de8_bfbf2333f9ec194488a8de4c25293bd59ab6f618_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/8dd4f24e723e23369d5a01a0eaa6e98bb2a84de8_bfbf2333f9ec194488a8de4c25293bd59ab6f618_left_right.log'}",True,True,18,49,False,,,,,,False
13,refs/heads/master,123bf7f70ab32247e5133c87cddbf5a624b22e06,13b5a706ec189c31151fcb0761e7c4aeb9384eb0,f9e2e2c0585a4582778e9b4586813ee367311f84,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/13b5a706ec189c31151fcb0761e7c4aeb9384eb0_f9e2e2c0585a4582778e9b4586813ee367311f84_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/13b5a706ec189c31151fcb0761e7c4aeb9384eb0_f9e2e2c0585a4582778e9b4586813ee367311f84_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/13b5a706ec189c31151fcb0761e7c4aeb9384eb0_f9e2e2c0585a4582778e9b4586813ee367311f84_left_right.log'}",False,True,2,22,False,,,,,,False
14,refs/heads/master,13b5a706ec189c31151fcb0761e7c4aeb9384eb0,4ec6e9cbc70021feacf5978dad248f9d89a399b1,f7621e60052974b1e192f25d0fccdaca008531ab,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/4ec6e9cbc70021feacf5978dad248f9d89a399b1_f7621e60052974b1e192f25d0fccdaca008531ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/4ec6e9cbc70021feacf5978dad248f9d89a399b1_f7621e60052974b1e192f25d0fccdaca008531ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/4ec6e9cbc70021feacf5978dad248f9d89a399b1_f7621e60052974b1e192f25d0fccdaca008531ab_left_right.log'}",False,True,2,4,False,,,,,,False
17,refs/heads/master,c4f6e6d695b581927028d4be4d5ab4345121aed9,dd65e8aa4bf77035f8c6dac55149aeed06e9e492,61cdeb4419c177016007ad1d227a94ac35c18b2a,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/dd65e8aa4bf77035f8c6dac55149aeed06e9e492_61cdeb4419c177016007ad1d227a94ac35c18b2a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/dd65e8aa4bf77035f8c6dac55149aeed06e9e492_61cdeb4419c177016007ad1d227a94ac35c18b2a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/dd65e8aa4bf77035f8c6dac55149aeed06e9e492_61cdeb4419c177016007ad1d227a94ac35c18b2a_left_right.log'}",True,True,84,159,False,,,,,,False
21,refs/heads/master,375d8ebebaa723fed4ff3f9aaa75bfb17b7c8c87,8383bde94de07513d4b3a6178c05973a45ff4d02,97b08f6c62f9b10256efe721cb143e01c4b57f63,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/8383bde94de07513d4b3a6178c05973a45ff4d02_97b08f6c62f9b10256efe721cb143e01c4b57f63_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/8383bde94de07513d4b3a6178c05973a45ff4d02_97b08f6c62f9b10256efe721cb143e01c4b57f63_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/8383bde94de07513d4b3a6178c05973a45ff4d02_97b08f6c62f9b10256efe721cb143e01c4b57f63_left_right.log'}",True,True,19,29,False,,,,,,False
23,refs/heads/master,7cfebd241d5e54597ad6f1bae5967da979b22ff7,864c08161f484a1299efe0bee0f381af4916a109,96e72910b1640aa9178f6ef98e8344d3cc0e42a7,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/864c08161f484a1299efe0bee0f381af4916a109_96e72910b1640aa9178f6ef98e8344d3cc0e42a7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/864c08161f484a1299efe0bee0f381af4916a109_96e72910b1640aa9178f6ef98e8344d3cc0e42a7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/864c08161f484a1299efe0bee0f381af4916a109_96e72910b1640aa9178f6ef98e8344d3cc0e42a7_left_right.log'}",True,True,7,3,False,,,,,,False
25,refs/heads/master,87e03755907dd223c3df523cfdca149aba7495a8,2160a6e5de558e35a00320ac03327063ecc44c31,7063185e8220f286e8381b809ceff250eca519b9,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/2160a6e5de558e35a00320ac03327063ecc44c31_7063185e8220f286e8381b809ceff250eca519b9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/2160a6e5de558e35a00320ac03327063ecc44c31_7063185e8220f286e8381b809ceff250eca519b9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/2160a6e5de558e35a00320ac03327063ecc44c31_7063185e8220f286e8381b809ceff250eca519b9_left_right.log'}",True,True,7,49,False,,,,,,False
29,refs/heads/master,44b46bc11e86163489b29870528afd853f2b66bc,4636f97cc7145ed5ba40b8b7e7b334871dc51a51,6b28fd499241c6220f8de723e31705ea71bf9f80,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/4636f97cc7145ed5ba40b8b7e7b334871dc51a51_6b28fd499241c6220f8de723e31705ea71bf9f80_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/4636f97cc7145ed5ba40b8b7e7b334871dc51a51_6b28fd499241c6220f8de723e31705ea71bf9f80_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/4636f97cc7145ed5ba40b8b7e7b334871dc51a51_6b28fd499241c6220f8de723e31705ea71bf9f80_left_right.log'}",True,True,24,22,False,,,,,,False
33,refs/heads/master,9687c45cd02662d7886d159366072ffbf2b8ca29,26832bb01871c4fa92094ff979fcb9d33572df81,82ed374ba208ab53a279a0493a3faffe478ab48f,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/26832bb01871c4fa92094ff979fcb9d33572df81_82ed374ba208ab53a279a0493a3faffe478ab48f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/26832bb01871c4fa92094ff979fcb9d33572df81_82ed374ba208ab53a279a0493a3faffe478ab48f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/26832bb01871c4fa92094ff979fcb9d33572df81_82ed374ba208ab53a279a0493a3faffe478ab48f_left_right.log'}",True,True,10,147,False,,,,,,False
36,refs/heads/master,ecc968ccd7f7a93a49b8f679e81602daa52df997,2ffac361975c03b22a3df5b985511fda4daf6547,e4e94be41cff7bbeb15622d66b81d8eb332062e6,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/2ffac361975c03b22a3df5b985511fda4daf6547_e4e94be41cff7bbeb15622d66b81d8eb332062e6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/2ffac361975c03b22a3df5b985511fda4daf6547_e4e94be41cff7bbeb15622d66b81d8eb332062e6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/2ffac361975c03b22a3df5b985511fda4daf6547_e4e94be41cff7bbeb15622d66b81d8eb332062e6_left_right.log'}",True,True,4,0,False,,,,,,False
37,refs/heads/master,2ffac361975c03b22a3df5b985511fda4daf6547,cbe9cf505ae926b2dc485f394e641e437ccdda1d,ab1a0f397ff7e3fcfc6154cea6c5552c215defb6,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/cbe9cf505ae926b2dc485f394e641e437ccdda1d_ab1a0f397ff7e3fcfc6154cea6c5552c215defb6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/cbe9cf505ae926b2dc485f394e641e437ccdda1d_ab1a0f397ff7e3fcfc6154cea6c5552c215defb6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/cbe9cf505ae926b2dc485f394e641e437ccdda1d_ab1a0f397ff7e3fcfc6154cea6c5552c215defb6_left_right.log'}",True,True,4,0,False,,,,,,False
38,refs/heads/master,b3085c5e26c669f3e57ccb1247a628676fbe0e93,cb9b33e0a4c61dbdd218a6db4c52b69fff018707,d495bdd4fb4fba0e0c1f86145bff3abc8e2a1f3a,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/cb9b33e0a4c61dbdd218a6db4c52b69fff018707_d495bdd4fb4fba0e0c1f86145bff3abc8e2a1f3a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/cb9b33e0a4c61dbdd218a6db4c52b69fff018707_d495bdd4fb4fba0e0c1f86145bff3abc8e2a1f3a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/cb9b33e0a4c61dbdd218a6db4c52b69fff018707_d495bdd4fb4fba0e0c1f86145bff3abc8e2a1f3a_left_right.log'}",True,True,13,12,False,,,,,,False
39,refs/heads/master,cb9b33e0a4c61dbdd218a6db4c52b69fff018707,a89e8888eb63096fe016cec714282aa0dad594a1,5c6be136e723ae695cdfdcbf5795884b71b1e787,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/a89e8888eb63096fe016cec714282aa0dad594a1_5c6be136e723ae695cdfdcbf5795884b71b1e787_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/a89e8888eb63096fe016cec714282aa0dad594a1_5c6be136e723ae695cdfdcbf5795884b71b1e787_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/a89e8888eb63096fe016cec714282aa0dad594a1_5c6be136e723ae695cdfdcbf5795884b71b1e787_left_right.log'}",True,True,9,12,False,,,,,,False
42,refs/heads/master,7064807f4296711a7a219f85fac37acf6cb8e14e,cc29a257ebcd200a7497ed31609a9c0a5c42a072,404cb54eca330a31f91eb5b4f4e1d91f6c99c5f9,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/cc29a257ebcd200a7497ed31609a9c0a5c42a072_404cb54eca330a31f91eb5b4f4e1d91f6c99c5f9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/cc29a257ebcd200a7497ed31609a9c0a5c42a072_404cb54eca330a31f91eb5b4f4e1d91f6c99c5f9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/cc29a257ebcd200a7497ed31609a9c0a5c42a072_404cb54eca330a31f91eb5b4f4e1d91f6c99c5f9_left_right.log'}",True,True,106,427,False,,,,,,False
43,refs/heads/master,6c11e9f04bd9991fa872d7d63185c9b535955638,19a0b1b24f1699160d4a37f54a90b188357a7f6a,02828cb62c512df86e61d821d0ae0a50fa9442aa,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/19a0b1b24f1699160d4a37f54a90b188357a7f6a_02828cb62c512df86e61d821d0ae0a50fa9442aa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/19a0b1b24f1699160d4a37f54a90b188357a7f6a_02828cb62c512df86e61d821d0ae0a50fa9442aa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/19a0b1b24f1699160d4a37f54a90b188357a7f6a_02828cb62c512df86e61d821d0ae0a50fa9442aa_left_right.log'}",False,True,5,0,False,,,,,,False
47,refs/heads/master,5f0bb564478da51f3cbf0d52b112c4de77692162,a135333807454230f82b49e02bf2c8acae1ecc8f,604d926e9cff8608bc865a28e52a827210537ead,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/a135333807454230f82b49e02bf2c8acae1ecc8f_604d926e9cff8608bc865a28e52a827210537ead_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/a135333807454230f82b49e02bf2c8acae1ecc8f_604d926e9cff8608bc865a28e52a827210537ead_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/a135333807454230f82b49e02bf2c8acae1ecc8f_604d926e9cff8608bc865a28e52a827210537ead_left_right.log'}",True,True,11,8,False,,,,,,False
50,refs/heads/master,d28f41af5cc7a6806105a4e66594a75e0baf8e9e,97cec46961ea4dc7591b8b58cd76b4e3a3bbba49,331ec4d54e3db038bf8650d41dadd7e7752e6fcf,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/97cec46961ea4dc7591b8b58cd76b4e3a3bbba49_331ec4d54e3db038bf8650d41dadd7e7752e6fcf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/97cec46961ea4dc7591b8b58cd76b4e3a3bbba49_331ec4d54e3db038bf8650d41dadd7e7752e6fcf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/97cec46961ea4dc7591b8b58cd76b4e3a3bbba49_331ec4d54e3db038bf8650d41dadd7e7752e6fcf_left_right.log'}",True,True,9,6,False,,,,,,False
51,refs/heads/master,06449ab95b3d010bddd1c1d5d295725d734e2889,22d14a729840d0bb7a360675c41e4f7183326268,44b769c83e67719896433f5f967a3eee25da59d0,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/22d14a729840d0bb7a360675c41e4f7183326268_44b769c83e67719896433f5f967a3eee25da59d0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/22d14a729840d0bb7a360675c41e4f7183326268_44b769c83e67719896433f5f967a3eee25da59d0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/22d14a729840d0bb7a360675c41e4f7183326268_44b769c83e67719896433f5f967a3eee25da59d0_left_right.log'}",True,True,9,3,False,,,,,,False
55,refs/heads/master,c653b6b6ac03ac81e15ba47fba46d514a98ea6b8,87a609ba0489f735bcfd3f799cb48e0bb3f4323e,5e15443d1d4928e6023060625f2a1e7f69e35912,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/87a609ba0489f735bcfd3f799cb48e0bb3f4323e_5e15443d1d4928e6023060625f2a1e7f69e35912_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/87a609ba0489f735bcfd3f799cb48e0bb3f4323e_5e15443d1d4928e6023060625f2a1e7f69e35912_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/87a609ba0489f735bcfd3f799cb48e0bb3f4323e_5e15443d1d4928e6023060625f2a1e7f69e35912_left_right.log'}",True,True,6,15,False,,,,,,False
62,refs/heads/master,a608ed6ee3aa4013ae3042de9bb840eeebeb8421,58c9032e6454970ccd723e9a18c2638db3145c86,221355356bfb324ee7390ec281ac7041f05c576e,,False,"{'base_left': 'cache/diff_analyzer/logs/tracee/tracee/58c9032e6454970ccd723e9a18c2638db3145c86_221355356bfb324ee7390ec281ac7041f05c576e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/tracee/tracee/58c9032e6454970ccd723e9a18c2638db3145c86_221355356bfb324ee7390ec281ac7041f05c576e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/tracee/tracee/58c9032e6454970ccd723e9a18c2638db3145c86_221355356bfb324ee7390ec281ac7041f05c576e_left_right.log'}",True,True,20,2,False,,,,,,False
