idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
19,refs/heads/master,4a573c32a7bfac2fb1e2e81af90c3672dd37a965,4ed8aea686363be37f9714a27c464bab920c6f85,5c7eb2c22c4ab6cd4b3934dbda10f4914c35923e,,19,1,1731,68,False,True,,,True,19,,,,False,False
20,refs/heads/master,c26f407464da1dadb73a6bb7c89f06276cbf6afd,4b64941006364bf80c3d534805daec30728c8381,1583ffbc42e6fa3dbda417ff7bd2524736209567,,36,12,1229,119,True,True,Tests_failed,201694054147d2c0b09393acc7d6b63c8f80eccb4c22373f1c789ec0eed6d25b,True,29,False,Tests_passed,3405957b171e792a5af756b540837aa509dcdb1e06b35d5eeb79db3909facb6e,False,False
21,refs/heads/master,388741c22530391c8f53cafb3539c731bbca6cdb,7f68aa9c9b5c15391d1daafc640a133e7185d048,ba1f0175c69d6f6af009ac7f718234afdd039375,,5,1,427,4,False,False,,,True,5,,,,False,False
22,refs/heads/master,c5238c020b8c665c2e304b8b6e49a1165457b0bd,89b1002a066287ae714ef4eb6abfb4e9a159dcfd,8f968c8930e1ffd84586731f3c588d0bda2e33ea,,5,1,426,4,False,False,,,True,5,,,,False,False
23,refs/heads/master,8f968c8930e1ffd84586731f3c588d0bda2e33ea,c9b558d83358970f3e42a65fd3f73aa92812c94d,2de6ede7dcafcfbbdfc4be4c563d9b03fffa2465,,14,1,1115,67,False,True,,,True,14,,,,False,False
24,refs/heads/master,2ce64ab9b10c4db2a4edf063b73d5ac75fa86143,0168d5ecb45ee01eed85a7a1278ab84704383143,e8d5cc788f9545427e3f8b01788b81a266bf5d1a,,13,2,987,60,False,True,,,True,13,,,,False,False
25,refs/heads/master,71ba63c2a251a56fad55dc7a6f3ccd5251202b75,b3e6dc0ae716c1fe53e8b89a001496a20d7be4ea,7d84f1eb05db21372023c26c9e51599baf9ae1fb,,3,2,52,9,True,False,Tests_passed,c3796b843343149c102373c45d82bd6a2f28427707d9d257ada448f67be6548d,True,3,True,Tests_passed,a3ca30040b09b6b7f45c46785cf94f0b0f1b141cb072a00ea3ea13654c5cc2ac,True,True
26,refs/heads/master,d613e6e991e23ffa358818a4bdc5d351319507aa,30a3462a3b59cab828cc6a4d05dcf29af4a1785e,ad302f0bf23caf65d28a2bb80572d1026fe05eb1,,36,1,1692,81,False,True,,,True,36,,,,False,False
27,refs/heads/master,30a3462a3b59cab828cc6a4d05dcf29af4a1785e,08c7993177d5a8ec8bc446c5c55d20e84e30b8dc,d0a17ef4da0dfb566914caf28bd3f96655946ac2,,102,4,7966,150,False,True,,,True,101,,,,False,False
28,refs/heads/master,08c7993177d5a8ec8bc446c5c55d20e84e30b8dc,83e1a58f56b18111f244080be7afe40fe32f4b9d,dd02e8f3e456ce1415ee3c9906ab4b93600e49ab,,98,7,7661,139,True,True,Tests_passed,c1c300e900698c22602017fee24cea0499afef7486445ceea76b22f8d5658898,True,98,True,Tests_passed,72bd0588b70e915d074d8f308b946843920d5d0b7cd474ea69bb9523167eff9d,True,True
29,refs/heads/master,e0090a705a96e0808bf9b06cfdf533fb86c4e2a9,43553bc936bcbf57ae32b009f1f878c41f98d2a4,053a6472f035027f4ffa54c2aea8a4d380d4994b,,11,1,553,44,False,False,,,True,11,,,,False,False
30,refs/heads/master,56539a5e3bfb78849cd5e707ecd950ff8681afcb,83105e68b38a6551afc01bf8f319b8e298602a5b,2b7bb8a8a93770894e92b54c015ab8864f2d6b21,,8,2,40,12,False,False,,,True,8,,,,False,False
31,refs/heads/master,e5db14791c2f2106ea013c373ed0b3605ce3aa60,003282e1027afe07008f5467171ec89b60554b08,71dbbed467e19a95e870c1f1a080481a779f28f8,,24,1,686,71,False,True,,,True,24,,,,False,False
