idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
4,refs/heads/master,74b00b255b8756f713769148d8fe044e22cf777b,8387cbe5c8cf01016ee53812bffbae6ad35dba6d,6649c904d5c4afbdff5fb06320e6cd4fd469ab27,,True,True,Tests_passed,968dc84fd3ed624f4ed7cd4a2528d91a4c4bc4c10707f136ca01f60722dad560,True,8,37,207,3,False,Tests_failed,27315ef23524df8d65ef8150f7ad274e1083aead706a6fb9fff5b2c98fac248e,False,8,False
6,refs/heads/master,adab62fdb402fb9ad38d4cbb46d32645fda24d1a,6202b0f180134a651a4d79f1b8dfd88584f849aa,0b4c8a69fc027fc4fd2b3ae8ba6df53262958e25,,False,False,,,True,3,7,64,1,,,,False,3,False
