idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
4,refs/heads/master,e99a4dc4d57b353982c4695ef27e796ceec1278f,e1a40f7912d75e429d63fd01f4257b24bb191f2b,f4637590d7b49dc2cf60d6bd04a533d60236c20c,,b90894a54016b08debfca457bba44f936e61f62ca5f7bdc1850d880c5bd12762,Tests_passed,e07f8842ad7067520cf628d4e9e147c3a6f9c462701bb2a492e3603c63bde5c5,Tests_passed,True,True,True,True
5,refs/heads/master,e1a40f7912d75e429d63fd01f4257b24bb191f2b,2a14c37596e4186d12964183e59acb7d025b4909,330b00a60d2a831019fbda92a69d56b47e9aa5ba,,,,,,,False,False,False
6,refs/heads/master,2a14c37596e4186d12964183e59acb7d025b4909,3dc7f61d518af950c76f40721af5a7e0b0e54bfa,b331c78fa34eec1659521ddfd3e209b10ca1b39c,,,,,,,False,False,False
7,refs/heads/master,b331c78fa34eec1659521ddfd3e209b10ca1b39c,45609005f54e82e0eb1466bc02b68695c6f620b0,114fd2196ec45bb63d40e2b6391c1162d96acbc1,,,,,,,False,False,False
8,refs/heads/master,b0492402763d97c7c957ff00e91534af409b72e9,e386331bde846b23571e9e4321a1697446f7fcc4,0699c603e771c78f1289468ab1c815f13691b02d,,,,,,,False,False,False
9,refs/heads/master,78743dd6a1ac7b50a80f86e267100b9a861d2232,ca696c9b30ac6e72de48f4db148f9df995d5c9dd,89987b059912a26268abaa8c95942f3f1f2d1b65,,,,,,,False,False,False
10,refs/heads/master,ca696c9b30ac6e72de48f4db148f9df995d5c9dd,1084b8307bd152a417b3071dcfbf2aac5bf73e69,bf36add1c7d951de49a822f3ed12999cc71ab9a3,,,,,,,False,False,False
11,refs/heads/master,1084b8307bd152a417b3071dcfbf2aac5bf73e69,0c1fad2d09c85b9f36a1121e6a7b35786f52b45e,be4bad14e290d7d9d2d0eb988b35048068c60e2c,,,,,,,False,False,False
16,refs/heads/master,dbea494a5dd52280116649807e5c31ac7438e467,9a0d67eb00bc6e3f10fc54634af279516f5c8866,f4949b28eea4de7a38c53535680bfadd2f8f6f26,,,,,,,False,False,False
17,refs/heads/master,9a0d67eb00bc6e3f10fc54634af279516f5c8866,4711c462e6c56f1626aee1e154846dcda2452467,5d63a1e736eb61637d2f4c461dc7dc19e2fe78bb,,,,,,,False,False,False
18,refs/heads/master,4711c462e6c56f1626aee1e154846dcda2452467,3406358989f1d5468181141fcbb7ed95d5b7195e,4395fe667760f872506ebde87c9d17d1b041c27f,,,,,,,False,False,False
