idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
19,refs/heads/master,63cc1f0aa35c3a0f6c0919982a3154a7b6ffb2c5,8036f7e7d3398a5140bdf2f97a9791654c73336b,31119091e6b6d1a21efc59cef35cf8d4eeb4a4bc,,True,True,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,0.8633022335312411,a5f9060ec6a0d76928832a5f451c2dbb268554b97006ac4b6db360bd69c2df82,Tests_passed,0.8633022335312411,True,True,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Tests_passed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048,Merge_failed,20ad6a3fc0f0a7e49929f890ccffd3444950cb03f5787c0eb89881f0c18b6048
42,refs/heads/master,3d8f2df479e5b0884bb8d58b6a194e0f8163102c,cf76af0ad3ba123eb9337c46a60a60623db7129d,79293404604cf443236e859df057962ff28676c4,,True,True,aee43ad24650e76057f1b884617cc35c9fec55edeaa2d07a9c9940bba7990d19,Tests_passed,0.8634649825619757,078eaeaee7cc75875773b14c0fc6502d07c2e526d0e7fd04d50d86e67f45297d,Tests_passed,0.8629070094773389,True,True,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c,Tests_passed,3117cdf4773a2d3fdf3991b7ef768a6dd12a44124a464e423c7fc0c772e8771a,Merge_failed,0b8687cf80c5f8431bac9629468b471ccda8e0d82e074370bcd5173c3ffedb7c
50,refs/heads/master,9aeb4661a9391148aa439a12ca71fedb4015c466,f1cf42ffa0c6301b2396be672fe97aa8529c7987,376d0ea65f7140a20f7aa3b7b50bc1db8fdf1015,,True,True,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Tests_passed,0.8630977471781182,ac1cc0b1c2fa3846a880a22da6e53f66d7c2360a15ac7fe49ca931b5082db24a,Tests_passed,0.8622525918944393,True,True,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Tests_passed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Tests_passed,11cf940b261c7d7518c800415a4555583f9cba6badaf0c69aca36b68fde11ed7,Tests_passed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Tests_passed,11cf940b261c7d7518c800415a4555583f9cba6badaf0c69aca36b68fde11ed7,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Tests_passed,11cf940b261c7d7518c800415a4555583f9cba6badaf0c69aca36b68fde11ed7,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Merge_failed,fd52923d9b429606a411c04e6f143e40709a94358b1396aecdcc5cd27f990546,Tests_passed,f8e213f9b5d810adfafcd9be151dcc61261e00ece90ab6bf2290355ead99d68a,Merge_failed,569cc81b7eaaa85c5e872a6fb20a7d8b48b6c916ae54901384f5ece8ab252392
52,refs/heads/master,a34ef7d3bb1c98d64ecda138b8d05fb1eea6990a,faf43c58c3f89da6a7f30bb9af6b36523be2b9e2,28051f0f13d2213d21c901bd2b18bad53da7ed46,,True,True,603e0cbe82d0e2cf25158e29e799905ddf2f0de0059f1002e6fd14e136bf0883,Tests_passed,0.8628600919583372,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,0.8629822340974078,True,True,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c,Tests_passed,b20563c47f834a997d4f2a1272b192b2ed94637ed952148d839df9c5f3f804c0,Merge_failed,b3aba2d0e9ece2a4e935bf446724b6e096f819b704ac83f71a0664e275cbbc0c
64,refs/heads/master,e46bd350c56d20b194ed216c5f1686156474f05c,8ba14f105a54057162d63bdac98d5332a31d0580,a1582e05df5b07487fec16557de463375eb43b85,,True,True,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,0.8628665259207131,3d326c60c76ff59b89d6e5d2d5af6366d3a7f99da798f877f2afe029b8c50b04,Tests_passed,0.8628665259207131,True,True,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Tests_passed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf,Merge_failed,13de32262887999f9bc1fef0a94c8be5fe339891de1dfff2213bfd79f713f7bf
65,refs/heads/master,8ba14f105a54057162d63bdac98d5332a31d0580,e1d8c8bc657afa474a00c2c00eb4f69a461d1c48,76a4f9882a21e2534f2316759c4b0f514e3e824c,,True,True,daba479a60f98331f930e1d7090607abebc4f2fe443fce15bb86f78e6c4147b9,Tests_passed,0.8628665259207131,562a8ce7bc77006940b502d90244fd4dc3575e2b499a6c4f65da082e410721c3,Tests_passed,0.8628665259207131,True,True,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Tests_passed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b,Merge_failed,77e1b86acd0c6bca6b59b19e2d3698248f7b732cd28b0f3605d1b9d4bc316e7b
71,refs/heads/master,28051f0f13d2213d21c901bd2b18bad53da7ed46,314dacb68e481b9af21f4e7b7bd0519985c1bc51,c58bdbf7348f2c716f727f89c1869a75d998e609,,True,True,2b1bda6ae32cf9c7efa55d8c7ce2c6a51dadd56597048627e9a6ef4bb3db5ceb,Tests_passed,0.8613736315149246,8e1946fbd4c3c62e2a29ed299aaabc47c888537cd0b2d819c21b7e0a96691f10,Tests_passed,0.8628665259207131,True,True,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_passed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181,Tests_failed,86cb404ac6ee4694034772b038db141aafd1721bb3f1c8a70e11b7404bdc48c2,Merge_failed,e2a85b4d359896140a3925257516c196338c3527182a6edb3426da6c0d53d181
74,refs/heads/master,4372a0494467bae760f0999f1bc3d846ba69cc01,cc1786fbc5b7011309fef8a2522224b29d2cde61,e8f0a248507c848603b681d125ce07baa34f813d,,True,True,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,0.8628665259207131,df3738e688dd6e8786f4251837b9a07ca7cd8b59da95c4eb0b4187030d36ee5a,Tests_passed,0.8628729592794145,True,True,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Tests_passed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449,Merge_failed,1c8fe6f8e139061cb107267eccb42c3531c46dc68cb63ed0cec9dd3e91dbe449
77,refs/heads/master,8fd2eca083762c8f7db4985cb7c7293e7fce0547,5f5823d35ab944c49579ed9ab4873e4bcca74770,a3a6252a25984e1b98d05519e1eb1aa1ae334b90,,True,True,8346c48e20a5e8349c47347139c801c69d10daa92560399037070bdd0ac843e6,Tests_passed,0.8628729592794145,4176c5c62a99fb48ec92d39db96de3d69d62cd77b4a41cd80a2bcdf53fcfd6e2,Tests_passed,0.8628729592794145,True,True,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Tests_passed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606,Merge_failed,661c1159d18b6ecb81bb13239411a9b87631c41278a7b121a7e8b314bf066606
80,refs/heads/master,6d8e47051c512d8265e2651cbac615ae77ed3c24,4baa163032421e814c3a9721233a7c35c372d4f0,dcfab452c5abd8210b6b19f27eda3642dfedd18c,,True,True,104cc8d5f2d90056494d92d0d7c1f45cc68473e57cd588eec1534c9697b23559,Tests_passed,0.8628729592794145,054eb45c4d7c739dd429a94e30290519e015f36e2fb88e80793a81953e17995d,Tests_passed,0.8612567896609852,True,True,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Tests_passed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436,Merge_failed,ceb628b5ad66c2c7284cf10463a60c4130f88dd2cc4a4fef7a91ab9906ced436
