idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
4,refs/heads/master,e646b602876ba8da219d594cafc0efb7cf20ab02,e3e501595abe844add8e15b9ac3530cb371939fe,37fda6ec01519d37eb177c0484fa6d30bca2474d,,True,True,Tests_failed,3500fafd09ee0980ba296297519f7a2e9a0cdd3848f107519f93b601b9dc2e75,True,11,46,354,2,False,Tests_failed,1df6962074e8cfffc6f8da7d11b0864e653eaaa9353406b240450ffbdc893d55,False,11,False
8,refs/heads/master,1909af55c9db2580346dedfbd42321244413cf66,7c23f2d4225be5ca50d60e66570469eb577daeda,2fcb74a9a1ed9db47dec0b45f019fe3807f39d5d,,True,False,Tests_failed,bc7e96d4ac29a7765457126e1d497c66d79b1a0ced51aee891124ccfd78694d4,True,6,17,149,2,False,Tests_failed,da4577a20eb6a6e92b30402a44d896d7549dd21b355e3e49669952b19439a8bb,False,6,False
