idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,aa0aa66c0719b001d48d634a126bb75a6fc99e41,ddd428b67fe3ce650e2515851a11488fd8ccef67,7e2ff977a75b27e778cd398a60944f7411ff2e36,,True,122,0.0,Tests_failed,d385921b37656e11d64b71c5e11db1292cfdb23a99db6fb06cdaa510092cc211,False,0.0,Tests_failed,4b653c031e370a9cb044ed77bbc6e7187d00e5314034de206164cf6e00bee42e,False,False
2,refs/heads/master,67caec7aef0a0f9028ec1bc20aee61dca89c799e,6e7896053ac986161690932bd1f5f9e5f715a6c7,bb9e654ef45c60bb992ebeea5010098713208827,,True,32,0.0,Tests_failed,cf68c4ce1ccaf0eef58508b117097251b4f6ffc8ca4d9d3ddc4c0f44caa84e03,False,0.0,Tests_failed,260304297dd1b06830b4c319973dfb2a88b1d4ce257609f02f25644f131cc484,False,False
3,refs/heads/master,bb9e654ef45c60bb992ebeea5010098713208827,595b8ab5b2efd9142638bb00705479c319bffb15,1b2e40a77a22f2e95a6f66df800d5b3b80a72bf7,,True,28,0.0,Tests_failed,a9c04c252dc50394772a65ab4df41b0583d5e48e9a12c396b26ea23e4476d1da,False,0.0,Tests_failed,260304297dd1b06830b4c319973dfb2a88b1d4ce257609f02f25644f131cc484,False,False
4,refs/heads/master,dac907793ab0bf4ac1f0f22d47398b3bddd3275e,254848c59b7cb606c63cc7789dfb68f6578cbcb0,560b7916e72d4b8db4491626c6f5da984039c239,,False,15,,,,,,,,False,False
5,refs/heads/master,560b7916e72d4b8db4491626c6f5da984039c239,37978ee1f6981157a68d27c38636bc804dfeb221,98d36629884dd3306c19f25e7bbf008a4fc437e5,,True,755,0.0,Tests_failed,007a953bacad820903f8849ebe4a1272eeebd43b8742fcbe5062cde5cffdddcc,False,0.0,Tests_failed,d1c044ca3551ae41c2b6444d3819197b6847c8eee10065119af738c197ec8b15,False,False
6,refs/heads/master,254848c59b7cb606c63cc7789dfb68f6578cbcb0,2549ef87bb82053399a1c8d8069e85c282480248,98d36629884dd3306c19f25e7bbf008a4fc437e5,,True,293,0.0,Tests_failed,784b7c99bbdbd6096bec295355a9c265aef7c2820cf91c62c631bf3f0ed572a8,False,0.0,Tests_failed,d1c044ca3551ae41c2b6444d3819197b6847c8eee10065119af738c197ec8b15,False,False
7,refs/heads/master,98d36629884dd3306c19f25e7bbf008a4fc437e5,2924743008820452c0dce398245a20d4cc79d26d,6b2794eb871621b252d6c5f37f78f25caaacce06,,True,253,0.0,Tests_failed,115e2ae0d68ec206ec1777fa0f375d1778270e6f569892fa72847d9a60c7dc44,False,0.0,Tests_failed,a0976833c3d01c9b46ea04060bb66b4eca0d2cf029edbf97bb42b83bdd7da3c4,False,False
9,refs/heads/master,2fb75cb431bf8cebd2f371ec99903fef5fcdf3a7,81a071f0b01aae1c572dbe6ef6891e671186ec6e,7e4fd17c2883c3ccee7705a393a6559a7c913d18,,True,11,0.0,Tests_failed,d312b6622d0588e5d2fd673649a0871bea5d9f97aa1e97bfd67e4d35315f1b37,False,0.0,Tests_failed,ba828b9c7e1aff0d1e035545ea086e29e363b28a848d653f7fdc8223ce3807c7,False,False
13,refs/heads/master,38878d2e457ffbdf3af5d4a10a896aff1cd4a6a0,95ad7e21b74dce089025afaf604156fcc4665d44,8270c07201e97b6192aab551891f94ed025db241,,False,146,,,,,,,,False,False
14,refs/heads/master,2d3e6cd367d93ecca49d298386654b07b16c3574,b9bd78b38438035fd13f11794b947a61cf661b36,7692cfbd10a2011ee2407465f464f3bb1041319e,,True,1622,0.0,Tests_failed,307dc70cb326d59f2eb33cfdffcda975ee48cbfd72f6329222d4cd12bafe8873,False,0.0,Tests_failed,2b4ad9dcc97a63f5259c4017ddf95a3177e9d3dcbbaea32b5b6046dd5deabe9b,False,False
