idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
3,refs/heads/main,026e3f3c745c7f733fcebae268e10e79424c9ac6,f6502853f2fce0d317fd6e53a0b4ac0d334fb9f2,24a8a360be676301acfd595b2d4a333108598ac1,,8,1,59,22,False,True,True,8,False,False
4,refs/heads/main,24a8a360be676301acfd595b2d4a333108598ac1,715da3c705d0a4c7372879e8f7c6efa190572467,44780b091e76ea72ed2ad09854b2929325e31aac,,12,5,11,6,False,False,True,8,False,False
5,refs/remotes/origin/pull/413,3de26c55d4d02e2189ec0e6aeb87b6d9147fc7d5,34c357fdbb8c7962696cccec156a0fc878e463d0,a89420f083d91cd5ce1ce3e6c9813e87275a5ca1,,178,2,7903,525,False,True,True,178,False,False
6,refs/remotes/origin/pull/735,613da805c78d7e724c2d15dc4eb05a239ef4e007,b741269878b3f3d86c0dbb77e58893153a8f2544,123d56ee9fd7bdaa6a8141a0eb43c6686e46ef96,,127,98,685,170,False,True,True,39,False,False
7,refs/remotes/origin/pull/765,7a6377098e1e5912273adb362ac12620d9137af8,7767fcf3a316d164e56612552267a5eda1bd82dd,1a7b0a3279efff125a9c88396b0c6cbb732de595,,37,1,136,45,False,False,True,37,False,False
8,refs/remotes/origin/pull/8,f082f38e8314d03c19c96dd5fae00a767031869e,385b5342fd4393380d0fa2705ee6100df933b0a3,43552bc1e0e8b0bcd671ceace230b9fff8bf3f71,,2,2,0,Error,False,False,False,0,False,False
