idx,branch_name,merge,left,right,notes,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,union_diff_files,num_intersecting_files,sampled for testing
2,refs/heads/master,6f96bda1367af4c7077ecd47361fae5b73664fde,80ca8bfb49dddd010100182d53740a7e28bbfcd2,e028149165307548c47bf7be70444774df7d714f,two initial commits,612,13,False,True,True,45,False,Error while retrieving base sha,Error while retrieving base sha,False
