idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,bc4d87a591989f4e677ad8d835cb209ea2c46e37,f5fc09d36c12496e1e57647cd39ce694d646c5e2,30053815a178bf599a6232984580b3e87780344e,,False,51,,,,,,,,False,False
7,refs/heads/master,2e4d18628c8cec0730ba99f0b323efef205d3691,38d64843bf783f428fa5b3c451afe7d169c8242c,f856beb734b055eaf5ff0c633092d45e7211f81a,,True,20,0.0,Tests_failed,796c86d762c2220810cb5b417b0b47d34e968b7aea795094bfeda50a2bf7ba31,False,0.0,Tests_failed,771a884a1803fbfcf752f89dd9e1adf44ba99f0d0fca041bfab2c6f55ce9454a,False,False
8,refs/heads/master,38d64843bf783f428fa5b3c451afe7d169c8242c,d8d680e708ca800f79f2996bd903b31353de7fd3,1b7ef2c4310866f57f5a1328d070b4031b46dd4c,,True,88,0.0,Tests_failed,34dc09cdd88184eed3b063c0ea71da504a1f2caf26be5e6c0659e6c0b3919a76,False,0.0,Tests_failed,a579586c03955942cd636277bb38a49012a04e8128dadeed98a3464eb076b5fd,False,False
23,refs/heads/master,bf521bfa7a7fc008fb5a438bcdaa1a1229e9b67c,2eda6ab618782955c15d9b60f9c2149605fe9d92,1a1f3f5f9fbcd07e75f5b3dd055365f1348537ca,,False,22,,,,,,,,False,False
24,refs/heads/master,e283399f8111fe1575c1f9f08266e90519cddd88,90b0e74eff973161c171398c76646788a0a31e74,588425ba3d9d74a485f5c1d4c9218e218c8e13ac,,False,3,,,,,,,,False,False
25,refs/heads/master,fade026d328f25037b30cecc385e317dae6deef1,8f662cd4867fa0510d371c20c8e74c6545253ce8,d904a41cd579b8b27707feb26ae41becdda7d6a7,,True,27,0.0,Tests_failed,abc579397c1aa13bfb22f66c93711df9225e04f1884e1554d314d68b18342218,False,0.0,Tests_failed,e37228b675aed83b234a3661d174bc1b672944dbb04d2fe4aecf02188fa19cde,False,False
26,refs/heads/master,726ceca745fcd6b697cf05f7cdc0c7c683461cd4,3b39be6dbdc6aaccbca416f876f1406a72d452cf,6ef24c48ddbc3b179c221fe6187678ba96451bdd,,True,3,0.0,Tests_failed,ce37d637e34fcffb424d4ab1b61476ca0d0d21386567e6fca6c499e4f5e54f89,False,0.0,Tests_failed,a09d048d6377f72432675359ffb4f05076330e692511bc139404fa69282c49b2,False,False
27,refs/heads/master,691d58d2731403e7296cd906c7aa0785205a06ff,ee0fc8a742b69beafd0488d39feb1b02e78eda54,522bb5b63c6143064cb33cb7b293114bc044b0b5,,False,29,,,,,,,,False,False
28,refs/heads/master,122534f7e30d2a2122c2e3bfb8542067abb23377,d625603cc58a17b3adfe175e786c7728590469b9,d74cef49b86fc98f7377bbcf1ee26e95935ec327,,True,41,0.0,Tests_failed,d98c2744e1391fd288218bce5c3526da806236cd5881ed637307fce6bf9e44d7,False,0.0,Tests_failed,92b36255a32055e09b7e0013dee2fccc8398574f6b8d1b790a58d05e68926e16,False,False
29,refs/heads/master,68fd6335b812625443b914f5495905a1e6b54c0d,e2b8187414b14341068e21503422e01bb29872e6,0031b0c9856585a8cbf8cc477de20944b1321dcc,,False,98,,,,,,,,False,False
31,refs/heads/master,cda9fc37ba4db39767a04daff5545b7d0ec9d945,8b0863e0ed50271bc97d2a88d3528b5ad208cd4d,09ad5f2cb62166ee992d77f394134a11ff8284a7,,False,3,,,,,,,,False,False
32,refs/heads/master,e0396f067bcf67fe161e8b1822aa562d3a812526,a71ec7835ac5b34119bf19bebe4624660a6ab67a,6320fc8aae6cbc4ce75b2f95da20c0e90cf748d2,,False,30,,,,,,,,False,False
33,refs/heads/master,3e46fe9cce904cd9c7a83e62c03a677d880f3790,2bc39be498fb3cd274bf1ac214c4aaa565365fde,0815ba3233a2d7e0fbfc821443d262e4e84d1227,,False,3,,,,,,,,False,False
34,refs/remotes/origin/pull/131,1c813e788db3f92fa439cdae4bbd4908d8aa460f,046896ae79574627455287caba608495e5f8e936,d432cb15a2386e7c0ed03ffb51d8d1042e7c43cb,,False,168,,,,,,,,False,False
35,refs/remotes/origin/pull/133,6690995e025c4ac34bb84aa49b2d9d330cec0646,2623149083d56140db7ca81091b90663fa1287ed,e0f05ff08a22e132326a68d594ea0c5b47c04f6f,,False,52,,,,,,,,False,False
36,refs/remotes/origin/pull/133,2623149083d56140db7ca81091b90663fa1287ed,e71676f8975e94ec13aa1bc71fea241e9750a672,7792ba85e4cc1e48a936eaab16b9c09ee4fc3b74,,False,92,,,,,,,,False,False
37,refs/remotes/origin/pull/133,bed65d5b7ac9b4a714d2aebab3689322d47d7c9b,6e257bc9072121e4f091b23d8e445be7de22bb3e,2bb7b855ff6f955d6d84a128af981a3c01e7361b,,False,43,,,,,,,,False,False
38,refs/remotes/origin/pull/294,78b4cb3c2f263d88d6ec38ce5df1aaaca2175cd2,0621a6e79bb2af209a81808c0afd690394f90c17,afd1a51e6f4d944a2c09a89b57b1d40a7b2af707,,True,14,0.0,Tests_failed,1775965d40e66ff2cd6e7f10c5a402f67d2283c17120f618c8629c663000f6da,False,0.0,Tests_failed,57bbc1555ee7071519b7368b068f666e3768dd801d48a729f76964814fd11b79,False,False
39,refs/remotes/origin/pull/307,17ae355f28cf2b27ac05ffc3fd71cee315afde96,b037069f7ff241f9a5459ee2a5aa0f070c97caf6,5737f82563cdcc0f54825acce2c4a91b6739242a,,True,156,0.0,Tests_failed,e599dbac928aae80364c93f5d564117a79feda3c687a40a624a8bdd594da4e7c,False,0.0,Tests_failed,4890c9f3e23a371256abd8106aa4098648f163209c1af8781ec72d9ab70efa9a,False,False
