idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/master,d115bab9547853d69b8258cc3857ac571aaef3fa,439e2e3b3c5720a4abf93a72e395ad5fe944fe48,120dfdee662ee00c5898dc5fec886a337638ea0a,,22,658,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/439e2e3b3c5720a4abf93a72e395ad5fe944fe48_120dfdee662ee00c5898dc5fec886a337638ea0a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/439e2e3b3c5720a4abf93a72e395ad5fe944fe48_120dfdee662ee00c5898dc5fec886a337638ea0a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/439e2e3b3c5720a4abf93a72e395ad5fe944fe48_120dfdee662ee00c5898dc5fec886a337638ea0a_left_right.log'}",False,False
2,refs/heads/master,439e2e3b3c5720a4abf93a72e395ad5fe944fe48,777682403cd00c878ba8bdaa81eb25679c429385,d796b45da6bf7c90a3c18c376466f2eb5db33320,,17,435,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/777682403cd00c878ba8bdaa81eb25679c429385_d796b45da6bf7c90a3c18c376466f2eb5db33320_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/777682403cd00c878ba8bdaa81eb25679c429385_d796b45da6bf7c90a3c18c376466f2eb5db33320_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/777682403cd00c878ba8bdaa81eb25679c429385_d796b45da6bf7c90a3c18c376466f2eb5db33320_left_right.log'}",False,False
3,refs/heads/master,777682403cd00c878ba8bdaa81eb25679c429385,efbb7ebb31a1e496b242cd5c4dc44130cc4d91fa,612fbf1610322656a23a38ec30ae8851548a39b4,,17,412,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/efbb7ebb31a1e496b242cd5c4dc44130cc4d91fa_612fbf1610322656a23a38ec30ae8851548a39b4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/efbb7ebb31a1e496b242cd5c4dc44130cc4d91fa_612fbf1610322656a23a38ec30ae8851548a39b4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/efbb7ebb31a1e496b242cd5c4dc44130cc4d91fa_612fbf1610322656a23a38ec30ae8851548a39b4_left_right.log'}",False,False
4,refs/heads/master,efbb7ebb31a1e496b242cd5c4dc44130cc4d91fa,fce8c85fbcb3fdca43972881e8ab4914502d8cd7,5873a33b22d9365944795158afd4ae9a5ee3e6aa,,17,465,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/fce8c85fbcb3fdca43972881e8ab4914502d8cd7_5873a33b22d9365944795158afd4ae9a5ee3e6aa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/fce8c85fbcb3fdca43972881e8ab4914502d8cd7_5873a33b22d9365944795158afd4ae9a5ee3e6aa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/fce8c85fbcb3fdca43972881e8ab4914502d8cd7_5873a33b22d9365944795158afd4ae9a5ee3e6aa_left_right.log'}",False,False
5,refs/heads/master,0d78623a1ce6e8c710f5ff036f25c1d32fc6c440,cafb5072415eff0a0ff03d38e190ae11ebe4722d,b0b5f1ef7310225117c56b02609c12d38b5ba041,,12,210,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/cafb5072415eff0a0ff03d38e190ae11ebe4722d_b0b5f1ef7310225117c56b02609c12d38b5ba041_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/cafb5072415eff0a0ff03d38e190ae11ebe4722d_b0b5f1ef7310225117c56b02609c12d38b5ba041_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/cafb5072415eff0a0ff03d38e190ae11ebe4722d_b0b5f1ef7310225117c56b02609c12d38b5ba041_left_right.log'}",False,False
6,refs/heads/master,77f17f28403fd1124e9d1c319351b4ed7186b9dc,598a54405ea5796a40c92900715a5aef39e67cd1,d11a70404061b96e46481c152e40b60284bc0a6e,,3,3,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/598a54405ea5796a40c92900715a5aef39e67cd1_d11a70404061b96e46481c152e40b60284bc0a6e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/598a54405ea5796a40c92900715a5aef39e67cd1_d11a70404061b96e46481c152e40b60284bc0a6e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/598a54405ea5796a40c92900715a5aef39e67cd1_d11a70404061b96e46481c152e40b60284bc0a6e_left_right.log'}",False,False
7,refs/heads/master,3f3e58ef0b49d4afdc23a4da32dd0b91747be341,0710643a5ac06dd7fc4d2c60e874d6d1254bb362,aa13c80552cc4712d5d5043990733b15bdbee263,,7,21,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/0710643a5ac06dd7fc4d2c60e874d6d1254bb362_aa13c80552cc4712d5d5043990733b15bdbee263_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/0710643a5ac06dd7fc4d2c60e874d6d1254bb362_aa13c80552cc4712d5d5043990733b15bdbee263_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/0710643a5ac06dd7fc4d2c60e874d6d1254bb362_aa13c80552cc4712d5d5043990733b15bdbee263_left_right.log'}",False,False
8,refs/heads/master,013466d2d0f86b1936b6a5675ed848bb7ed65a49,1039ffce8931f769331d324ab3677fcaa613c2b8,dba44c53a43e2ae03e05aea01c8a9a0130185fa0,,15,961,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/1039ffce8931f769331d324ab3677fcaa613c2b8_dba44c53a43e2ae03e05aea01c8a9a0130185fa0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/1039ffce8931f769331d324ab3677fcaa613c2b8_dba44c53a43e2ae03e05aea01c8a9a0130185fa0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/1039ffce8931f769331d324ab3677fcaa613c2b8_dba44c53a43e2ae03e05aea01c8a9a0130185fa0_left_right.log'}",False,False
9,refs/heads/master,0a3c13eb97bdd683d991e4be1bb029dd66adbdee,21bc361d1c52181e2975ec17f0e7f60181dbb037,8dfb41792b8f2819d0dd4947cc2f43a7afacedba,,7,198,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/21bc361d1c52181e2975ec17f0e7f60181dbb037_8dfb41792b8f2819d0dd4947cc2f43a7afacedba_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/21bc361d1c52181e2975ec17f0e7f60181dbb037_8dfb41792b8f2819d0dd4947cc2f43a7afacedba_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/21bc361d1c52181e2975ec17f0e7f60181dbb037_8dfb41792b8f2819d0dd4947cc2f43a7afacedba_left_right.log'}",False,False
10,refs/heads/master,b4e05f609d0dab3f9e64e7a9e0023811fe7b7221,f72add52cd5375cbc6776c89b58896d5e61fdaad,4023764d91d3d91223a1db7bbb11950b45fb8234,,10,112,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wikimedia/search-extra/f72add52cd5375cbc6776c89b58896d5e61fdaad_4023764d91d3d91223a1db7bbb11950b45fb8234_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/f72add52cd5375cbc6776c89b58896d5e61fdaad_4023764d91d3d91223a1db7bbb11950b45fb8234_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wikimedia/search-extra/f72add52cd5375cbc6776c89b58896d5e61fdaad_4023764d91d3d91223a1db7bbb11950b45fb8234_left_right.log'}",False,False
