idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
32,refs/remotes/origin/pull/131,c18f600e9456192f1216d5f1e5cb8da32822bec0,014e357002becfa872b246373656ec1f8b5d9b25,9b42fc36d3c678939ffbdfc139bcae048fa96526,,d78ceb58f5917736a3bf8715aac4a119be8619905a8060a617dd3510d5316a53,Tests_passed,e17e709961098ed93c9f2e67d78b96b5c8155e05f381dcedc2e92f67d7378390,Tests_passed,True,True,True,True,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,4a96197e7a6cd3113209e78c39bc75daef22c4b7c5574fbe90aee8b4f213a30d,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,41cf6f55c04491be55a3d1d7cf6beed26803963c21f657302db8ef03dfbf96f3,Merge_failed,6b7c1e09d7a16de88032f283577d44bff3c0f4a1782825cd7bf6ad70721c9487,Tests_passed,114cf6660dfe5ea74c86ef926aaebe41bc982a6c0aed55d542ab9b82f9be3e81,Merge_failed,1df039dc0179d489cc27dcd6c4de08f6b0a32734f3bc6f3d26e867f5519f46a7
