idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,98dda32101d0e98366363d2f331662406af522b9,644eeabfd15b4195a051479fb711ddf368fa931d,07e9d6fb52186f08143b3ba973589d565498c48a,,True,True,True,68,2774,True,Tests_passed,eb325029575118e6ca4e1bc3a020b9a672f7ccbf025835029e0f660401154f34,True,Tests_passed,385350c8fcd98e4472faa0ef087b64c901729ba536ac5e64a66cbbf85cb03023,True
2,refs/heads/master,aa8d358a7e089f20ccdca38d51efddb888a54e49,62426889d14d93bf8dd9489cb0460c4db63aeccf,2575e0060f990592667c89a2364e5e3ba5327df5,,False,True,True,42,1795,False,,,,,,False
3,refs/heads/master,0d8076778412027a7c62d6ccad28e96772486418,81a8bef76d89f737b3f9fe779cf23ca607794e51,4ebd1897c6ec8e31ef27366dd7a76b52da46da34,,False,True,True,65,1065,False,,,,,,False
5,refs/heads/master,ad9e82287d9c4bddc08d7f9572fad2930897b40e,d05c2bfcb9efe6cc8bdf8a0a5c32977c03efc108,a329e9e35c0f1b8c14de8f533bd52632563b20ba,,False,True,True,173,5281,False,,,,,,False
6,refs/heads/master,a329e9e35c0f1b8c14de8f533bd52632563b20ba,cd0bfd620755b6dbffa092d3cce99cd73f9d86c6,47d9d9a814d5948c789df940bd1541217c8dc55b,,False,True,True,173,5736,False,,,,,,False
7,refs/heads/master,cd0bfd620755b6dbffa092d3cce99cd73f9d86c6,9ca816696d0344647a300e0083ebad5db0d2ce2f,b34f01092c2eca8003a3c894bea7b9b15b95910a,,True,True,True,552,10348,False,Tests_passed,a34eb2c69ed5fa63372723e1fc20ff91e593bc9691ebd6ea5d9316bdc1be97d4,False,Tests_failed,62e1e75dc9a96d620d79a4f54aa2d77bab405ee74a63638ae12960da966cb695,False
8,refs/heads/master,dc5b8e51b4c329b3eea3e8be98ee8edc496b4114,653ad64f19264fa1e76ce8d53473e94ffe0d0276,c49e8331213f9fb0c5212d68ee05506579f13d45,,True,True,True,52,251,True,Tests_passed,25c81cba04d202ea23ae8ddda29763f77d8bbc3f09acdfb768ea7822b35e5e55,True,Tests_passed,e7c0834a93fcc52ffa3a7250270a4b91a37284b8a29ee887ac8ef9c2ea031f0a,True
9,refs/heads/master,b196d4fc15bb19a3a3c21b8a39559ad4405acca3,2126eb7d3410965e98c32c4e9264b27b51b90d06,95ed7534c2ce685ec19b36bbfbbb8a33c338707c,,True,True,True,149,9635,True,Tests_passed,467b46772f57e82830506c3feb95e7f9e7453f806302260a31626ff299c8bdce,True,Tests_passed,8f20711e1e78ee8905efa9398433282d608a284dea1893bb5e754c60fc8ab3ce,True
10,refs/heads/master,322c5c692f15dbcae73465ce479cd545a6780047,5b39a573b7883066c569b30aa218f32a79c665c5,123088a4c4050e2738bbe695b3973f57df37f23a,,False,True,True,4,4,False,,,,,,False
11,refs/heads/master,b05026aa2fb4292f9dd23a1b872f5899dfc35d14,b9e6769d5dec1dd8df6f28b926026232e656172a,5b6a8cd75f442a2ee0b8b201354f6ae5b4ba10c5,,True,True,True,18,475,True,Tests_passed,8c5467ee68805a883d42585fb8d6a81f5feab71be974847d126d63cb385248b6,True,Tests_passed,f73bb993c24ddad1114e215be413cba558ffe5cd4aa0a7af29d02339560b7b6b,True
12,refs/heads/master,41317c4e5380c6f1008b1046182f2efeb3bf8a44,812b8cbeb31fbe88ef41dc20d040aa4fe9023f20,b397888166c649edad191e946478325b0b63592e,,True,True,True,370,12646,True,Tests_passed,49dacd5eb837464411cf4ce25e0bf189f2a03f8ef54bcc428d1c4d291038e823,True,Tests_passed,e4415a2683d1007c3ed707966c5de132c38356c2ec8012fd922ae14537cffc74,True
13,refs/heads/master,47227c29364b87326814a3ee74a3bcdf532bde47,2aea0df6b668b63dd8741db8f644d17ff8e77843,5950ecbb0c2f850eee0f08621ed7f970d6d667f2,,False,True,True,12,292,False,,,,,,False
14,refs/heads/master,90678556e9244ee494059c4c50f7ec1f923bc8aa,ed6347d6e0f23dfe544847cf415bdc3d4b3432a6,a4b7350b2cd3f722e4d346e67649cebf280b7e8b,,False,True,True,44,2318,False,,,,,,False
15,refs/heads/master,943a7d3d2101512a2ef426240cab3b5fe095f475,45a1057e09ad371245f5e8d980a5314650ab3f37,897a108f1c504ac1ea606fa109f86bf152ad99f4,,True,True,True,37,1580,True,Tests_passed,82a874eb7faab22203cf7a175db1902d36c36f4cb1c85614ca025a1d9365187b,True,Tests_passed,a907e2a6d356e5ac7d0595b6744caddf7cb61deceed28f258c6912fe734741e0,True
16,refs/heads/master,c402b03c6d5a0b00c211ba4ac0c9d5a9277a2c03,88dac284e7800e593d383463c092d4fcb4752255,a993e48c8bfe04dfe8adcd609b55859e266eded0,,False,True,True,15,405,False,,,,,,False
17,refs/heads/master,535eeeee858c87dd13b1d2382ad75e2ed765b091,8c0d32906bc8146006eeed81d9e2c09fc6890714,7d0ae9434bdfc3e7de03e034183afceaaaa5bb32,,False,True,True,129,6792,False,,,,,,False
18,refs/heads/master,de8f994bcd9c36c816c632fa66731740bf417cba,a96ec9f39722a965a7313e16017b4b49969d2b9d,d5ae1389c51bad2a5c584a71899be77ca267fb21,two initial commits,False,True,True,564,56847,False,,,,,,False
19,refs/heads/master,a0eb88001f8d36d4e1faf59cbe6811e510ba0410,85e6263c68b6bea936154a3513a98263d91249f9,7b3a608e701c359173642775676f5beb80d16351,,False,True,True,435,14185,False,,,,,,False
20,refs/heads/master,e9b68cdf00fef41ba47c61047752bdefafa4c139,2777b49b7e245aa8776f4777b85a20759e9e2123,330b3431609aa4325329e9034e75a3045abfba54,two initial commits,False,True,True,446,50017,False,,,,,,False
21,refs/heads/master,2777b49b7e245aa8776f4777b85a20759e9e2123,1639b5147c5b4474329a4f4681c0f2b0cbef1a12,aa522df2bfd078f1ecd26c00d5d2a02d6f2fae9c,two initial commits,False,True,True,354,43440,False,,,,,,False
22,refs/heads/master,412f9b38a7db8b0423fbd410c8d3a98274af6b91,efdeb3abe145f600683fb44dc99f8bf73506a016,ecd025f5e7d36b4a1e2864aeb7757420f5b1fdb7,,True,True,True,11,195,False,Tests_failed,9e497f761b1f79a12a942a573337a8b14615dc790c4e4d97c79517d1a0f2f8b5,False,Tests_failed,3ccbd1f846b8c82bebdbe0f5aa53610d698bff641ad0cf5d2708c210270cbbd1,False
24,refs/heads/master,390f8bc4484ecd9e21ef6fc2505090d21e6b1952,63c97fd8900a382f44e743a9cda95a9ed67e9b52,252232bc31437d23f755ced369a81b4153ae79d3,,False,False,True,3,12,False,,,,,,False
25,refs/heads/master,3c25540a70c34e50caa83b33f4f06dd8ebb1c6a7,1494524379d64749874c7a8b5701efc486dc1b46,be09a5a8eb57a8cebb504b8f2b4fb5bb74a99f2a,,True,True,True,219,10723,True,Tests_passed,c96b919e65955a9056895a2b62a6ae1ee462856f8d283743782035606b11b672,True,Tests_passed,a630335355785507471ddfe0ff3f2986e09459f4f1d57fa37768b490fd8abb75,True
26,refs/heads/master,57ebf79253cca4623c29c31970ed44914b397b5e,7b95e2c880f5bc40dac99ab154fbbedd999adc14,4e8b40d80f79a3a8d73c35b82cd36ded45335377,,True,True,True,164,7960,True,Tests_passed,989cd5fc0e9d3f3fe5bd721103f342d172ccc5ae56e91a0577ed3bd16c58d146,True,Tests_passed,08ad976562daf49188d00951ad8c0cc14a6c63a5476150b8741f59a66fdf8d3f,True
27,refs/heads/master,3e45e5b7e132b0a2eced623ae4247216f249514f,274eb37c31c5ca6731d20e909db31aea06852bc9,1a29631dd95e373aac7c41c495de35564b1f6b82,,True,True,True,162,7760,False,Tests_failed,2f432c3b8bdd2dcd50a889e1f3ec45f63dba000f6daa0d01ec8054f4a794418f,False,Tests_passed,afa3ed8b4930326e757a6e0652fa0e9fdaeb1e1ae4a8d463c8d6915466ff4ea9,False
28,refs/heads/master,97868472e9d7deb74a0b486cefde66bb09bcbb34,c3d33550b1d2c2b7e3561a9c3c2fc99ad9091fb1,635abcb73ead5f443e70920e798b2ad5c41d1479,,False,True,True,149,5756,False,,,,,,False
29,refs/heads/master,c3d33550b1d2c2b7e3561a9c3c2fc99ad9091fb1,4d976ad8e37a509e0cf6c107a3dd79026584ac3b,197e886668fabb4d0c307d0d4d2d19303804692c,,True,True,True,149,5853,True,Tests_passed,4b21b2fb401d1d1da75e2ce918b476301b882c5bf1717dfb3653667405c5f9a5,True,Tests_passed,605ffd78919ead9d46ce965f25f985bab782be01430f1ce07907336848359797,True
30,refs/heads/master,bde60808a89855cdba44195fc46681d4aa88f5c9,e71989836300b2c430cc0531384f98ed136fdab4,d064583bfe5b78c82d020d397da1ba6a7c9f03ad,,True,True,True,150,5872,True,Tests_passed,7a1ea669da87cf25780b83e6230d556996eaabf544bfb529f66eed11af75cea5,True,Tests_passed,c1d242adb86d5df78fd18df3d8a97c15cdefabf520e6b663e3a0011d3f24966a,True
31,refs/heads/master,920927de1918cd741aecdf03bc018149be020f46,1ab23c75dd5d82364c854de5c686feb81d21111a,e264cdd224c6c919d842d9a948c4eb55af1a8ab1,,True,True,True,164,6266,True,Tests_passed,b869c71dbdb92ed12aaa4d800f67d8e89074a3714cd0af5105f31789d35a566f,True,Tests_passed,e6a2bf7f4c3967422dba06313d49dfd4e521c19776f3b6a47efddfb7920638e8,True
