idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,d50a6dc8b37955e381ba29db19966129bae218cf,3357bfefdcb2c3e2b2b34867fec6dc90e2bb7d5d,31645cb0151f4f1370a3358f704b4e2d3ea33344,,6,1,13,7,False,False,,,True,6,,,,False,False
3,refs/heads/master,a124b6e2241bd4840a91df9a382fb8f702e76464,26e62ee81320302d85a92e2c112f3826fc25d604,001adfadb665abf8ae379febb1e494121b1d8827,,18,4,441,53,True,True,Tests_passed,59430136df62d87fddcdc0cd26200995a0f66e6b465fe03dca0461a5943ff288,True,18,True,Tests_passed,8d35eb54f2445ef698bc6fdd7955b9da2a9cdde8e6777c8faf59a49f54499079,True,True
5,refs/heads/master,1ae56363487f80295a6d3d0aac2c892b07093b0d,6cb3c181c719b3f9128f4a070f6dd297e04525ce,e8dbece4f21063d900d3674b50f22a503360c7c9,,4,1,43,6,False,False,,,True,4,,,,False,False
