idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
17,refs/heads/master,468245dbbb8df83d57c3fa16661c6b0c3f65c7b2,798d62f670c6a08946e3afb60656e9c397d8574d,0f1aa990c0db26f3e662785f778cfd2f271c8d7f,two initial commits,False,True,True,25,73,1639,Error while retrieving base sha,False,Error while retrieving base sha,False
24,refs/heads/master,6c5dee924e0bf740b511413bcde9ec11d8c2714b,e5fc4b223278e016748552f88ac5405fd43421b5,98e7295fe834ec488e115d1da9e7318113919c87,two initial commits,False,True,True,4,18,388,Error while retrieving base sha,False,Error while retrieving base sha,False
