idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
5,refs/heads/master,6004fb0b5954bfcf9f6ab10338441d2e43a35817,baa9bed66b63c327d3668f0e1fa573ca00b21a0f,0ef95eb95958f5039834f688c01aa68b6b4436bc,,7,0,466,17,False,True,True,7,False,,,,,,False
9,refs/heads/master,019df0eda632ef1f7271ddc56322487947b722de,001ddc95c387ac62d11cf310e84b16e262334e98,7a919cc33242212151b7d90a753f89805dc05c54,,5,1,63,17,False,True,True,5,False,,,,,,False
13,refs/heads/master,a4df7b6a47763720802916526d1f8c6bf5170d10,e86a34a44fcaac5312e5777135060d6fe4d9dda4,ef4e8e2951b5b79cc7135655eed17b5fa0042b4b,,12,1,365,18,False,True,True,12,False,,,,,,False
20,refs/heads/master,29895820d4374a8144b8c46c218657ed6413538e,654b4644b306f136ec5f2f87c8d9069d57d264a6,ef48909aeefc1316d9dac27d22e09441019a359b,,17,1,376,43,False,True,True,17,False,,,,,,False
21,refs/heads/master,654b4644b306f136ec5f2f87c8d9069d57d264a6,0be13075c967f4f9c922ae39e56fb78b5528125a,14b8d996f3ff1f407e840c6cdfbfb31b484bbd20,,17,1,378,44,False,True,True,17,False,,,,,,False
22,refs/heads/master,0be13075c967f4f9c922ae39e56fb78b5528125a,db1096d222e42d204aaf87871c5f6acbe57e83dd,eff0db9f3fc7e2e9a05f4cb30f2dbdbb7f93c172,,21,1,1243,70,False,True,True,21,False,,,,,,False
23,refs/heads/master,db1096d222e42d204aaf87871c5f6acbe57e83dd,b9e0a0fbaf0e611c2e768bf404daace284121593,ba703c54c1259cc80239ce2389374f66602bb665,,20,1,1233,65,False,True,True,20,False,,,,,,False
25,refs/heads/master,caef360a1fe53b81626bd62aa858b8541272f71c,a32d7743b15af3d88b1f8ec84c161c18b1c038ea,efa75a3bee4c285e8d4f44f974131d653bfeb8b8,,27,5,472,75,True,True,True,27,True,Tests_passed,8f91e9f7907a566717b1f7a91f92e0e5b81e59bc97fc81593fff3931c4c942b8,True,Tests_passed,f21f9756ff5e9556fec1aa4e6c69f1dfe94d7b6dd8782a8dc643c45a454f60d3,True
29,refs/heads/master,4abfb1aae3daab2e4896c7a6aad500a1c5eff4fd,60e40f2ad4d067e75c9433b56c139e15ba4642f5,352ce6e7ff172a6eb61e00aa0bc013285f07445d,,15,1,573,37,False,True,True,15,False,,,,,,False
31,refs/heads/master,60e40f2ad4d067e75c9433b56c139e15ba4642f5,50eaacd59890332041d69ac0ede573d96329ed95,59e060ee6566654261084e583b34b0dc1194a6ec,,33,4,1957,119,True,True,True,31,True,Tests_passed,9788efbefcfb3a717e7e765c416dbf05e672d61c3c763e01cda3422676025e6b,True,Tests_passed,fe6fb2c3b34875510b4f9e5057dea4e97995649ec570b5bf00acf0d12e4c0fa6,True
33,refs/heads/master,79a0294ac330946788b98858f0c58692004b33ea,6e208f78f01b06b0a725b3e44379c4314c579a0f,da5878fda7b3033f7a3a246bbc4e11d12bb56acf,,18,2,982,74,True,True,True,18,True,Tests_passed,a09a75e7181a398792921bf25d33e514d0cd45118be8c2dc670ecfc8590e9e6a,True,Tests_passed,ee526316138a00d14466aa6dbc24677d655e98d8ac5e0ac183ed21964dee91b5,True
34,refs/heads/master,5b7364e65087c13c9f647c21c4f0a4863588613c,eb0a0209ef26725b121ace2fc9f2ef1b5ede3854,69a09e45f2a843f73861c55a1f98d88ab52a24bd,,4,1,57,5,False,False,True,4,False,,,,,,False
36,refs/heads/master,5a5a447b340d6f99ac10fd8e954db69669f60122,44c28d875b6014ad2c30e1dbd9ffd6de8abecabd,ca35cd09938727c15988bfa0e718feb04f0f1b5b,,15,2,555,63,True,True,True,15,True,Tests_passed,d691740d865f859c931ea3f8709bdca58ed3ba111103a8379cb9e1c552f32706,True,Tests_passed,7262320606a11eb243bcb243e151d5c18ac1fd48149e1c98a22a3a2aa1c19cdd,True
