idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
4,refs/heads/master,f98ce134b844a7864b43803c6e7ffc3f1b7d4e5c,9ca8d7782c731dda67fef1419c27b82e7e80617b,72132711af2ae9fbd4426f72c37afab61afa92a6,,74efbe59af6439cd5139bbbee8aec9360084924944dd2737dd2e3a5c7a4c124b,Tests_passed,cfcdea3830c463505a71359096886b29a5f6aa119e1038e81291733961ffbf5d,Tests_passed,True,True,True,True,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,e2cdc82803fa9ee526418974279d80a66dd1f96e71a4a396852cd86d1e18e1ac,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,52b0b9a7a5b0b44bbca8e1407527259c243eef752f0edf99edaa528ecb49ca2d,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,96e19624eb8fdf006d253c36456328bbcff4e44eb226aae9a6b96643323fd7dd,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,ed75bd698fdc612c4e02f11398e9d978a097156d80782e0f5752ebc93f3471d9,Merge_failed,e2cdc82803fa9ee526418974279d80a66dd1f96e71a4a396852cd86d1e18e1ac,Merge_failed,13354156c6140888b049cd87796c1c7005c650329f3d0bf9c398b1458e45fcda,Merge_failed,d7f22c7864302d4e697f8d933ec7b402b331d2ef3c9c351cf8a28d710ab2807b,Merge_failed,964bc66528ebb89c190d5a76fb277807adddda6a105d5a7e737231be90196450,0.04081249237060547,0.0453946590423584,0.04455375671386719,0.043009281158447266,0.04331660270690918,0.0393366813659668,0.04028797149658203,0.35571956634521484,0.09105992317199707,0.08172082901000977,0.07327151298522949,0.29741930961608887,1.413137674331665,0.35234928131103516
