idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/remotes/origin/v1.3,5852af9d5bdff97e2941e00e7ae06a016b05ee2c,f793f4e762ebed02d74938402d704a4fa845cac3,6ea9896550f4c7718ec5ccc1f092a7059956b6ea,,17,5,98,24,False,True,True,14,False,,,,,,False
5,refs/remotes/origin/v1.3,f14d8fc7de0f49dc66d5a2871d5141f5c679a2b2,13f58b778c5559b24f1b371cfb54ad80a5ba4b3f,bb5b9878e8a9e96161dea08b077258568bb66425,,16,2,266,31,False,True,True,16,False,,,,,,False
6,refs/remotes/origin/v1.3,13f58b778c5559b24f1b371cfb54ad80a5ba4b3f,32d20be647d80ec3509bfa3d7040b0d21cd8cb83,51d486867a0f610f034f1934e6d494e5d302f383,,13,2,111,22,True,True,True,13,True,Tests_passed,82df07c66438f8489a5a423933744d5c482ab95f513a5d209ca1a3d7b3bdabb4,True,Tests_passed,e0b92a6b14b8106114997025ce66478e7ac034d77a22a2febcd6a777a46aa261,True
7,refs/remotes/origin/v1.3,32d20be647d80ec3509bfa3d7040b0d21cd8cb83,067f05344c5ac8527ea4f97880a53ac7e89bc031,ff22ef4ac4dc44d3824230c760b87cbcbf8ae64a,,14,1,102,25,False,True,True,14,False,,,,,,False
