idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
11,refs/heads/master,cfeacbf6ce259d925301898491500214446bfa79,c1decd8574b90ca049cc3c1cdf35f71d9fbc270b,daa8e1c90e68ae8d880c1cd587e5536bf18d1dfa,,True,True,Tests_passed,ffe1246fbc2c46d1e69a57d15ea6d56e371ad45c6054b2e8777088e59d8b01e5,True,7,20,78.0,3,True,Tests_passed,8cb2c6858c9c1d7e891945e10645769cfa0c3d96f14877bdea2396720ffc63df,True,7,True,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,8397c7c78091a4994fa3591b84b32e15469f89ee6b4f7dfb8f67464869b42925,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,8397c7c78091a4994fa3591b84b32e15469f89ee6b4f7dfb8f67464869b42925,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,50726c021ef6f531a32297a28e443f3ea503f5e438438358031914093cdb69e8,Merge_failed,767c4440353669b13405d6d5607ff95d787421fb67a9406f67cf86cfc51bde76,Tests_passed,5801921ec717e98359c33e0dae7bf3713fe5e98ccb05848dd6ac6c3d2cefa1a1,Tests_failed,e5bff27185dd5b53d61637e7cf77b071c6d291a7cfb9096a17fc9f871e81b39f,Merge_failed,767c4440353669b13405d6d5607ff95d787421fb67a9406f67cf86cfc51bde76,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,8397c7c78091a4994fa3591b84b32e15469f89ee6b4f7dfb8f67464869b42925,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,7b06c6aaccb5728d5e242cbc2a73b27832316c9b5a2b6fa6ca4cd3a84af9e732,Tests_passed,5801921ec717e98359c33e0dae7bf3713fe5e98ccb05848dd6ac6c3d2cefa1a1,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,8397c7c78091a4994fa3591b84b32e15469f89ee6b4f7dfb8f67464869b42925,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9,Merge_failed,4492928f1181f00177cd3ca98a2a02c3fa26c616d1cb2709074f2e703f373ae9
