idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
24,refs/heads/develop,6f133251f129797ec4871b6c6ba906a1be415129,84d46ebaef9debb9dcb9bc698e6d1baa08f606bf,49c8589ffe0ae331e160f07773147a4515d3e2c9,,22,2,290,87,True,True,Tests_passed,5b69781563d564698a18b96021be3c0186346b00daa16cb4cb437a972e0307d2,True,22,True,Tests_passed,339f12b265cfbbe386f83d6c519225e9c6376716dcc9153a7b15a46b507b98a1,True,True
25,refs/heads/develop,77bb18e6233eece3e16b057a8c8e3d833087437c,f5ac0d0bd51fadd43f85d3cc457b600427d974c9,330994244888f1f3c1df72746a10e16f0707ec31,,38,1,552,126,False,True,,,True,38,,,,False,False
26,refs/heads/develop,c0265d2052a0ea579d0b417e6e9beb28a4573673,8f7dce3c9116ce8d57cc09e2b9b82889c2d983ba,7b94f00a4e65e8652b3342197c9880eb02db3db6,,28,1,612,56,False,True,,,True,28,,,,False,False
27,refs/heads/develop,99d5281d3223e7444a924752674d4ed79892c432,142bf9875fface77124f36b1ea5c92dd23d2fc84,4389d950aab4df2924e2ffcb9faf4175451df92c,,406,5,11101,1637,True,True,Tests_passed,d6b8c613666cb5905e4605f9d449b0bd4218be5dcb59794bf329eb26c959294f,True,406,True,Tests_passed,6e256a41d1df20de349db787a4b13cdbfcc5e9b078c47194025619039741f8d9,True,True
29,refs/heads/develop,b7a85dda24d90929af63aa7e9531be57f70bc2fb,5e116fdbdf423e55b8c6bff4bb9a6cf12707ebb4,4c8106be29798c6f3b810a193d68f3edaf67fd58,,199,0,6155,588,False,True,,,True,199,,,,False,False
30,refs/heads/develop,97e248d71d2298ea90210ab00cf68bd25502bc85,32a514a5b1b842a42cb8060a9adfa117b7f8aeeb,2702d285f8572fb1ebfacaf9562f93a26344d6ec,,6,1,38,8,False,True,,,True,6,,,,False,False
31,refs/heads/develop,5e116fdbdf423e55b8c6bff4bb9a6cf12707ebb4,1b7840cb8c490dc966588fff30aadaad94ffbf23,f73448183c3468e2792bd06c7e35d5dec78c23aa,,1630,18,113116,5274,False,True,,,True,1615,,,,False,False
32,refs/heads/develop,edc3f4c36ccde4ef751debf4d6fb8c1feaf089ee,ac661fff384082843afe9faadab5f74d7c8067e4,d9ef94f592bb8f7542d95bf06001c44e9ebac618,,11,1,37,12,False,True,,,True,11,,,,False,False
33,refs/heads/develop,95294a2339eee715d7e36ec1d8118686a990c2be,8e88f25e0e3c44577d6be24759222c0f5f7ed4f5,720b949329ba7b5be3591dae81bfc778cb591447,,3,1,21,7,False,False,,,True,3,,,,False,False
34,refs/heads/develop,8203ee73fe00ebc794ab3e9b8806fcf2c5780f26,9f010d91d79d141479517bb6d3dbdf11070fd47e,dc87655d4fc0495005f21b112c9d50dd187165cc,,4,1,43,9,False,True,,,True,4,,,,False,False
35,refs/heads/develop,bed2debaae3626da97f5caea84d97f4ce5cf1638,f19d47185077ab2a0ae031e776993a48693e7a9c,41abc211125b019ca6261e5832b0353639e1556f,,41,4,1691,103,True,True,Git_checkout_failed,,True,41,False,Git_checkout_failed,,False,False
36,refs/heads/develop,a46f3132dc923e7469a9517906e0f3a1f6ec7db6,c094b076c52c1bcf235c432d90da202b3c638661,343dc4a1d8066815a1b242e03a0ab3aed5185286,,16,1,285,40,False,True,,,True,16,,,,False,False
37,refs/heads/develop,343dc4a1d8066815a1b242e03a0ab3aed5185286,f6641af5ee804756a9091da57d8ff6579afeaad3,33bc6c733fce64d35cdbd4542e2b1a0e1c3dbd14,,15,2,204,40,True,True,Tests_passed,a0f056c444e2969df079cab4d3cdb0951ab73f5768c64524bda2eac8522969ca,True,15,True,Tests_passed,f2e71928b19ecb2664479f8351f8715c3294971a2378015ed877874b08c21215,True,True
38,refs/heads/develop,22e8f8d338117a052120b0a91bd35153a56576a7,327cef1299970c02b45f79d40d73ec2199be1219,db773e573d2785446ea064194a3f21ef86cc01a6,,18,1,112,13,False,True,,,True,18,,,,False,False
39,refs/heads/develop,da9e503e17a33ea9a9446bf79d4be17bd5cd404f,e7cb698c0e84edbdd12a57ba1a83cfb557130b6f,6f94a6ed8a1bd4d1922ca9f74a4716ea0217d2f1,,14,1,63,8,False,False,,,True,14,,,,False,False
40,refs/heads/develop,6f94a6ed8a1bd4d1922ca9f74a4716ea0217d2f1,7853d5b4b0a757e62e0dc6a7d5ebd2188b855096,c876e2fa45f7315069baacb6407a634a8e5a3a26,,6,1,57,8,False,False,,,True,6,,,,False,False
41,refs/heads/develop,d0b16000d183ea0123081dd489d803ff257bc2ca,79231b9d475a6c3266889fd182ce44433b2c1919,218eec50b1d625a9a1ee962767768187fbd7ec87,,21,1,375,63,False,True,,,True,21,,,,False,False
42,refs/heads/develop,3361600b359498e31250dc73123cf527e8ec35bd,9f28432c34c81cb8b0dcbaf426f633b709e04a6b,8037614362abe53a18b618b4f700d51eaa4848cf,,9,1,151,24,False,True,,,True,9,,,,False,False
43,refs/heads/develop,9b14bf8d2a21027606d23ea66f9e147aeae93be4,129b668b7653154ac61f0a37600012e4aa49b0c0,6d33e47d2af2baa35151f0864ea7de20d6232e36,,10,1,205,31,False,True,,,True,10,,,,False,False
44,refs/heads/develop,9941a30d272445c929820125fa31ee1095ccddd6,861118f777ecf04718cd59664381426e7942a617,e8588c1e56b2badcfbf83b9e62acd4fd974ae6e2,,4,1,9,4,False,False,,,True,4,,,,False,False
45,refs/heads/develop,605112dde0a05dd0026d8d5184693192d7b194c0,888f081ed45e48f2d9a3a2926dd30213849770a8,b13419352c4c437e85da5286b965c1095aa1c0e1,,14,1,170,55,False,True,,,True,14,,,,False,False
46,refs/heads/develop,9f09acdad09bd1472f54cfe4018e4b7580a4f6dc,e3536e548c2e7097355e85ffad0862ac16c1d4a1,0dba11f7f6697a5d85450e9fd006186547c1153c,,62,2,360,111,True,True,Tests_passed,d44ab77cbb2c6a4cec66fe5d1a67c664e6e3040a4a5d2b300c15813e35fade3c,True,62,True,Tests_passed,c0d8dedee9f7b87b11161a50be8718b960278154b251e527a3c2862e93678c6b,True,True
47,refs/heads/develop,598beb6fe0c7fe7b6d2531e73118dee2687febb1,f7eecd80c2ad94891947b9c37ce6c2b2a90bedc4,451b471e3118ab5e0de17fab83dd872424711de6,,29,2,470,78,False,True,,,True,28,,,,False,False
48,refs/heads/develop,8f2043e3c52b8fe4256b54d787d92b173fae9c18,e6f2e640d854cb8c9145f1aba9813768bbb9dd35,56cadbb63982d785d8a370f5566c1868529da3de,,474,2,14522,1057,True,True,Tests_passed,3aaa3bac78e4a8e105108b6736ab1ab05211231bc2dd0c25818e5fc35a729302,True,474,True,Tests_passed,464117d4e5f205989f32ca762cb637b1e626dc81c8bc4bfd0762657534224abb,True,True
49,refs/heads/develop,ac7fe1a9c8e4565dfecb018f013085856f70f115,9feb8c41ea5744657f6991c14cac84f9428c7566,5aa8fdc2215175fb1f3da019f288f4b9a6ee2fe9,,9,1,176,22,False,True,,,True,9,,,,False,False
50,refs/heads/develop,446bc53ba818f9aa3a84724dcb52dc15038464f1,52e1d475212672cb63a772ff208f088d7bd64c7e,e87e9d5d0364987a95c8b45d1a54fe666e9b602c,,72,2,2531,195,True,True,Tests_passed,ba8b259713892d5c3ea3a41f097b825320d14335129a8c5827c085cb4a633f95,True,72,True,Tests_passed,8361a5f26da5ad482f6ac418f6c418d876a0aca066ce7b19f967d3d9c37c124f,True,True
51,refs/heads/develop,32413409c197f241f78e5c2ff2b974a23c55baf3,24714c0ab7c65bc0a6840e29664e764702733295,cc4e88869e24e940f491b14602697fc31578b7ad,,129,7,11964,475,True,True,Git_checkout_failed,,True,129,False,Git_checkout_failed,,False,False
52,refs/heads/develop,46aa7bc54b455b60ac7ff4537d88a89718559c94,92aebab0b97a1c1c8e95e4c0e7029a52cbd13fcc,c2ddbc1e44b76e940cc35ffe3623682fef21ebf7,,97,3,22082,417,True,True,Tests_failed,79095a5355111227c0d961c1b488588046d20f6d869c5c86b8e5af9002279380,True,97,False,Tests_passed,9f4105c0929331f0c87112141d360edde6dafddd25ed0104cbf66248676c200e,False,False
53,refs/heads/develop,83ff0a1f27aac7ef2f9dbcaf7ddea9456b9b1f85,6ed2f6276c493cac0406afaae2ebaa17266681fe,f1c068fa4ed133d2f6f7ec4059d3a86fa0293f88,,51,2,4525,216,True,True,Tests_failed,acce630d46e8aa7ce1b43518e32e5f6995d88e02703a53f11202bdcb3e55bfa3,True,51,False,Tests_passed,5760848490c026946d821ca918483af7ddbe383110e9ddc926352e2085266cb3,False,False
54,refs/heads/develop,0c55994a43660eb3937443bf715cb28de304f1db,e5ec12e703b30caf003b092bf1cc07028f54c3bc,26027bfa49f5ca62c7dc25357a1ef9c490af0d21,,1290,1,28056,1582,False,True,,,True,1271,,,,False,False
55,refs/heads/develop,42dd1c5cbd7a9e66752e955c846a6e0b4ea4995d,c64422fd894945c0e0944924e9c5a29493635682,ac353c25bc045bffb4fb0a00a4e1c3331bd978bd,,85,63,2037,103,False,True,,,True,23,,,,False,False
56,refs/heads/develop,a8041b37c79940e298b6fe2eebf2bd71849066b2,e92a56696fa854ca5a5af9f9735144ead97d1005,f11e5c2d8a56f5a493e6275255ad9fa0ed9f9699,,964,964,0,Error,False,False,,,False,0,,,,False,False
59,refs/heads/develop,b282acdcdacb66960f830e2935d0569848bbcc78,5cc61979c1995246eccde546d3fb5bca31593001,52331b40b2fde243e90246638a4f05cf828af9c7,,75,1,1314,268,False,True,,,True,75,,,,False,False
61,refs/heads/develop,d3db30141e21d5e7f3a845c2f5a2c2b9cb10cd32,7dcd65cfba3ae4786c0577b9c02ae9977a7654cb,8b6be2421840e3d391cab77724bc926e607c1295,,1487,11,184097,6627,True,True,Tests_passed,39e612695209db86c5c0b156e55bc3d0faf323ce7addd436c3ae0a4aba42009b,True,1487,True,Tests_passed,7719216b28a5f392408fd90b77e2892e3f48eba8b2b422fb0949c0f4f52a687d,True,True
62,refs/heads/develop,09989b9906f8fa187765e642cbff3206b51599bf,f85986099ebd46fa43a83aff7d4d2e03c76230ae,f332e2fd67d1fd520c660a5fc94109d7a1d0ec1c,,35,1,1093,111,False,True,,,True,35,,,,False,False
63,refs/heads/develop,b76a6bf450e2ff185dba040971cfa872881f2233,11072cf18aa7b15d22f101897618038e19b212af,7ee98499462778d028442bc3a799526fc560fc0a,,23,1,723,62,False,True,,,True,23,,,,False,False
64,refs/heads/develop,36f0c9942ec4d4ec860aeac5619163521fec6a71,83f9f8f4ead9c5cf7d2ccc157b7c531bbf082a96,f4925f8b9ed8f96bcb01f9c1df0840423b1e281e,,12,1,192,31,False,True,,,True,12,,,,False,False
65,refs/heads/develop,9880d58d05b9ebd4b63127c74cb79146ced75d40,444f351eb08224a202ad618e2ec62ce586c03172,dfc56153393156eaa956f659af5180038d40ac75,,15,1,419,40,False,True,,,True,15,,,,False,False
66,refs/heads/develop,02221bf3d887ec4de4843b076ea81b0a80ac4b8c,f7520b3f03feebabda8c372cdfe8ade484f86a92,d34b1cc51fc27b1b5d9d422e5173af798a70b984,,447,4,4235,727,True,True,Tests_passed,19a62fac5b2b4a2e3880bd4fe8d7faf33276f0d537e06beae91883e15e9dbe95,True,447,True,Tests_passed,17a083bbc03538d776d8e730927488b6307b3fb4049b7eb8b1eb6e9dc31d06bf,True,True
67,refs/heads/develop,f3903af522feb02e11fd24b68fe5c1d56608aa60,a257a960764251de0a98fd364a0249f69e965901,92155a3fbda034802dc90b8c6f99933fc812d9f6,,16,2,333,27,True,True,Tests_passed,faa95e610ff712a31bb03f0ef96692efeca0545d9af00aac376264d1270ed459,True,16,True,Tests_passed,7798b09efc2001f0d641acf0875b043bef91c1906ea8ea849b0bfc1aed32dbec,True,True
68,refs/heads/develop,8b3486d266fa4b797b4781a84cd3da03c435ae33,954317549c4d5b18847572ef4a3fdf2cf5f4d348,ea4604e2eb24c1132b011694d0443e39947e81f6,,4,1,35,8,False,True,,,True,4,,,,False,False
70,refs/heads/develop,7dcd65cfba3ae4786c0577b9c02ae9977a7654cb,7d1455d10d8c8516fd7a4926dcaa6c151236e83b,ae5e99b3452916baeffdd83e3449af2c5c62d691,,24,1,244,50,False,True,,,True,24,,,,False,False
72,refs/heads/develop,7d1455d10d8c8516fd7a4926dcaa6c151236e83b,69a2ed72eec963ed4aa9e50a5a38156103e6a72e,97ff7b4b5ed087302eba40e522ffd3c64b652620,,65,1,3288,203,False,True,,,True,65,,,,False,False
73,refs/heads/develop,531f2f44c3ddaaab75240400b8784494361d73fa,59ebc13ea4881e257fb9f8b66733c0ecd5845e40,b4a5e1b053a4da7a927e2782aae99e2dec6b138b,,11,1,459,69,False,True,,,True,11,,,,False,False
75,refs/heads/develop,69a2ed72eec963ed4aa9e50a5a38156103e6a72e,3b40304745ba6fdc7d2cb09110667791be555c11,1c2ebcb942545e9c2c1565b2e7823b8155acfa3d,,36,1,937,119,False,True,,,True,36,,,,False,False
77,refs/heads/develop,3b40304745ba6fdc7d2cb09110667791be555c11,f2e95e44c079cb47604c8caaad8908dfd4ee89d8,15bfebde76fe15a36f0d0285b26289671595b890,,25,2,261,58,True,True,Tests_passed,2934ab662886c1661da5de2b2d7ff414a0f0addb5b5895cfec0170b14f5c8bc7,True,25,True,Tests_passed,620c000f024c4ac8320f9173cc06c0e7974abda2e4609afafce9a542821dbb74,True,True
79,refs/heads/develop,f2e95e44c079cb47604c8caaad8908dfd4ee89d8,87763dc2632daa12b126f76be3efdf0bfc7ea95c,909c7ee5da49ae3caaa3df58b644f3a20274b7a4,,153,3,8780,288,True,True,Tests_failed,eb48e677e81de7927ef517f3a48469323a7f59030fa26853b37d9d8d56641a0f,True,153,False,Tests_passed,0e86da39e8bca19c5b2b840b8fe89d3199d5c87aa7d808432816de80cee4d67a,False,False
80,refs/heads/develop,4f72f06d440fd9088e1e722fee1cc7b1a5891cc7,59a32b36151206598bcfb29756f647627336f1a0,cfc86353ab35132c91ac7da154570201b1891b18,,6,1,133,20,False,True,,,True,6,,,,False,False
82,refs/heads/develop,87763dc2632daa12b126f76be3efdf0bfc7ea95c,d3b744113c5669f50cd1428363694d3cb8587e92,b01473c0652fb94d781ad8f76939e1ea85fcf691,,45,6,1332,151,True,True,Tests_failed,a394f3000a011175ace1fca6a04fcfdd2f7f5a72104852df7be4f534cb0fae3c,True,42,False,Tests_failed,0fd4f294d252f1de8c5f900c7a0adcbb1b320bf1a651d55fd9055be7882faafa,False,False
83,refs/heads/develop,210192fd144051c125af76b67edc7d116dba299e,518dcd083d467b830d1a06c4bfb520fd1cf47d4d,d97a833c12e84116c289d4534259ad3b2ef2753f,,25,1,1079,91,False,True,,,True,25,,,,False,False
85,refs/heads/develop,2ed304c5c2858f922a0eb1429bd40dca1a2f525c,1983fddcb135203a70d60c326199ba242b83c699,5ac5a0e4eee17e1cd1efb02bb1e334ebcb36067d,,188,0,10558,638,False,True,,,True,188,,,,False,False
87,refs/heads/develop,86fa53295f1e23b61da020ba2fe97cc8bd16cfd5,a9b973d266c6a04c594ae9963837ff2f6a2262c8,99a24ffb1e43fbdebc9e2e250ed90f307f42fc37,,29,2,861,73,False,True,,,True,28,,,,False,False
88,refs/heads/develop,a9b973d266c6a04c594ae9963837ff2f6a2262c8,babc695621d31cad58da8ec5519a82a56b0e4db3,e26bb4f0ae1ce1c878e2128ba7686bda9f12e6ee,,68,12,4474,232,False,True,,,True,68,,,,False,False
92,refs/heads/develop,5df76dde0def73a4ff15eca3d02cb1722d629951,42525d87a076adf112afc8e901fbc64655566bd3,f0e34aa1493bd785e2e8c7dff052c2e5c891d17e,,11,1,570,19,False,True,,,True,11,,,,False,False
95,refs/heads/develop,b59504e42540d1915cf494526f38aa534b746355,40f55a14f9683c87e9be8907692a37149cc13821,bc8a2dfaa0afa92542c78d06051f92b0d400f1c6,,15,0,125,21,False,True,,,True,15,,,,False,False
97,refs/heads/develop,40f55a14f9683c87e9be8907692a37149cc13821,404b9ea2b61bd21df275d1f6a99c1b1c508fb18b,21f71faf3d2962f59adcf96b04848d36a645de10,,56,0,2176,217,False,True,,,True,56,,,,False,False
98,refs/heads/develop,6a08482f6d82d3c77570305b45fe1a9436f65ccc,f147f526cc73fe0776c89af96a9fd6b2dbb48470,b7f7dd06cb1621c7ee6a15e9f7e33bb884be2632,,26,1,572,116,False,True,,,True,26,,,,False,False
100,refs/heads/develop,f147f526cc73fe0776c89af96a9fd6b2dbb48470,099a19aa2608a258cb687c376089eb8fc27f7d88,f709c09e914ca2dee9225335582cab3caad65020,,3,1,70,6,False,False,,,True,3,,,,False,False
101,refs/remotes/origin/master,e19daa471d03f4ab07d070503811d428155cce58,03caef5c72ca1f9d3096dac8103b621df8109d4c,1d4c0bcd58fa9c5c4617b53b6be0a5a05611af05,,155,2,6474,353,True,True,Tests_failed,a68ef349605eb9db9eda1a5d231829ff71a50dc74d5f9a3987d5ee7515e8ecab,True,155,False,Tests_failed,045a5230778b8ba3bffcb68f75fa3afeef2e0328f808c84e164b3f8ee49fc68a,False,False
