idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
2,refs/heads/ea,9634ec7b97c56b0e8bd97fb7a15b58f8d1efba16,e05a4e157f399ba76f841d76299f56704ffeccda,be68f6f8db0674455ffe22f524c65c5adef1ddcd,,False,True,,,True,5,9,38,1,,,,False,5,False
3,refs/heads/ea,e1f8e93a41d802adb8220242a98a9b6ef3403fe8,53ea489d3c06eb428b8a7bd6e1fd6b5cd4ec4dfa,fed213fa936908da1d6b56e07d9d8067ca020d93,,False,True,,,True,5,9,16,1,,,,False,5,False
4,refs/heads/ea,cddcd7917217713de2f31615d1c8dd81760ac318,18a8bb8192ebef4f430a320345fe3978962adc18,b7c35cf7b0f8668cb78866f79644fa3f2c6c4b71,,False,True,,,True,4,17,49,1,,,,False,4,False
6,refs/heads/ea,297f43b8f8860335c79d857e7bdddc0ac9f8f0da,705e1e7a01074bdaf1668d53d6974ee1288692d3,17b56d9342ca579875930b1652336638a0f00ab1,,True,True,Tests_passed,fa9b1521ed0d9c14b01f3e38a9976c0d31e5ddc91ba5add96afe1c399be683d2,True,56,315,1682,3,True,Tests_passed,805787c1835f0a9a943d0d5db2d089205b40ffcc43d5636fbf02231155f6af53,True,56,True
7,refs/heads/ea,862fa0eaedc7aadde45ae0c5367913fe96616ea7,8e60eab76e48360a2368bce067c12b5de3ded242,b19cbdee60c63918e73bebfc39ce7c8fa69d8166,,False,True,,,True,3,6,23,1,,,,False,3,False
9,refs/heads/ea,4b2ccdd323fb15497a15be225e5410adfb486786,a5b944a2288175d93a21f2d4d500806c557c512f,953adec8f7c7451817a970f19aecd196e1603bb9,,False,True,,,True,9,26,71,1,,,,False,9,False
11,refs/heads/ea,8ddfcb6fd3da432807205b9ca7ec963597ec83e5,2f926dc09c0c25fd9ce3a57ce41d02b27d475d8d,10a8d1d1ac0c1998435a8c98fa3967384ff7dd35,,False,False,,,True,3,9,37,1,,,,False,3,False
12,refs/heads/ea,49c0b508c844ce5085eb5783e660873f8993e197,aeff3e7004b11d8eba826e5e005d3d0d21db653f,8a67d0f268f5537188d9dcd88724f84afd15df48,,False,True,,,True,10,20,37,1,,,,False,10,False
13,refs/heads/ea,31f88cadbbd61edd8b49d00ee32d36d91b390c88,5fac64e11ccb0edada0cb19bfabc9b4c5bb09202,6722e40eda4f87862d2279cf1c3804e2d41a53a2,,False,True,,,True,5,14,94,1,,,,False,5,False
15,refs/heads/ea,d3ffd2c3ed066a5ce457e90971ddad1d8bd63179,e467114112416150d5515849f9481b7e05b121c6,b46271555c876dc1f85604bd6c45fbebff588193,,False,True,,,True,9,23,456,1,,,,False,9,False
18,refs/heads/ea,de476a028de59e4556e7d5229923a86e87d01237,81bf4703437036163fff173fc5ff58aa8c8726c1,d6fd6d8e590d8c0c8dd38d7d04d81498a2a121aa,,False,True,,,True,6,10,26,1,,,,False,6,False
19,refs/heads/ea,d474c86930ccfaeda8f42c0b239bd2d9d921c13e,806ff6cc11928799206f833a1d9d96af5479738a,d5eeae761fd74eed929595c9748e3220ce84b34a,,True,True,Tests_failed,e7d5a41b67f3ab673e33579a066cfdd3773227803d295498f5b527ffa91d67c7,True,18,40,218,2,False,Tests_failed,8be41d17872469a00ee68c1e12034eccbf8ab8908e04f5dc4bfe9d189e6163b6,False,18,False
20,refs/heads/ea,d6d716045c6658de67b9949dcd8d51eb74a3fc9b,914be6b99fbc6dafb076d56e8d5e60e30e5237c1,e84f9780db44d6b65067934b169c403d90074351,,False,True,,,True,3,4,9,1,,,,False,3,False
21,refs/heads/ea,ae3957cced40189ec7c26554c3ab343e8170ffa1,f6ee1b36d4f005e85ca7fabf120251fda5ee74ee,ddc7e830de3c7edc46501e8bd767569620424296,,False,False,,,True,3,2,4,1,,,,False,3,False
22,refs/heads/ea,da4e3c33371cd3276b40fb75bdf91b99bad5b6c5,7b8a2d589db51fddd04621c5674587ae4c0012ae,67f222786925ade8c852ee5c38ea06ce16d1ef60,,False,True,,,True,5,8,74,1,,,,False,5,False
23,refs/heads/ea,2fd7b8f20d396cbd12f40b58098be1e04cbc78f1,2f338d0d1f41dc9648dd242fa0d63db644bc1d96,15037a8166edb43ffb23ad7c9c55f8740d1108e9,,False,False,,,True,4,3,6,1,,,,False,4,False
