idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/ea,972e3f3996d598ee6aeb483038bde9c731601129,48ffd1e004ce2b796d9da0e2ce83d8d112ae3059,74ca9c7a93dec60f932b26b88775331daf1d64ae,,False,False,False,0,Error,0,2,False,2,,,,,,False
2,refs/heads/ea,e6d4acedc737d9f3b67a084477dfaf432fec6038,869df70cbcd461ec4ee719a2bffc7730df7ed7c2,6658ad6054529c1c2c96e84c0f63b91349ebffa9,,False,True,True,13,19,67,0,False,13,,,,,,False
3,refs/heads/ea,869df70cbcd461ec4ee719a2bffc7730df7ed7c2,fadc428dfbfb994f29d7d415fc0410e19f7a0ce9,039ff747130d3d925076b5d270b736fc179a58d7,,False,True,True,5,6,44,2,False,6,,,,,,False
4,refs/heads/ea,e9a3490291c818fbc22d0d71fea3016b9f3f502e,7157379f91e650ea003e8469b9b28e18fce4720c,d12199642a6fee72ab9853d5f045918218db2dfb,,False,True,True,2,4,28,0,False,2,,,,,,False
5,refs/heads/ea,7157379f91e650ea003e8469b9b28e18fce4720c,25edd6fdfa03e241d9ccb7e43e7eef111dd4136a,812d346cc858ae7d3237f32ea78d858a4640693c,,False,False,False,0,Error,0,2,False,2,,,,,,False
6,refs/heads/ea,81bc2e6bee76f657e5f83fcb5aa51191c7e0dbef,73ebef8f3eb09f54ad80427dd67308d6e57cced1,0ea763f242cce2c6532e12b7e2416d2586c9e24f,,False,True,True,19,39,141,1,False,19,,,,,,False
7,refs/heads/ea,0ed06783a3d5e09fc00d1985d98781876a4c5d3a,2e6acc718e20c7cfeecd1b116599524119b593a1,1e6a3ac329ccfc060da62709204702ca403e1ce1,,False,False,True,3,2,5,1,False,3,,,,,,False
8,refs/heads/ea,c86d7d01756089151504ccc4ecdf4d4bf2871ed8,d03568b3c30b601397f3c7e802f93d3af67f2de2,cd4b51d87ed9b1b9688cd8d2298b64b18f83c688,,False,False,False,0,Error,0,2,False,2,,,,,,False
9,refs/heads/ea,ebd9d7bc0b3f4e6953d6fc88d52ec55b5632f11a,fe209fe2c3fe7e88567a60d1f1bd00f36c2e3727,7afc788e45174547e155ec4bf0414f35e52a8d98,,False,False,True,3,4,7,1,False,3,,,,,,False
10,refs/heads/ea,fc0f2034d8249c80d275a7c86d0e35c0b7e8792e,5576e5520ba980913218184f5432f56dca3f4dd4,be869373631bf3019d8958ce9156b3fe0ade8b25,,False,True,True,11,21,379,1,False,11,,,,,,False
