idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
4,refs/heads/master,9dd902d5fcdbc9f9b0d95d0579c05ea4c2535c3d,f1e96706f13740776d3637446f1832ab829cfd78,85725fe6ed5be5797066bd9ce62de335f794dab1,,False,False,False
