idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
4,refs/heads/master,9dd902d5fcdbc9f9b0d95d0579c05ea4c2535c3d,f1e96706f13740776d3637446f1832ab829cfd78,85725fe6ed5be5797066bd9ce62de335f794dab1,,False,False,True,2,0,False,False
