idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,737271aee861c84ee94047a70fa501b376c273b9,981775c4020f78e333b862421d9e8a12a628dce4,72ef65a27a5de1c7330c48f22e0ca23635f98051,,79c3d1d2e07134fb5ee6d3c3e7ce56fa0906fc8f0908bc4084fb4c0638061c91,Tests_passed,763acd43c8ee8dee38ec1794cca8c232d33c87eb861a07faf03273b487e8067e,Tests_failed,False,True,False,False
3,refs/heads/master,810d793cfa3cac51b667b11bc25bfb0dbac85d44,ac2a76cd74e0f6720043e969142e721854cf46b4,640a8418204615f768f7b4203a8bae606b6b369e,two initial commits,5ed389719dddd14aee9a23010c24f0bc6f03870d26990eeef1372dab1c0e86ff,Tests_passed,758b52f317028bb372cff85fbcacf5cf2b55929053c6a4e1e4bac721a1d58a0a,Tests_failed,False,True,False,False
