idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/develop,cffcbc01e33074a9ff4820bf996bb225cff13756,48e3eb594bfd3311d231da696dfa39d36a923740,a9a33b8a8dd5d712c36ece9a18d74f89dda1e357,,True,81,0.0,Tests_failed,a9fe3fe9d173d42a20a73702c10aeb217848e131ec465d8769c8578c17184f14,False,0.0,Tests_failed,03a66e62971f716f345244977d2e372eec56635deb7780e31e95fbd6101506b8,False,False
2,refs/heads/develop,48e3eb594bfd3311d231da696dfa39d36a923740,8060cdda8ed47e92ba84146a3dbd2f9736592b35,a4aae4718e50c0afcd80a08bc5c917b81bdc505a,,True,71,0.0,Tests_failed,a8fa37135ad799f421731452dc190b7a4a3d764509fbe13c7822b18de1781393,False,0.0,Tests_failed,51583f04c711e6f787b0499609dfaca0c4e94d10d1a38c87f467b1150f64f8d6,False,False
3,refs/heads/develop,35d6d7d6e3b909de3dfa71c6f077607f80a74580,c65d5d1e8b6ba5e65056e045542df9ae10e380b2,0e84da0fd3bd2105a966bc792d9342778de6e70a,,True,224,0.0,Tests_failed,4100c1cd10d801f9f36c2696bf8ce7e7d4a1aa0b755011b6c4f740967f13fa65,False,0.0,Tests_failed,93160164bfa35114c317a33d0b59f33e71232ad7da9511c459449a00efca69b7,False,False
4,refs/heads/develop,c65d5d1e8b6ba5e65056e045542df9ae10e380b2,873db6262e0883ed3a565472f77db9a22d3d2322,5c3725ae43c3d98fbabd43f5d08f9ea4491cb50a,,True,423,0.0,Tests_failed,0fa06324563078f78bfe1d5051ef2a061848bb13dbec6d1fc88e7a81dd3f159b,False,0.0,Tests_failed,da65e6fff37be52ad239ea156c55ef676241580b896cd6f2a5cd5a65558cc85a,False,False
5,refs/heads/develop,fa236c3d93a56e3103b1fcafecee3d4249e6f639,2ffefe8cd18256888f1fd20ce2b7ddf4b9541ba8,bd1954c91d21e98e176f04e99a6c6e8ba41d9dbf,,True,257,0.0,Tests_failed,6560f93f1beec51a436d1a81d19a129f2cfd61bc13010f5370cc2a341d49d008,False,0.0,Tests_failed,87ab3a16346bb1c7ef307f74e1e1bf1eaa0cfc667dd503df7265156d219c0614,False,False
11,refs/heads/develop,96d5af5782401a79e61e5b29661acb3462024913,7608a30a4bb2f80a6763585335003ce006b3d9f1,4366c9dc245b27229b81ac06c26264a2a6e408a6,,False,4,,,,,,,,False,False
13,refs/heads/develop,e589224dbd444d54d373673c8da8fe0fae90d1f6,34314a64232758372bf8aa64502c99f3267d669b,e2780e02739bf433d7d9a286800ef7a23cea26e2,,False,24,,,,,,,,False,False
16,refs/heads/develop,483a5656855f7fa05035e9ee53d1fe456bebf769,576efc394b75d86a9f1619c08ba03b87b99ad0d3,4c181d06b3995b8be7168ce09ac7b19b760557d5,,True,11,0.0,Tests_failed,486cbaacf17747ba3f3e6d729751b48be6eefdf27ffbcaedc465220634133399,False,0.0,Tests_failed,f0d6dd780e57473178c82b830f04e68b2fd043f8a4c2d4fbf68b5666e7621bfb,False,False
20,refs/heads/develop,315a38a306fda276a1cc28b5b455d731b0d40e7d,52ba6bbef865248014381359da22192ff78f9756,92759ecab402aa76972d707da03ac8b8f4c40708,,False,28,,,,,,,,False,False
21,refs/remotes/origin/master,56ddf3cdfc46aaf1360728ad11afcb3bc841db0c,2874eaed0b6be2fc96be6a451f0145e3759ccdc4,9ba338122749c36d67fae7f723c40a34751e20b9,,True,114,0.0,Tests_failed,d4f6a046c269e5e574c416d247343007421c914ce5d7c1e26cc05062749b1f67,False,0.0,Tests_failed,3397ee43225c01d884f828d64e0ea6f4853acd6e5c15fcfc3ed699120e10e46f,False,False
22,refs/remotes/origin/master,67536873f82b86e755d266d9c485376e4822ff9d,98b3fbd477e94791a7e7dbdf8c5f9dc5b5fbc290,fecb3e0fd9344207e00ced8d41b69799edd20a41,,True,152,0.0,Tests_failed,e64ca53a48db2cd7fc3f49d6b938d4109ba1cf4fa074e50edc5bbc244bf820ac,False,0.0,Tests_failed,d4f6a046c269e5e574c416d247343007421c914ce5d7c1e26cc05062749b1f67,False,False
23,refs/remotes/origin/master,98b3fbd477e94791a7e7dbdf8c5f9dc5b5fbc290,acba0c095c059a4caa46ed98b1e36e5409705ae6,a7197f27c5f85ffaf9b30e98808c1bd493af942f,,False,2,,,,,,,,False,False
24,refs/remotes/origin/master,acba0c095c059a4caa46ed98b1e36e5409705ae6,c5e37c39c02b5521e86c0f9a91a8f5f8c15fe7f8,d892f3bb6c7644bfbe63c2e6e3e005c103c33327,two initial commits,False,12,,,,,,,,False,False
