branch_name,merge_commit,parent_1,parent_2,base_commit
refs/heads/master,0d2ea6f46294c1519690a230a8968a36014c600e,1bc81e3d4f6a375cc1a7d61839a5bc201f42e541,2f49ff4a949ca01060014d8889b43404403efdc0,62ecedee90e4777c64372094ac1cd495769aa1fe
refs/heads/master,53223b12519ef4a60e401e5878e4b08a6b33dd53,cd75b691c060208a6080dc123f5acc0a48bac0f8,7f68ecc3abb16290de017c0870076221c4c70ae0,8f35a7b473a3f195b54829309b02b7930f84a47e
refs/heads/master,cd75b691c060208a6080dc123f5acc0a48bac0f8,dea250b239322b3e525dacd64521293366848e60,d103e94e7fa3d140abaa6564066e6391e2206c8a,8f35a7b473a3f195b54829309b02b7930f84a47e
refs/heads/master,dea250b239322b3e525dacd64521293366848e60,e49e4ea88492c086442492a70887acb9bfea8e39,ed8a457649d59553f948beecf250309c1209b14f,8f35a7b473a3f195b54829309b02b7930f84a47e
refs/heads/master,e49e4ea88492c086442492a70887acb9bfea8e39,2745e8d13a791ef7d0608e5eb12caf8e8708f6fa,e0fcf48b12ad5c00bfa967342280cc7a8f380ada,8f35a7b473a3f195b54829309b02b7930f84a47e
refs/heads/master,2745e8d13a791ef7d0608e5eb12caf8e8708f6fa,a9115348283aefd53b3e1dd2f8989d56704c2e87,cf11ecbd94c49f3225994b1ca814a00c58733d81,8f35a7b473a3f195b54829309b02b7930f84a47e
refs/heads/master,a3c14eb5f510f97c58f7a3e8b8094a92ccdefb71,3977699b565ab69b495b46c2962e6b7d43cb33f2,105ce03c0a07e725b8a6012d60a10c94ab4c19c8,3977699b565ab69b495b46c2962e6b7d43cb33f2
refs/heads/master,3977699b565ab69b495b46c2962e6b7d43cb33f2,6313f232e486be413df3d516104a47058f0bc666,f9c488b614ebe7ec59dbbbd53e6428c9acdebfc9,8f35a7b473a3f195b54829309b02b7930f84a47e
refs/heads/master,6313f232e486be413df3d516104a47058f0bc666,efffd2fa657a694963e8cf1941b5e0cd48822e74,8f35a7b473a3f195b54829309b02b7930f84a47e,efffd2fa657a694963e8cf1941b5e0cd48822e74
refs/heads/master,c648c1f3a577b85fc3ed9de05b7a2d90e622639c,35f6b20da578d0ed885772d709f31437f8b4f3f3,15cadea8002cd2d3cf93bf5ba706adb143efae29,07c005d9ed0b27ade707d313c22283895206d252
refs/heads/master,3cedf298ca601ed6c1ad722c46e82a30be9bbbf6,b2ac61bf565de7d6443b2381255f0c19d1773d63,102a4cdc0b7187ee529b8cdf02d5fbc2ef7606d7,d6bb2f1a6a14021f128f39d92c99b7c08a15554d
refs/heads/master,7ecc53b2241876918d90822aa0d916a90ff4ee16,c16d8c103faa8344552dd607f8c4f6fa15ec9220,7e99aeefe879abac88f585b6847dfa62b52de9c3,c16d8c103faa8344552dd607f8c4f6fa15ec9220
refs/remotes/origin/7.0.0,419a4e453e116d316d00c34008e807fd5b759e7c,f86b34c4dcdf691c2fe319fa9df3ada9fbfc8cc8,1836d9d28be22360ad415c9242c4f66813ae87b7,9671510f9b6f24e12b5cd4e6b2709a5dc2bd0959
refs/remotes/origin/pull/13,eee19f1dc82b73b83eb6daa88b4a6639a309ff2c,aeb3216dc2e57b3f629fe71848f072c10da3c59e,36756b1eeb03c2735fc3fbae037d8b9aa18ddc63,a73740bf5f75bcd93972db8036b77d7018153069
refs/remotes/origin/pull/15,7a82f468274dc7d3fec23e86b179f4c06a510e62,2a31e1656f09af9edfde0c56ca96f79bacd1d36c,36756b1eeb03c2735fc3fbae037d8b9aa18ddc63,a73740bf5f75bcd93972db8036b77d7018153069
