branch_name,merge_commit,parent_1,parent_2,base_commit
refs/heads/master,bef904d7d4a5cd7e35fd2e2e7c03a38256944251,2d9342d4e22cd690e875ddb597db7303d993596f,5986843e531d9f1e5c6ac202a1a49a45c696837e,2d9342d4e22cd690e875ddb597db7303d993596f
refs/heads/master,7ebb62f6e608085be8b71fdec9ac04b0c2d077fb,6e3508b3d09933a4635b009748308724fe893e35,5bcd218a3e5b12a2bb08d98797f039f86f6d00c8,6aecf5b0277fe444d4d44e8bc8740a2221395ca1
refs/heads/master,de74a87c4e718323fc72ce15d1c88477baaa970a,1c278fac383088b7c07303506fce98bb3fcbcd28,3e46d26578fca3428e41370c8bc15359687a556c,1c278fac383088b7c07303506fce98bb3fcbcd28
refs/heads/master,398eb07c9cd8b0f57d1f7662aa3f9683200e2ac9,2f77be9815dc3f8f6e0d02ab50f953a2b63819e3,5d5b025865008713cd72d199d53f5f82c368ed5d,2f77be9815dc3f8f6e0d02ab50f953a2b63819e3
refs/heads/master,5d86803e93b0ff7464ea023eb4bd7e7f23be4402,24204640ee402fd66542add93b447a79cc3663a2,e505b00c13a3e9c3a14f576d643c11dc88e25266,24204640ee402fd66542add93b447a79cc3663a2
refs/heads/master,e505b00c13a3e9c3a14f576d643c11dc88e25266,24204640ee402fd66542add93b447a79cc3663a2,885d73df1cc2826effb5f2e9b69e143c0e8125ab,b3e7ae89dabdeff417803a165423a4689fd008d4
refs/heads/master,6d9359d9dd0d6d4a18d731919b8be4671b1d87a9,b3e7ae89dabdeff417803a165423a4689fd008d4,21bc796dea15c576ef101378db69a684c1293f90,b3e7ae89dabdeff417803a165423a4689fd008d4
refs/heads/master,c412119d8cebe6c2707183d259c63a4dfb074d5c,afb1a6038372d03ae66315c367b0941765e5129e,abe6df60b52f5a7eaface929097c8a970ec3d521,afb1a6038372d03ae66315c367b0941765e5129e
refs/heads/master,c0631cf1c8f7feed743451ece7e85ae991935d6c,a7d14146582fe2976f49067fd423909594f82d6d,0636383ad51062be7a9c759d9819bbf052d764ec,a7d14146582fe2976f49067fd423909594f82d6d
refs/heads/master,75136230d6ae8daffc0afa66dd1018a17de311fd,40e384d08ee93cc5ff3cf2584c7afefbfc42e065,58039b4e2117e0acffbb316c3a28f84a2d3d8fd6,40e384d08ee93cc5ff3cf2584c7afefbfc42e065
refs/heads/master,58039b4e2117e0acffbb316c3a28f84a2d3d8fd6,40e384d08ee93cc5ff3cf2584c7afefbfc42e065,c082ac8d1ba0465c90f2ca67e847d8fe8f7a005a,9aaeea55696996ec528b9439a1a54ae60aeff90b
refs/heads/master,e2c27bd5cd301f8a82a17f40fed1b902446345cd,6963b74dc5908dc8cdbd55103f0a1b29cb94f089,7acf2d500b7ddb9ce6c358e8079f5ee32e9573d9,3ee76d65f72155b8721e1c514229339556fe0ea7
refs/heads/master,cd9066a6660c252105088b5e9f983fcbbe599298,966d9fa517274299608161b39584473be626b6fd,4f418afa293095758610454f1484d6b7c3d0f510,3ee76d65f72155b8721e1c514229339556fe0ea7
refs/heads/master,4f418afa293095758610454f1484d6b7c3d0f510,3ee76d65f72155b8721e1c514229339556fe0ea7,29bd8154a94da179b52425daee392b1151517dfc,988a9b04a04e45ea669cd30624736aaabce4eeb9
refs/heads/master,988a9b04a04e45ea669cd30624736aaabce4eeb9,809965b68a0b7695d40c336c2764fb2525db5309,927ab9901a83a9288ae454eab9af7c1eebdf4ada,809965b68a0b7695d40c336c2764fb2525db5309
refs/remotes/origin/pull/24,41f878d01c4d9c8015295cdb67599294ec53d75c,1b66691a6f4f32cc2efb2748087d357277877aeb,3f3ac96ec64bd26c14dc3111f343f87054621fe2,5986843e531d9f1e5c6ac202a1a49a45c696837e
