branch_name,merge_commit,parent_1,parent_2,base_commit
refs/heads/master,794920def0531fbfc127aec4fa6acc1b252ce0bc,3bb43f0b1868678f67c950c5a7e3885b1d40338f,91f6046997865988fdb90e8c6892c03d1b5d4401,3bb43f0b1868678f67c950c5a7e3885b1d40338f
refs/heads/master,3bb43f0b1868678f67c950c5a7e3885b1d40338f,bbdbb67ceffc15c6ce4c3aef1e93aa3312eec491,2ba9485de3f7d51e0d6958fb61289a287867855c,bbdbb67ceffc15c6ce4c3aef1e93aa3312eec491
refs/heads/master,ab53e6a7284652ba8607f9584b85fe5fa9bb7a8d,cc5ed75ad04c2681ee9d547d361d9039e1f4fb86,ab79fc2f1b7bc8064c0805343936941f54d4365c,cc5ed75ad04c2681ee9d547d361d9039e1f4fb86
refs/heads/master,742a8c2e73b02f109e3272a6a5fc7c2ddc129415,05cb5d378fe90768618ce158335fbcb564274790,a6980e6d284ffc280cf12d0be3be8c019a47cc37,05cb5d378fe90768618ce158335fbcb564274790
refs/heads/master,05cb5d378fe90768618ce158335fbcb564274790,c3843fa5766a7e1f7f02362e7e413282dc3e061e,72b617fe945d40563b1d0577d42258b4b7eb1cf4,21d14d3365b58db70379f935bd600b14fee8b709
refs/heads/master,c3843fa5766a7e1f7f02362e7e413282dc3e061e,ddbd117738fa59e135360bb7d62d3cf087db7813,b7c4a9ed338d2cb3ca08b1fc0b894c809b6854f7,ddbd117738fa59e135360bb7d62d3cf087db7813
refs/heads/master,ddbd117738fa59e135360bb7d62d3cf087db7813,21d14d3365b58db70379f935bd600b14fee8b709,43fb3ccb47e39e5fd1ce9b047dd1b5264f36f6ce,21d14d3365b58db70379f935bd600b14fee8b709
refs/heads/master,663beb5293e050fb97a98bb69b6ebc050fe24d3e,bab567de2715becb675a94522d048ddbdfa79d4b,b26c1203558b1e083f706793a0516fe03221f184,bab567de2715becb675a94522d048ddbdfa79d4b
refs/heads/master,bab567de2715becb675a94522d048ddbdfa79d4b,ee242c6a4f662b5b5c1e1ab80c739913408031af,15e3656912ecadf2b75db60b7812fa0bcb2cc656,ee242c6a4f662b5b5c1e1ab80c739913408031af
refs/heads/master,9bef71d32d97f04b8df6aff5c3d26df8f69acb29,9d86cc043ab3bf5b4ea306eca82a484253248bd4,002f518f76163f6e88a496e3bf82a4733809d299,9d86cc043ab3bf5b4ea306eca82a484253248bd4
