branch_name,merge_commit,parent_1,parent_2,base_commit
refs/heads/master,4b883d262a4b29a15be16ba81ea32e6aa47a88c8,64cc15764ff0ed5903b8ba098318f810e0edc11d,b218f7122c228a239b1396fca6d4b144a6887c06,64cc15764ff0ed5903b8ba098318f810e0edc11d
refs/heads/master,c18775fbf0744521978c23a89ef9dab6052c2e0f,a685c00ff9bc2db5bbe0fe310862d98efc196db7,61d414f92e307dc183a9c612a9798fddb4c120db,a685c00ff9bc2db5bbe0fe310862d98efc196db7
refs/heads/master,80e097434ffc6039028eda23aefc716c81e60afa,454560cff1b5c422004d9fa00933540c0a0d8eaa,03e96e2975722452b84c253b5210996b7d8db7d9,454560cff1b5c422004d9fa00933540c0a0d8eaa
refs/heads/master,9eb693dedabfed2de83e01bd7c262d9d2da46c91,def7d8d894bb6878d8d7afc75b5b6c3db6a9f2f6,3c6686d1de961963938454963127d74771233ecf,619e6198412b4241294ab2c489413f978febccf7
refs/heads/master,c852beb7a60e6e458e6f3010c5564d4b2a3e6bd6,19cb591607a66ab378b07aadfe55ee05f19b12ae,ad1c93389bc47c79c0775ef777456aa5ed66e017,619e6198412b4241294ab2c489413f978febccf7
refs/heads/master,7c2ffb0ab6955a425893d4ff222d3f5fc494f5cd,b631bc8b2d1f609ad55bdb9cec74d69ac7c8a602,f0b7cb9c8ad24ebda0ce14f2a610bed7175ab76e,f92d57bbb314750ae280654489dfec00870bf1da
refs/heads/master,b631bc8b2d1f609ad55bdb9cec74d69ac7c8a602,35061ca8926bdd8899d81ef24f1ddc0e757c73ef,1e47f31c037b3d722c5e58905dfe2d07251827c9,f92d57bbb314750ae280654489dfec00870bf1da
refs/heads/master,cfb860d0ace0bf5f6674ce8d239c656f15402cc9,ce604b1a5922f49949c75758bc13f0877051c054,068aed85834e1886780123357c3874edd1e87312,f92d57bbb314750ae280654489dfec00870bf1da
