branch_name,merge_commit,parent_1,parent_2,base_commit
refs/heads/main,8971dc582bfb48079a7f90b2b51f32af4fe10e2a,4729fbb3418cb89953575174bc7bc3d16eecdea0,8bbd88bfc58e37f73247791b925d3d5416af93a1,8d0823488f4bc7b46eca9ea50cd80110c21a879e
refs/heads/main,4729fbb3418cb89953575174bc7bc3d16eecdea0,f0f9006e837007e72b9efc42f3c2c2bbbea7098d,8e38b7d226828cb769489357fa0c084f4d71128f,8d0823488f4bc7b46eca9ea50cd80110c21a879e
refs/heads/main,f0f9006e837007e72b9efc42f3c2c2bbbea7098d,ab0e405ac5afaddc5de96760bda6c51a0f175850,c7bbb2becf4c38371b2315ad122e7fb3591d62a7,8d0823488f4bc7b46eca9ea50cd80110c21a879e
refs/heads/main,ab0e405ac5afaddc5de96760bda6c51a0f175850,63a6a2f61447cfb244f44f59cefeb4377c7ac8ff,9d70ad53773ad9d5550dd7a8aa3c8e9401165b84,8d0823488f4bc7b46eca9ea50cd80110c21a879e
refs/heads/main,63a6a2f61447cfb244f44f59cefeb4377c7ac8ff,8d0823488f4bc7b46eca9ea50cd80110c21a879e,9a90556337848bbad04fd53f82b1adf9ee22a0d6,8d0823488f4bc7b46eca9ea50cd80110c21a879e
refs/heads/main,ade593706f8806dbaaeda54cf9e25d3a3e966d7b,cb5b640a4f420bf3750aadc9e6ebfa3130fc3898,681845b7557aedf2f2a89e7cac1b58d9db125032,afc1c0549837957ed471be1b0a34ec069f7567ba
refs/heads/main,cb5b640a4f420bf3750aadc9e6ebfa3130fc3898,11127f3e185d4a771df79037a1a2e311904de9fb,79c59460c8ea3cbd6679020381db541efe338242,afc1c0549837957ed471be1b0a34ec069f7567ba
refs/heads/main,11127f3e185d4a771df79037a1a2e311904de9fb,c2fac16ebdf01aacfc5a22a4a346d8cdfe6f7adb,c1cbdcaeea9fc9217ef9b814bc766c84b43d2332,afc1c0549837957ed471be1b0a34ec069f7567ba
refs/heads/main,c2fac16ebdf01aacfc5a22a4a346d8cdfe6f7adb,3af8b89a967962a2b8d682e3c01c8b7d9b61bf45,659701c0ca8f3ee64829e1927c1e88d69722fc15,764ab4dcf16f5db27befc4af70efaf7da39b1edd
refs/heads/main,3af8b89a967962a2b8d682e3c01c8b7d9b61bf45,66c53b053e3cab22b0a14cd4f207ebf7917747b6,afc1c0549837957ed471be1b0a34ec069f7567ba,764ab4dcf16f5db27befc4af70efaf7da39b1edd
