idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,9dd252b97b1959abc730865083c690f06cbf7fb5,95b4f81fec24ea3d4dddd74ec0574e4a7031ecb8,5ac7cbf7de129d0b9cf629627f8f02c58fe4474d,,False,True,True,3,5,98,0,False,3,,,,,,False
5,refs/heads/master,d4386fb01bb29abd9776729570e039003e728fd9,f3f220d858879692ff0461234644f6a24f8b8be0,c6c2a167bb432654f1886ac36dc65ef857f15083,,False,True,True,6,18,90,1,False,6,,,,,,False
7,refs/heads/master,b9bf37c27199cb309f63a58a902be3730ba67f07,a392ef24a10e13721a6a04123350a19f17b81a02,95a465b3f6607140536011100231e2af4be9fc04,,True,True,True,5,25,181,7,True,9,Tests_passed,dd9c88dbd85666dd685fff0a8febc3ec69ef0a17eadc466b8c1110dc72ee7750,True,Tests_passed,9566f2a6ea13883d96f366c1444d84188af8fb5055d6b99e6c05c2e1054a7c5a,True
8,refs/heads/master,c84a8835f54366e09281432263ee340ba636a34c,fa7f0e6014316fd3d6b53931d15b77e79f1a147f,b939d194ca10af4a751f386186c98346fd96ba95,,True,True,True,12,40,406,2,False,12,Tests_failed,6ac71c4d829dbd8dc215fe28ba345f11db39041f6a245ef988b2c066f9bf15ff,False,Tests_failed,771092d44d0d6cd6cc58dbba114ce1687778980a174b16e9fe64a86ea7fafe55,False
9,refs/remotes/origin/hibernate3,c7260c73f58d242b6181dfb05d588bbd0b23d5a1,1ad2803395b57bb2caf6d866f8afc1e8283712c8,00dc759c0edb8defa788bf42ef8888fb40e913a1,,True,True,True,12,32,104,4,True,12,Tests_passed,cbdffd8a86739d9a1c7ddbe2698323e4a6ed294312a141d82cc14bd61e879b8c,True,Tests_passed,d688e4dbbe71181e65399e6d5440602208e3ef8f9c48251c74165fb95ac5f353,True
10,refs/remotes/origin/hibernate3,1ad2803395b57bb2caf6d866f8afc1e8283712c8,63d21e9c33f0184b2f72b46067583f3f62396958,21eaf38e222610436268aca88f48feaef0960993,,False,True,True,11,21,85,2,False,11,,,,,,False
11,refs/remotes/origin/hibernate3,63d21e9c33f0184b2f72b46067583f3f62396958,c5972fabf00924fd737bb544cc586196e2e076a9,134d68476914b9401b44ed289b013149684d8a9d,,False,True,True,12,20,95,1,False,12,,,,,,False
12,refs/remotes/origin/hibernate3,c5972fabf00924fd737bb544cc586196e2e076a9,6da8f4467bc51dc10555fc3e2b033b6b1d6fe381,c793b74f1e51cd8652ca464c1275edad114919bb,,True,True,True,13,50,445,2,False,13,Tests_failed,14cec647162a60fb9ac747048a633de3f7cb50e776480a142fe37e5b731a032b,False,Tests_failed,e449ba9d720fbc19e9c6262918ddcd3d63f0e9a6a551f577e6baf5e8875ce787,False
13,refs/remotes/origin/hibernate3,7cff098a0b33d0a3594f95c14ae7a5d48393e5b4,0ab8ed60542815272c79ab15ecc75d285b08d8ba,223607ba80a94d434e591a264bd6b23b660dcaae,,True,True,True,19,140,1068,8,False,19,Tests_passed,05101fda25845418ad4b91efdf45064df4891c8f46e6c997e18d147a05d223ad,False,Tests_failed,6e2aabc7bb7309d554ac13758d309d344963c872e0d975077c3740c797fec9b1,False
14,refs/remotes/origin/hibernate3,0ab8ed60542815272c79ab15ecc75d285b08d8ba,c95065d7909baaf1ae95ffb3b0d2c0012db108d5,b6200a1700f6d2562bde5bcb73bd1ebf2e461c26,,False,True,True,11,17,70,2,False,11,,,,,,False
15,refs/remotes/origin/hibernate3,c95065d7909baaf1ae95ffb3b0d2c0012db108d5,da53551023fd8348a9c1e2f4be17694ccd50e3fb,ee66f980f3f234b4c2997de001a5ed17c0cedf83,,False,True,True,11,17,69,3,False,11,,,,,,False
16,refs/remotes/origin/hibernate3,da53551023fd8348a9c1e2f4be17694ccd50e3fb,393c355622cd121e1f1a292f2afad5490603357b,5d921a787382d623ffb8744fb42ded0da7d3e944,,False,True,True,11,18,81,2,False,11,,,,,,False
17,refs/remotes/origin/hibernate3,393c355622cd121e1f1a292f2afad5490603357b,3acca52d1af519bd1e79060fc1bca0d4e040fbc1,f3402ee476995f820d0ed87c3d8493906a334811,,True,True,True,12,38,166,3,True,12,Tests_passed,fa439a1422305359981aaf3c98f7c79d745657b8d6c2c03c3370f44354eb7cae,True,Tests_passed,b1f9ac7f18e0974bc92c8e58478409d05bed760eee94a10528c16e00c213806e,True
18,refs/remotes/origin/hibernate3,3acca52d1af519bd1e79060fc1bca0d4e040fbc1,dd5a800a8bfdda82414f3b56cd474dfaaddc0168,82cfc7d66602e1c884178eedc3fe8da2aa33d356,,True,True,True,14,59,380,5,True,14,Tests_passed,9edf4cb62cd5b48f0ca67af1299a45816f3690228a96877746219d1dd7dfa24e,True,Tests_passed,1d26177960cccd29b02824ac42c5b1747978d7d9b739e11e30ce8248d4ac7533,True
