idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_imports_run_time,plumelib_ort_version_number_run_time
50,refs/heads/master,d8abcbba75a4c96f3cca249d3c06d9818030318c,8d256c63babee5c3117fe1535d39035d0eafc68b,243b88556f5fb3aa45cc5ea6d00e2dce6e61c862,,2,0,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/8d256c63babee5c3117fe1535d39035d0eafc68b_243b88556f5fb3aa45cc5ea6d00e2dce6e61c862_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/8d256c63babee5c3117fe1535d39035d0eafc68b_243b88556f5fb3aa45cc5ea6d00e2dce6e61c862_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/8d256c63babee5c3117fe1535d39035d0eafc68b_243b88556f5fb3aa45cc5ea6d00e2dce6e61c862_left_right.log'}",True,60ed52e2b39693e5369478b5f540c0d9f31814727d200b4703625bc8225ebc80,Tests_passed,10dafbeb5a38be85664c5aa6fc08a7cb5699e7c0e78c896a83a5a265545ad133,Tests_passed,True,True,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,fbaf6c6edddf5c5b6afdbe4631d53f259699635b1b0ff519ea4fe2181ead8f5a,Tests_failed,effb3a4b39cfa0d232b78403259ba14ceab13a7820652585ae920263367f6c59,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,Tests_passed,e8dd20f8a9e1410297dbc1e61dd217ce75f77467deabde42aba3893424d93352,0.04456901550292969,0.04390263557434082,0.04284381866455078,0.04481697082519531,0.0423581600189209,0.04619121551513672,0.04362297058105469,0.16859650611877441,0.09911894798278809,1.536536455154419,0.4199850559234619,0.2408907413482666,0.2342967987060547,0.032491445541381836,0.23867177963256836,0.037282466888427734
