idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
2,refs/heads/master,702b92ba1d5c46a78ee266ddffd12103fd38de48,b7cca5ca9f9fe7966c69f2eda68cf7c3ff3b2ba2,b6cd35acf200521e5e29750746f5416c550d7264,,536d6a259969dbfbab6cbd8941ce49e15a161933f6a261b4b2bd384f50dc1e12,Tests_passed,a167e02c0ed709e1bdfa969d77c3d2f9681bbcf110266baf0b761e618d054553,Tests_passed,True,True,True,True
5,refs/heads/master,91adecbf2a436f60b826d3b4dd02d268c4d16257,bfe1c61772c38b3a7a2c5edf4d7cb66b01705312,e545393f7b100aa895bf8a9d04214afecd4adb22,,,,,,,False,False,False
8,refs/heads/master,2c9f4cd9eb430890a53c3e7a1d05ebf8721bfbbe,35cf499883838f4c630ca421ad725bc703e9dc3e,116001eb298dee3d0e7a2521567dd75c3134fe27,,c5056580dfa7d43add3ef7c6207ab6cc08ef963a6d4d7bb12d31a010986d09a4,Tests_passed,1904c385e1ab8d60b6407f9ca5834d4a359306c9c24095da3f3fb61fc02297de,Tests_passed,True,True,True,True
10,refs/heads/master,b10df871a471d4c7ba0b8efc12b2f158be562dc1,9e10111614a6f64d999c2c584d485609a5055b41,f2bbfe95cfd0df3f5d288800f832aafd58b3925d,,19b20cd0b57920f3aa7cb2203161eeb7351798dff61c85c4e9a6ba59a11ec1ec,Tests_failed,0ef1512e28f9d4ecbabb192bb2e945238dcf681d9ef39a5524097bf067313293,Tests_failed,False,True,False,False
11,refs/remotes/origin/pull/10,37d72ddc7cc2624a2b6aa62c317f11ff68413e4f,c78ac6f48525926646e3a2f58b56326bf82ffdd8,116001eb298dee3d0e7a2521567dd75c3134fe27,,5aa4102d460bf69f0025801adb59725014f8c96293d432fb46bfbead43da0805,Tests_failed,1904c385e1ab8d60b6407f9ca5834d4a359306c9c24095da3f3fb61fc02297de,Tests_passed,False,True,False,False
12,refs/remotes/origin/pull/10,c78ac6f48525926646e3a2f58b56326bf82ffdd8,617950b6f1f16a2207e3ecbfd8935f79ea930ed3,5c0ff2f62a4f2dc216a3434d3961ea90d94e6c8e,,86751c6eeb5f8d0b08d390bde586e36f1d54f3e25ed2c7f6d4e3766bf961beac,Tests_failed,b4888cf36b6bf5d12b0c48fec7007b5a2f875f6b6bf0c766a16b74e563f954db,Tests_failed,False,True,False,False
13,refs/remotes/origin/pull/12,31d2c7d50fe3034b41847a8081070c924810a733,84ddebbc5651e4646ffea38a4dc1cf61adc33e26,3f22f1dce54216158eae0a45a7755122c16aee7b,,238b1be7e2339e3a18ec9b42aae463099cdcf18c708868e64016cc511321e307,Tests_passed,f39dd08c67a50fb90db63ea9d7511dd8b2ba193d0f77009455a280e2fe5d0859,Tests_passed,True,True,True,True
14,refs/remotes/origin/pull/15,35f56250677614f525c62aed43c386e9bce16384,762dfeeab5f471e8cfb38faec23e60bab63e478f,4246e102c544b2cbdf4f505f9b6062d47f14cc09,,bf475db3f470c6bed4ac85e38fa5a84dee08dcad82339d915bf3dd6d42973685,Tests_passed,e534be948a8101823c23621fc41ccd41522e2f1e32793366c9a9409f2a5403e4,Tests_passed,True,True,True,True
15,refs/remotes/origin/pull/16,fed14c0074c778058c5c6407c0d3851a48745643,3d42bdb33d25151c7eb51be29b54cd79f18cbea6,76f96715817507d662dba476143d4a55649d8eae,,f8e6b84c9aaa9bc92ea713cbb039114bff61a8586664a092462e9fd04cbd63b5,Tests_passed,278b9ba2cf765408c336b00d7fd29b42564ebfc9a2d2fb55023a0122cebb3bd3,Tests_passed,True,True,True,True
16,refs/remotes/origin/pull/16,3d42bdb33d25151c7eb51be29b54cd79f18cbea6,d949ed7ec839f4b86765c33f70d7e10f4352b9f6,071d53741d0e6352ad2592552c9f038ee14fe488,,6a651fbbd0295090ddd2c23824506e76c8136f28fb6bcc59634115a5101c72bb,Tests_passed,f8e6b84c9aaa9bc92ea713cbb039114bff61a8586664a092462e9fd04cbd63b5,Tests_passed,True,True,True,True
17,refs/remotes/origin/pull/16,d949ed7ec839f4b86765c33f70d7e10f4352b9f6,24bb01be64292c55d01621c24f909b4a201a94aa,352725327f1072cb1378c1ff2330741a207ea245,,d6e1bafa9d0c31ccb236d60d3a8ce1a0245cc85872eef6847b5cfda17b7d218d,Tests_failed,6a651fbbd0295090ddd2c23824506e76c8136f28fb6bcc59634115a5101c72bb,Tests_passed,False,True,False,False
