idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,fa8ba0b945ed24010cb9305e28dce4393cf40036,4124f9752f9d9272ecca03fd449eafb214427730,e6b6f90fb16d6f4d1f40ebdda8d54755f042aec4,,False,False,True,2,1,2,0,False,2,,,,,,False
4,refs/heads/master,9cbe20673d174139d83619ddba2c80e5ab85e237,524054533fe3c90fbdb0cc1dab4dfc24769755bb,24fa7628cb68c8b04bcab8db07b85203a2265885,,False,True,True,3,6,24,1,False,3,,,,,,False
5,refs/heads/master,fabbbbbf7b3fc40972d8204df58d821422b42648,368577d63ba2e0b236a66ac50909b582b866ddc1,afdfc791d23e8d70294d97d0d5e1f8ec7aa6bd76,,False,True,True,3,5,15,1,False,3,,,,,,False
8,refs/heads/master,d6114525f5dd5f0353e624beca2f3a912444aa06,4ffadd5ec1a8d3ad77b3806be1f4d613773b7f87,fe5c7a7393b9f7e94e43f85d7786643e9d6bb3e0,,False,True,True,9,38,696,1,False,9,,,,,,False
11,refs/heads/master,0ffdae5f990230bbc91cab28afcca8d482e0389a,7af285c1dae91e7e3327837602ed38a70e46386b,c3101e2789ed386b12a3d4f2c3c0e9b9a7bf032c,,False,False,True,2,1,13,2,False,3,,,,,,False
12,refs/heads/master,86f912da97d0987fa8e6ce6a4e206a603b30991d,a3b2232a24d4c137978012aea28e55c6c6f314e3,40a002cfa7d711747b6ab69f8400ca21f1699a75,,False,True,True,11,26,78,1,False,11,,,,,,False
13,refs/heads/master,9833886ffb54c8c298ef1c8828074d85aab31a2e,f2796ee4ed661effc68b0ee3c11db1437e68f992,0ca020ff695665e32c3450fc3391b5939d113ede,,False,True,True,4,9,18,1,False,4,,,,,,False
14,refs/heads/master,d459507d3af7c9846cea681adc9ae1fed9279129,d406fa9482b750294e38fd388c6af7311b622f1e,2b95033ae0b4536991343884262ddba3eaf5d658,,False,False,False,0,Error,0,12,False,12,,,,,,False
15,refs/heads/master,1bf02159d1a32656ac36cb8bf22680f7b093a6e5,63d15ceff2c8dae3cac2376f305277a4c191bf94,dab790e7c658624835a3f5de7204a5dffe968948,,False,True,True,7,10,1620,1,False,7,,,,,,False
17,refs/heads/master,aabf0d7fee442c12b691959312858d157ce3b231,2f8094ad8901c2a1abfaf686a545b2d49e94f58b,0438a66cb8a433f408efe7858005f502d3ffe33d,,False,True,True,10,29,491,1,False,10,,,,,,False
18,refs/heads/master,eef97cf6497602314ffb151280805b57094f2909,9df47bf62bed269cfa19637512673703099e0e6c,fba5222325bd984d626eebda2b3bf0e006ea7fb3,,False,True,True,6,20,22,1,False,6,,,,,,False
25,refs/heads/master,945d1d7d10c6da16b941c49334cb121b9c26ff8f,69b1e16cecd26480803d8ebaa23d0adb135a1532,18b273060fe79ece5761e80891cde4cc0e4bf40c,,False,False,True,21,60,184,1,False,21,,,,,,False
26,refs/heads/master,69b1e16cecd26480803d8ebaa23d0adb135a1532,723dec16dff96308201ff1894c8c8ce1b9e602cb,d77496b8c58971517ba433b91294ce730b4ebe0c,,True,False,True,19,55,174,5,False,19,Tests_failed,7e84a96617cb1db4ee61a32a3797b19a212dc9281d881b1c5224a18137e57d9f,False,Tests_failed,6687bc321c80b2da60d121ac132c0ea8753efaf308494d509a889701d8bcd5a6,False
27,refs/heads/master,723dec16dff96308201ff1894c8c8ce1b9e602cb,2bd73ff6feaa77025980401636acc7aab25d81b0,b004e1ab1fbfa97710358193840a6f83e1863064,,True,False,True,18,38,82,3,False,18,Tests_failed,38d3540f83ecfc397758f9853a9618376fd8247f37b96ec4b4aea7d79dac2018,False,Tests_failed,e1ba3a43036cf0a4e7ea360afe7e91b04bae7bf16ec60f3d28d66931d9198626,False
28,refs/heads/master,2bd73ff6feaa77025980401636acc7aab25d81b0,b37e0af3f4325fd7cb2a9431247ba2ae366f52e4,11bde26a9edd17c415f922599d4dabadf4d08517,,False,False,True,18,35,76,1,False,18,,,,,,False
29,refs/heads/master,b37e0af3f4325fd7cb2a9431247ba2ae366f52e4,2863109084089145a6c649d96a4a6d36b10cedeb,1671886c1b6fb143ff8f56bedaf5d5a1be264c93,,False,False,True,10,20,42,1,False,10,,,,,,False
30,refs/heads/master,2863109084089145a6c649d96a4a6d36b10cedeb,4610ed81188365967792cb242f20104b15937945,edce6a7725f5efce3d331727620850db83a9b0c1,,False,False,True,8,18,35,1,False,8,,,,,,False
31,refs/heads/master,4610ed81188365967792cb242f20104b15937945,fec91efe3df378dec02f83f619f00b9eb5059b77,20f461feb8511b8b841b24e3f8714cedee0c69db,,True,False,True,6,16,31,3,False,6,Tests_failed,7a4a8a64f405412624b30bbbcfb27f2cd3405f218b07405aa22e84f6f5eb78ea,False,Tests_failed,5dc1c4148e77857e7adb49ef1ad4b08d05e0800341cef0690ea28810810bce95,False
