idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
2,refs/heads/master,0d2f947306145dc9928a074b2665f7971cb78fa0,854fc11cb6001d4ea62bb31b7a57c72ed29e929a,a0a735377adfac011da6f5746038ab09eff034f6,,18,234,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/854fc11cb6001d4ea62bb31b7a57c72ed29e929a_a0a735377adfac011da6f5746038ab09eff034f6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/854fc11cb6001d4ea62bb31b7a57c72ed29e929a_a0a735377adfac011da6f5746038ab09eff034f6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/854fc11cb6001d4ea62bb31b7a57c72ed29e929a_a0a735377adfac011da6f5746038ab09eff034f6_left_right.log'}",False,,,,,,False
8,refs/heads/master,8a4c4c4961950dc6135e931dd34120e29d511a8e,c2ae9d4caae67b22c9abbbe6e14102ac6372d32b,64ff92d8a8f270edaa7d86c16f1dc13de3c41e1f,,17,354,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/c2ae9d4caae67b22c9abbbe6e14102ac6372d32b_64ff92d8a8f270edaa7d86c16f1dc13de3c41e1f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/c2ae9d4caae67b22c9abbbe6e14102ac6372d32b_64ff92d8a8f270edaa7d86c16f1dc13de3c41e1f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/c2ae9d4caae67b22c9abbbe6e14102ac6372d32b_64ff92d8a8f270edaa7d86c16f1dc13de3c41e1f_left_right.log'}",True,a9bfc125ddac4b053b0aee425a22d349d0d480327047ada2cc892ee4688bff36,Tests_passed,7ecce53e60cc01bc271ccdf916618bbc9da40642667689b7c161250d407562ce,Tests_passed,True,True
9,refs/heads/master,c2ae9d4caae67b22c9abbbe6e14102ac6372d32b,08ce15c5b000b3d4e96c8e399385d2c24964aa24,1927606d944dc69fdb865bcc500a1557691790f9,,16,211,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/08ce15c5b000b3d4e96c8e399385d2c24964aa24_1927606d944dc69fdb865bcc500a1557691790f9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/08ce15c5b000b3d4e96c8e399385d2c24964aa24_1927606d944dc69fdb865bcc500a1557691790f9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/08ce15c5b000b3d4e96c8e399385d2c24964aa24_1927606d944dc69fdb865bcc500a1557691790f9_left_right.log'}",True,eb67fd5122946c5489dfedeca590da78b1d2751db86f2394d26483e169970b97,Tests_passed,2b08021f5ee882bb39b07809de09c3620408ebe0d2c640924def93b898e3e6cc,Tests_passed,True,True
14,refs/heads/master,65e1b8d1d182668b53e1e89688599a2cee54833d,f5b5f573ec3abdefce96fc3e71e7229daf083faa,99e8f5c85eca99da4bba534d0ee4cedcf707f24b,,3,8,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/f5b5f573ec3abdefce96fc3e71e7229daf083faa_99e8f5c85eca99da4bba534d0ee4cedcf707f24b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/f5b5f573ec3abdefce96fc3e71e7229daf083faa_99e8f5c85eca99da4bba534d0ee4cedcf707f24b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/f5b5f573ec3abdefce96fc3e71e7229daf083faa_99e8f5c85eca99da4bba534d0ee4cedcf707f24b_left_right.log'}",False,,,,,,False
18,refs/heads/master,8aa910a94e2b8aaa67cc8781965097071415f243,c95e0c60f642f5724136cee2f9d9d1b6cfbf66ca,18e693deb2fa563e20c648f929c5a4f3764140b5,,5,13,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/c95e0c60f642f5724136cee2f9d9d1b6cfbf66ca_18e693deb2fa563e20c648f929c5a4f3764140b5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/c95e0c60f642f5724136cee2f9d9d1b6cfbf66ca_18e693deb2fa563e20c648f929c5a4f3764140b5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/c95e0c60f642f5724136cee2f9d9d1b6cfbf66ca_18e693deb2fa563e20c648f929c5a4f3764140b5_left_right.log'}",False,,,,,,False
20,refs/heads/master,72a77472dee20f7cc0009b257319fb8031a2a1cc,db828aac947bd8341279ac5f37ea2f6b20ba1357,8c49e5d1a9379fe9efe0bbaa38fb969e5315399b,,8,140,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/db828aac947bd8341279ac5f37ea2f6b20ba1357_8c49e5d1a9379fe9efe0bbaa38fb969e5315399b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/db828aac947bd8341279ac5f37ea2f6b20ba1357_8c49e5d1a9379fe9efe0bbaa38fb969e5315399b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/db828aac947bd8341279ac5f37ea2f6b20ba1357_8c49e5d1a9379fe9efe0bbaa38fb969e5315399b_left_right.log'}",False,f1541092981f53a3d7545ac259f288b2a63fb9c33673310083be0fe8d326f0d0,Tests_failed,1229c301cc365b6b1cbb144033f4286f20a132b994634eb9ba7f1a5ec73942a3,Tests_failed,False,False
22,refs/heads/master,02ae55553fe37d397cf308092437a35bd9503157,ad6facc78fb95c74b91e1a984a9e93be0b441896,dfb35913e654d351f260b54bfe7c25a25f70e394,,105,20362,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/ad6facc78fb95c74b91e1a984a9e93be0b441896_dfb35913e654d351f260b54bfe7c25a25f70e394_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/ad6facc78fb95c74b91e1a984a9e93be0b441896_dfb35913e654d351f260b54bfe7c25a25f70e394_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/ad6facc78fb95c74b91e1a984a9e93be0b441896_dfb35913e654d351f260b54bfe7c25a25f70e394_left_right.log'}",False,10f06ffb4b8d47339300f939e231eb9de543e275349784999a9219257274161b,Tests_failed,0e753c6b2e9b1ddf82e9f3e01a2eb219919450f55d3e86c315bce82814e675a7,Tests_failed,False,False
23,refs/heads/master,7f9c144f6e4aa237fd23acdd056ef8ba0f4ef993,1696d0c9f59872361760c91985e6f51b84651ef6,c97ffaca62394bcc72b73c5e691194a5747d17f6,,5,2,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/1696d0c9f59872361760c91985e6f51b84651ef6_c97ffaca62394bcc72b73c5e691194a5747d17f6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/1696d0c9f59872361760c91985e6f51b84651ef6_c97ffaca62394bcc72b73c5e691194a5747d17f6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/1696d0c9f59872361760c91985e6f51b84651ef6_c97ffaca62394bcc72b73c5e691194a5747d17f6_left_right.log'}",False,,,,,,False
25,refs/heads/master,4524bd0f3c00cb345b0243114fb9c9b665200ad4,daecfa514c1bb817c09b94630b430383055277ff,125978c257f9a49f90d1b6355353ea07edd21a30,,9,48,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/daecfa514c1bb817c09b94630b430383055277ff_125978c257f9a49f90d1b6355353ea07edd21a30_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/daecfa514c1bb817c09b94630b430383055277ff_125978c257f9a49f90d1b6355353ea07edd21a30_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/daecfa514c1bb817c09b94630b430383055277ff_125978c257f9a49f90d1b6355353ea07edd21a30_left_right.log'}",False,d925e0df17cd94af1e3d7eeafb5e5bc0c2313620d8b877951dcd22e683df908b,Tests_failed,dbd037020b4a646624261cd03a7cb2dc57b995e0c04a169b1b4a25ecd7f3ab28,Tests_failed,False,False
26,refs/heads/master,daecfa514c1bb817c09b94630b430383055277ff,2b5c86fbc9763cfcd2231c1beca5d031d73b1f6d,caf7c7d33c5b4edfc3f374aa199513bf8c306b3c,,7,32,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/2b5c86fbc9763cfcd2231c1beca5d031d73b1f6d_caf7c7d33c5b4edfc3f374aa199513bf8c306b3c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/2b5c86fbc9763cfcd2231c1beca5d031d73b1f6d_caf7c7d33c5b4edfc3f374aa199513bf8c306b3c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/unitsofmeasurement/uom-se/2b5c86fbc9763cfcd2231c1beca5d031d73b1f6d_caf7c7d33c5b4edfc3f374aa199513bf8c306b3c_left_right.log'}",False,,,,,,False
