idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/remotes/origin/1_1,6e82bedd71c6b4dec52175c1cfcff91acfb74d24,67d763c9796ffeecbe99450bc4a5259643c0cad8,31da5804e01da155ab4e1ebb5f1e9b3e4a3a8efb,,,,,,,False,False,False
2,refs/remotes/origin/1_1_1,44c07a0d7c1a43e38cd5cdd77862595793b89de2,bd461c2e085ffbd0286bf399b48a1fe3592fe4b0,b94b1d80a53fbba35765026232f4b93f91f08782,,,,,,,False,False,False
15,refs/remotes/origin/geronimo-jpa_2.0_spec-1.0-PFD2,d52f8c306f61ef0e915babe07f124a4e6992ca4b,e97bc1d7ce86c1a376d7771d3f0f371d3a7fa50b,4ac1ca89547e6fe2c9a3969f10cbe2a186436220,,,,,,,False,False,False
26,refs/remotes/origin/pull/1,ae87272821fc199881d88e7aa57ae34f8683ce0a,f6b26f7140e9bfabb6e803961477dd4a1580f8e7,7cea337f92efb22b7f3dd33d2f2322bb89ed53fd,,faf590f47b69d9215bb7f29a381b07a627ce6bca2a5c2631728d256b2a3c7515,Tests_failed,3d4f841ec6f1b81e9ea7fd8ff47816e683dc74c49bc316e987cfda815f25a383,Tests_failed,False,True,False,False
27,refs/remotes/origin/pull/1,f6b26f7140e9bfabb6e803961477dd4a1580f8e7,3282c44070ccc1720d8fa389969dc4a0ceec8a2c,3c95476def3ed3aa9a22172c60c3e55837484d07,,,,,,,False,False,False
28,refs/remotes/origin/pull/1,3282c44070ccc1720d8fa389969dc4a0ceec8a2c,edd53e055aa766de3426ddbce3582d818640587a,82bdb9e20dcc6e911afee5a7bdf06205497030ab,,2a67684533bfea962c99769119ad16352c4ab4d65a4959e2af7eb80f9c01c5b1,Tests_failed,ef5b85d9f467711527e1c4ae33d04b2669fc322b965b312511e8384be34c6c46,Tests_failed,False,True,False,False
29,refs/remotes/origin/pull/1,edd53e055aa766de3426ddbce3582d818640587a,082784e72147b9348bd25b0a2bebd02f45a380fc,89c467f9183abdb4a44bc06318eabc57817b6a43,,,,,,,False,False,False
30,refs/remotes/origin/pull/1,082784e72147b9348bd25b0a2bebd02f45a380fc,01cf91b01db4185790f0d36239e7cd6bf137b436,3fa735313e4be56b72c8827e934772793ca713be,,4bffd44ba267b8e74092702f9711539efac24bfaaf2e6561d9108a2aa2d2dc22,Tests_failed,01bbbb229e60a72f7595491683b1f51031a2b06bb18db79eac05b31507b4f5ef,Tests_failed,False,True,False,False
31,refs/remotes/origin/pull/1,01cf91b01db4185790f0d36239e7cd6bf137b436,54390cca7d03b53a35ab106b2cdd6402fd62c8c8,b14d87ee5709c59975757861f8102c2d2a6ac9af,,,,,,,False,False,False
32,refs/remotes/origin/pull/1,54390cca7d03b53a35ab106b2cdd6402fd62c8c8,2ca1c2eebf630210fa556a64be027a5b17c2e4a7,29895d27f37edf7a8fe4432ea3ca6f3ed99d9a1f,,9a26189aa42ea6ae3c114099a78fa6634224bc4c8fcb4e228f5760b0b5f640c4,Tests_failed,96d3092db2ab8d1ad3760f0e10196fa71452ac7c465902f6c7fab0c183dbfd05,Tests_failed,False,True,False,False
33,refs/remotes/origin/pull/1,2ca1c2eebf630210fa556a64be027a5b17c2e4a7,cb2453abb18f27ae562c0365832085b13e68175e,aba291a657c256d7539f7ebe00dca063debb7eaf,,c3109013207fe2fc2318205e7d0481ea3931684a35e94c13bb5ac000cdcbfbe2,Tests_failed,05eb3bceff61ce761e83c1b8b0818fc95af6e0ed5a29bd5536024e14f750eaf2,Tests_failed,False,True,False,False
34,refs/remotes/origin/pull/1,cb2453abb18f27ae562c0365832085b13e68175e,948330bdb3e63d5d4ab5b7e10844cd493fc35af9,7e99f415e3794f29fcb05b78a4deed917cfec45d,,9691a2832bac53f6959e788d1de09daf11dc63715181e44af421615d0aa5e224,Tests_failed,89665eaf7b5d780c220d47f9ad364c92ebc52c5d7e5a9fb1f359db844ed6f5f3,Tests_failed,False,True,False,False
