idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
2,refs/heads/master,b55b88185883f9f40d1f8432262bf29f9744785a,35913bba62c6e2c9acb9fc61d33df963d0186527,5df635ed3a93da50629654dbef9398d5bbb3572a,,False,False,,,,,,,,False
4,refs/heads/master,27533ce12d34bb7d3d373d128970923b907128f2,99973a7eb56c0cb56b9fb2b1ed77b4b2e163f43b,f4fc4ac77451d7a467bb2409886f63d3faa9f1ac,,False,False,,,,,,,,False
6,refs/heads/master,0370ba278209b98caab1a3d82c2b8ba978ad7e14,60db8ec84eba36062e7700174d2ea25422f585b9,dd04442a3934a0b59882da9edfd4c9e6861e758b,,False,False,,,,,,,,False
10,refs/heads/master,6209bbdd9dec1d4d18e62f1530ec0fb5830674ab,f1f17d08e3193ff674e7e057b61ebbf3d3202c8c,a1fcd0b82522107893ca0ec0f15dc0b9acedb0bf,,False,False,,,,,,,,False
13,refs/heads/master,188fcb63ecd152b56b5724f1362d3839a35c1fee,7f201ad8f7f6cb89e8d4788f627148a2750989f8,5f1929cd9e3083f1f526cde855c176e5d7ad9e25,,False,False,,,,,,,,False
14,refs/heads/master,7f201ad8f7f6cb89e8d4788f627148a2750989f8,237af619d3599ca6df63cc6b37c52edd30bbbbea,26441bee27c3dec40947a60e64f964154bfaa0d1,,False,False,,,,,,,,False
20,refs/heads/master,7aeca6efff9db356d61244d273cba3d65f54faa4,9d040a137c8d1ffdd06d92b0d845608e26c722bb,e52cfa94dad7ab1ebe4fb5aebd2e77b4952ab471,,False,False,,,,,,,,False
25,refs/heads/master,284e0bc4bef2575ace6a8605cc4d12caeb3e2e9c,634ceef8a9607797a74563a59e08993d8d2cd0c5,61111543c1cd6419cf4fe306a519642f6660f43a,,False,False,,,,,,,,False
27,refs/heads/master,d4850f3d275e2fc1a870587c34242f18d3c94e8e,299838f695b73d81e488b0083f8e9294c0b367af,32ab4a674e3b7d29018935cb2db161a19837635c,,False,False,,,,,,,,False
32,refs/heads/master,9a0842543d5f8a9942fd79f7a776bfcba9530353,7ab15c4d5f5a634c83f587c800d59e4f020e1502,01f94f1514cfeafb9ce9f63e5d15bbb679492c9d,,False,False,,,,,,,,False
35,refs/heads/master,ba0612e4830388476d1b087d074567edc5fc7f09,0171f846eedd7403449c777019f39b0a999c9c99,529d23703d5cc19fba431aacf6eda46bbb3eadf4,,False,False,,,,,,,,False
39,refs/heads/master,db457cfd3a0cb45a61030ab2d728e080035baef6,8d6c55754c9c16b8ffd0654af53945f1aafa208e,273907fcb45ec0f6f232f2e6186e147cea64f1f2,,False,False,,,,,,,,False
43,refs/heads/master,0d766b4e9771712e393e31380fb4476b65c7e2b3,f7e4a404de271a21133eddc25999805ddc9ea948,39331a3581d77f23778ae2706f5e8afbd7191da8,,False,False,,,,,,,,False
47,refs/heads/master,3cea896bc6c4dcd6585eac22a60dcf46d349f8a4,8a2ed1a39bcabea5319d107a87479e1235288395,afca5716693b1b6b38530e08cd712fda67ca7e72,,False,False,,,,,,,,False
48,refs/heads/master,8a2ed1a39bcabea5319d107a87479e1235288395,a765f6016ef80b6c65e9b70b6bdfb6775fe5eedb,07615c234a5089647af8d575f3b3ff9fbc01c5b1,,False,False,,,,,,,,False
50,refs/heads/master,72c5a30adf944961c5d96d884cb5c68bf4abe83a,0bc1d51375d65fa0a52f60843ac22229ebb0ef2c,2b60b875f9a075cbe6defe5081ec3337b74e9e07,,False,False,,,,,,,,False
51,refs/heads/master,0176f3402f68872bee5ad73123a5409f61df6211,77b4bc70e1e9fee0b47ac6ae4b9dc9e6f16daa4a,717287bdf46fa0c1e3b4b613c6cfc39f2e480dc4,,False,False,,,,,,,,False
52,refs/heads/master,77b4bc70e1e9fee0b47ac6ae4b9dc9e6f16daa4a,a0f7f00d19ccabefd496d765a2214bdf0379f0d8,b0ce54aad73be52f8c6221ffbe60f202c5c894b3,,False,False,,,,,,,,False
55,refs/heads/master,ebe85e6be5daa7ceebe89281cbba09983cf1fbd3,e70e0a8d1792560117e642627e329b7299636f1a,f21d433f61980221b6a4d301c3ac95516e19a805,,False,False,,,,,,,,False
56,refs/heads/master,55c085577d81faf6dc885f3c28c2cd2d4ed56d59,8a559864b760a14140095de1d46b4796337d911c,592b7a5a9ef651d2afcd1b2c8a5cdbdbef0c46e7,,False,False,,,,,,,,False
57,refs/heads/master,a33b0a3c65681107f0067885125c41fd995c0042,92d12d5c30563a083cda38668e1cf8de6bd11136,aa4310603bd9366feff30f1c48e7b1b2ffdfa0ef,,False,True,cefbfddda38373cb8de7b13986913230135cf61d932c99f31f9cb53ec394df44,Tests_failed,0.0,1d7c2ffbda2e650a1e2e386defc3c326a1bf4ea47710d1c1d094ddcaeb8ad0c4,Tests_failed,0.0,False,False
58,refs/heads/master,92d12d5c30563a083cda38668e1cf8de6bd11136,864705c31ba6105a793685f64ff0b0b767c1fa83,f529f9cd9a718c99a7c1af30a821e267b79243bc,,False,True,643b8de864609a1b007d006dc0391729503ba3b3311e59b50f0f93ba5d49804e,Tests_failed,0.0,cbba4f83ec4466615ad4319f11d553e45ceec306174542084caf7bda315be01d,Tests_failed,0.0,False,False
59,refs/heads/master,112c8b98b542734c2c968ff0546053f8a421e25b,7d8bda20ca64b760d7d404e5aebbb2bd1441c571,d29643e48bd96c4e56a0c51c4cb90e2d0ee872eb,,True,True,205e82353e44c8172085a81b03e11350210b110c0b78811147a6286e3efceefd,Tests_passed,0.7473136829652997,2cd38a52c1109070c85e3cfb00591fd287b1a10b88ce54a399a19c0a46b972d8,Tests_passed,0.7458754001477469,True,True
60,refs/heads/master,9eb173c11c42fd43a7509acb01f9e9267c8f697f,f3b3025026b13927b7a0cff9be66c1220886a696,3f9b38b909793d6ad6c177aad01d5e4c60de468d,,True,True,ef8f8c54f327cda44e5534edfa48d713fc863dc795b786b14cb181a396792de2,Tests_passed,0.7458754001477469,f839d9e2701746d463e52c04d8f749d13fd61197eb1062c7a189927cf8588028,Tests_passed,0.7458754001477469,True,True
65,refs/remotes/origin/pull/2,c245a40375299ab6f58fd74a5b478d698ee7e881,90005652849a82c84459fce76281c0ad4b8c9d18,b7e3f1cd98e97f9677c87e177e7f7db17d02f2be,,True,True,52e79a80cb7f2a93a8d19ccc678b30872e08ee37f678f5575e76e048bc6f2a6b,Tests_passed,0.7423042456828696,236cc8b8c191075d4ddbd84a9d44dadb3ca7a63f0fe8541ba534caee743b112e,Tests_passed,0.7423042456828696,True,True
