idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
1,refs/heads/master,9a4a51eb3ed423fc43865739bd2b35bebb59b1ac,1b2a8cedc216440fa29e0ba896a3b9fa2cb989b7,20f67ce5d60d50667ed4f534b773602c341ddfd6,,False,14,0.6885071090047393,Tests_passed,5e5d1683f9e96e1d93dfb85513a8d2fe8853f699f0ee0224f679f591513786d3,True,0.685491838912382,Tests_passed,d2966f3dc43046856b36c5920ccc7798190b641bcbec970120133e7f7eb3c4ee,False,False
2,refs/heads/master,1a01b38d5bcff0b2e6301da18cab212f5c269066,0e5876cc090c5dd136e2742471e1f95deae33a63,2a034be9e00e306942125b90c3461caebd555fcd,,False,21,0.6871784802670332,Tests_passed,594957b5283e12da4fa3232450ed0ae00ef695c6b4262c5ad910429c6772375a,True,0.6871784802670332,Tests_passed,2ab60a7d443bce21e8fd1c33dd632fcbcdbbf2d6917b55052d7d30643e98b7f1,False,False
3,refs/heads/master,0e5876cc090c5dd136e2742471e1f95deae33a63,9533a7b9be746f6c77e1535a6826c8f3e520e1a6,69cc060f5f97658b9fef426ee3df2cafa9b9b64b,,False,82,0.6871784802670332,Tests_passed,dd3071d6bab1f44e6f1395633023a782b2b82e22b3fe8651e07cbed375352b26,True,0.6871784802670332,Tests_passed,2ab60a7d443bce21e8fd1c33dd632fcbcdbbf2d6917b55052d7d30643e98b7f1,False,False
4,refs/heads/master,16f04195e15822c6ba839bb11c7aa3f2f2d748b4,52e1fa88402ae0f1db7c41a7cf2fb452f9f482ec,a29f597f9dbce52a3c57f6321b8da68366dfa1c0,,False,4,0.6872398900667452,Tests_passed,62cd3d5882050f7c89ed83c9d84040c8277fba179565f0ee6e8f858c59a53029,True,0.6872398900667452,Tests_passed,2bc69628a94d09dd1576eff05be105b3b57ec840e521848a91dd6023f2e66d7d,False,False
5,refs/heads/master,ff7e038621fba5e001416fafaa816e68b18502c8,d797a3efc31ab228a44d6d2d90a517b33ea11219,7bee5a2e2bdc79be92ca9af63ee40a549803763f,,False,86,0.6872398900667452,Tests_passed,075000ecfe7c23bdd47a879fa15c2b646ac79aaba671ba7520824dbb56a80b02,True,0.6872398900667452,Tests_passed,0bf09e4b5de6afa166496ebd4796aa3a8a5bd5ef770fe29a17c05bd0d560bbdc,False,False
6,refs/heads/master,ca7cf2c242dc58cb0efee627ac0d850cb004c50f,8de26750bfb28de5ac77b2891034b432cd692335,6b0eeb6638ee6813d342d78094fac795b4c99be2,,False,4,0.6838399248914446,Tests_passed,a02afb4b533a0b3f81e1a0f773b9006c646423243a06caceeaa0b4e3a63dbbeb,True,0.6838399248914446,Tests_passed,c485a335c53eb0161ecd5bd3e20e48c878c9c0607f494796835b0f6aec669391,False,False
7,refs/heads/master,1a071d435d82543d6b542f67bd4f06b1ecdee777,2ffac2b97ca6460ccfdacc3b79da26820cd71c60,aeb55120825d979bcb821271da9fa6d96511c79b,,False,29,0.6915741753947163,Tests_passed,a8668ef4ba86a291b009b89eb3ab4e3f93d8774a5cf4a6e2f59d4721b9d6ba36,True,0.6839615264310291,Tests_passed,08cc5e1c29b69638f1304bf7fba4f87809ee52b72ee2e34810d84b29e18c7fff,False,False
8,refs/heads/master,c5ce3fb5594eb908ec80b78babcc9801ad9f73bc,28e27f49df25cbd29a3555ffcf3202b28b15d3fe,00fd0840038aaecf22b907ffe5c88ae8204e5bb6,,False,4,0.6925227113906359,Tests_passed,7b5ff9824d6f39d6ad19297cb023c0bca3f2aa6fd6830436925581631908ec7d,True,0.6925227113906359,Tests_passed,a79e5fa326ebabdc2976ca314c9cfad726f8028b470f6014ceac840b50969284,False,False
10,refs/heads/master,db2f5f1b34035473a0e9d099318c3896748ee74f,4ef866da3e6d2410c3502f4a927fec1a8f3e43a8,3848ddb8c30a29be06ebcd973fe54d2bf4956ed1,,True,1666,0.0,Tests_failed,1d71c01984a372f2e50337f48d312291c982a50db00b1f2b5deb9ba949587907,False,0.0,Tests_failed,b3275a9359ff5a311a132af7f47437d0be9c3be77ab7a65ad0e487da6929ee61,False,False
12,refs/remotes/origin/1.X,d8af9b4f25c14defa544690d7155c3d0a292996c,3f7f276dd720b7b95ed59387d9ac4561b2acc20b,0166c87931b5f28e907f4756adb796c038a7cee1,,False,307,0.0,Tests_passed,0a82b138a862299e54ce591d2117d576ad6616f315a154882c4e226516afb8cb,True,0.0,Tests_passed,949b6468729b328d8dc1c9b7d73bf08c45496867d4b7d77af54d2afae65df487,False,False
14,refs/remotes/origin/pull/14,0bde9df2d2f1297b855289d2b4dcb13db492d9d3,6a91042db3726abad0275bc387533878e3d7c3a8,0c6b5f191fb892a223b5fed4257f8fa2e23925ca,,True,38,0.6855469502562325,Tests_passed,8c1f3681e71d75beccbab9802b7ce5cc8f0eb3a364b00eaf7e26d3f096bf28a3,True,0.679437305984518,Tests_passed,3bad17f58506f64e16bf53b829959fdfbc2e501aa77bbfc523a80bfb82338fa2,True,True
15,refs/remotes/origin/pull/16,3147331ee84e114c0168b3f0d17164916c3ffa6e,0f37b9f1012ada894d2d4938062694c363c33368,6c0432a423b5dfcaca04f25ccb50a86f66350fc4,,True,125,0.6833202819107282,Tests_passed,269e8447898ff19dc12c4d6686f6447467be0f5e6c4a522f01f19f88a6f4bee4,True,0.6855469502562325,Tests_passed,7aa3c6408dceaadd7f9b9b5a1ee58d3eaf6fb8a741018f826bb358ec0d9a5933,True,True
16,refs/remotes/origin/pull/16,27569d4a75d89f9e299240a2d595d1893096e3bd,971c2b4726559fa3ac89c2456aed2e4e227d8054,0c6b5f191fb892a223b5fed4257f8fa2e23925ca,,True,5,0.6833202819107282,Tests_passed,28958164ba920ad1749b96d1a97e4bd7d0c8d0e9b26735d560122d632ffad3e6,True,0.679437305984518,Tests_passed,3bad17f58506f64e16bf53b829959fdfbc2e501aa77bbfc523a80bfb82338fa2,True,True
