idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,test merge,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass
18,refs/heads/master,981084fe11ba1116d3ad732fdef88efd8f53121d,1a41ae8d30e82cb4b0202bb79fa3ab5b541069f4,18b126742ee8da021c0ad5bcc6dd1eeb001bfcb9,,False,100,False,False,b1cf965ea90d9f79d0bfd60b98c004b91476fc6c7b50708d382c96b25d778268,2fa5934cdf4db365922e3261dc40568a1e22197ce0f287848ea8575a4fc5739a,Tests_timedout,0.0,Tests_passed,0.0,False
19,refs/heads/master,0d37336eba84fbd6ea89279b5992c56777253462,96bdba81bb0818f2fe7691c2140c81879594686d,3190d00fd1c368dc83d90d050dd88e1ed46b544a,,True,65,True,True,cb50b9dc718853faff9fdc3f02ca858d41c82622b34bc983d794cb56a9501d8a,b1e457ff3deb80c0baf65cfd94e4f3ac28a52d75a58ffb2fa3b572da81a96d41,Tests_passed,0.0,Tests_passed,0.0,True
20,refs/heads/master,256468aa29f6b2e02cad0c5136886d4a53d2d934,d613bb96a7c07a223ff4fb07d209eaf9c6feeb58,f7c18f7445e1f205553a93da39ccf4df76f62735,,False,155,False,False,,,,,,,
21,refs/heads/master,389975c8fb8a10e5d1db1c711103264486405b67,979d96c0832e3853b4d5fd92d593d1eec12ed745,64617c814025c44c0ac28a546bfdb03e60800aa0,,True,88,True,True,04f5b7d8f305912a4fed7ce5ccf90c2958ed7cba02366858b2ab22104649630f,d4263d1ab601a9f2af47fc7c7f11e62c80d040c585f0ca778fbcd08fa1d45f41,Tests_passed,0.0,Tests_passed,0.0,True
22,refs/heads/master,64617c814025c44c0ac28a546bfdb03e60800aa0,8c143c9610819fbcc74b05f23dfc2cddc1e0c56d,62783067c2d729c3b2c6e4248455cf77536bde30,,True,63,True,True,21a5ecb698b341b5282350d4d415c4ede1dc25fe02c524e7066d7ac4b7e08eaf,f7d765b4434e35c41913f43fdbb0e7243e0b7bf8a10e011eed268e88f8039bea,Tests_passed,0.0,Tests_passed,0.0,True
23,refs/heads/master,59699da0309e69121be8b1ba66ccf976579988b7,92fa7cd62ecc5a08cc1cba1639b79e7b34855445,febf6ed5cfc24392627cb27f6c0962ab79089d4d,,True,774,True,True,123c4097f41275404f66dadb4a6885f538eeae8b6c4f953ee857fc432c88bdca,3da987c26b402f549529fa5214e09522a46912db7902023241739d057f0073fd,Tests_passed,0.0,Tests_passed,0.0,True
24,refs/heads/master,47bc730a8947e63bea9a5aea384b9d471a581352,c86009a2428902e73c2f3f317e5baf13e4415eab,09fd6d9b48dd0b833176dbe0b2864c5065b99ee0,,True,447,True,True,cc9a1d724cd3966ed8ddc52c9cf595d7287f9bb7f90a22c2f8805d0f760fffc2,baa020101a225245c91b0e529083403f4a5dcee0ce3062d37875c550500462ec,Tests_passed,0.0,Tests_passed,0.0,True
25,refs/heads/master,396a39baec9539249dcfa4b111e87c037cb6fb64,5b6cccfa9cd38262b57409bdc6204b16406afd0e,d040afe78456b14632b9cefa46441830310f7d6c,,True,625,False,False,15c9da4f959e83238e40536962f33e82cd24cb9f58334297d5530d55a7694dd9,eb92d7f772f5a2e4dc0826afd1e97661c7f05185f1ae4d16e38759e600af5e2f,Tests_failed,0.0,Tests_passed,0.0,False
27,refs/heads/master,67494a789798911fee97388e204952ff4c357723,5174f708973e9c296db3867d03ea7f731f0a93d7,3c205f907e129fba303a283ff4f8ac9c094e768a,,True,5006,False,False,ff70c62651bfb18ec1d4434bb5f7e9b142bd726cb09bf42b7a137dcb5d2e8c09,77168bebebd470e04f7b6eee3eece35818d7061b6ac8a161f3d94cce3e6d79bf,Tests_failed,0.0,Tests_timedout,0.0,False
28,refs/heads/master,3c205f907e129fba303a283ff4f8ac9c094e768a,187c229b6022923a028e6fe5a29a430e06003ff7,7b26cc6ee7515b4f2657fe9756862882ead7f26d,,True,2350,True,True,be0326eeab0ec04ced1e4077ddab6020eda76d1bfb63fa9440628afbb8e08a93,5798cf9f2980f10af9d514f7e69fff10454d25307df60b55573404e284ca7767,Tests_passed,0.0,Tests_passed,0.0,True
30,refs/heads/master,280bc019cebd8d05f7f27ecd2b069e3eb5300a69,6d94f0e386b7f3126f1023c87c78670fb55e2d5a,53065cdface25971ef50a7b97febf54c7e69c623,,True,7504,True,True,3225b48e578c330b24e12001d9bce96c8e61e2875bee179ef9178c3d8c9619f6,ee334bc9bf561d9d4e0468ef2ef27a206fd75a36a47129a428784516717a2658,Tests_passed,0.0,Tests_passed,0.0,True
31,refs/heads/master,f63bba70ad4c63a621b5a8e8186d50c172263989,b317b9006d9a71c58a5b4a0f62558b11acba3dae,382ec16ee12dda57aa0ab527b45a59cf9b32be54,,True,17710,False,False,31d7ce96518dcf329ad99f19e1db76842e39721330983199ed45deada9c4a118,70fc8e14cd3c594c192204efad8eb6add57e62f480f5a8da0382f9f4870fe653,Tests_passed,0.0,Tests_failed,0.0,False
32,refs/heads/master,c02215e2ef1eaec9cecc8ab9f188a4538d8164e3,0cc2199437060e3db9be02c75a912ae9d80bd398,b9512eda4b42ac75cf5880428cdc45746473b1cd,,True,3870,False,False,9034d871fc54d14ae45ce85f0c11e992ab683e3a714b92858ad8eaf80ffe0f24,56acd3a5bfeae429eee624cbab205bc44d03a9a06c68562a71d0bf0971adc844,Tests_failed,0.0,Tests_passed,0.0,False
33,refs/heads/master,010642c506d593c83cfb136cd9f5ddb815bf8ba7,8925274c0b5bd6936c3f6c1d3ab55608ced2cf13,0d6f4821f2b0445a20f5944be9bc40917b897edb,,True,4984,True,True,378c035e9da6d7c4e15626c12c9bc1a67cf88f304aab22922197ef61b68acebc,0b56ca5ca568937605c26eceb72ec6e5723ed3f54bf2390b0c22ade5b1dd1d96,Tests_passed,0.0,Tests_passed,0.0,True
34,refs/heads/master,ef19c9be1f6714b7c50aea3ff5623bb2d5857653,7b23ad71a7faab152841a3776b4db3ac9dffccf2,7bc932aae980251776ff014712b0a1f7de679b46,,True,322,True,True,c57a182cdb8046f7345d12fa654b6a1af015f6a1cbf63a2d76791d1668355c23,4ffd06db5671958761f6a92074652099dc67d797db250625ad633452dc2c0750,Tests_passed,0.0,Tests_passed,0.0,True
35,refs/heads/master,7bc932aae980251776ff014712b0a1f7de679b46,83f11b926da1e52c09b0bc8320eec251946f4952,a47e9f6ad2571e333654d737c80cd5a810fc1fff,,True,402,True,True,e61c82dd119cf22b3774374c77125c8bc8e5f369b388f362abd18a49d5c891a3,d9c8905bc89e19e073fbb3b73970c8c1b831103cf3f1232acff2dfb11003b50b,Tests_passed,0.0,Tests_passed,0.0,True
36,refs/heads/master,386f5a440c1d668dffba307ee55cefe1811051b3,3eb1b8ed20fd5528531e9f9c710a5e588bfd8068,a16c9d9c06b82e3472782046373fc9405948663d,,True,5433,False,False,2aa5bd13e4e39be7910a216b2a254df7b5f026ca8211bec5955ce7c5ebcc1873,f855d7d85f0d808fb961b66f503d053f5aa36fe14746e96048671062bcb801f8,Tests_timedout,0.0,Tests_passed,0.0,False
37,refs/heads/master,1a59a5804b16c714f5c9354ddd5b2c4a93987c1e,be3b10a2454f791840ecc8aba261759a5504e335,6235f3a4434545d6db1026f2b40698b5296f1944,,True,1209,True,True,16f2e72d38d6e2dbaa19a376dc7d1f4f4d0dfb5444029b28a1ce00595ce54847,f31e73d68ce121cdeec6e855dff3d3d8c27d515063f543b7fe779a9637beeb6b,Tests_passed,0.0,Tests_passed,0.0,True
38,refs/heads/master,c0adc020b22ed728aaed1659fc8485e4c214141f,9ff30e729dffe392dca1dba70356580266e2aef6,6614aea6bae1cacfaa71712f8335c253cef7dd0c,,True,513,True,True,73a72b78607c9341e7d58be7bb352fd7c3800b44cb39acf98d5db03cf2df734d,58ad03a2f305dc90a3864ef87fed27d13355ec67a94c7e30fdb2a4464d6c14aa,Tests_passed,0.0,Tests_passed,0.0,True
39,refs/heads/master,762c924cf6a187f513bafe97d4702d4377bab655,81fcbeafcf281ce07fa90b0ac58876c59e569ff1,639362caa32daa89f24622194b78f6a3020982d2,,False,3849,False,False,,,,,,,
40,refs/heads/master,483ee9de15cf8bbcc18e2560496724b06be76cf2,0ce0a88be2766261c6d30665b9b9a2576b546c08,3584e1d71d260a44f9aa685503bdde2d62ad322f,,True,4517,True,True,40e26605249c22baf44606775b5cab512d21cd2e2d5dcc38090482c62f4d6f64,5f04cdc200f8d8b71ca7db68494fd6760d45d046fba443849104cf69a68677ac,Tests_passed,0.0,Tests_passed,0.0,True
41,refs/heads/master,9f663baf5c3747e105dcbbfad46e0312f28f74ee,9c53108ee5e9fe214376fac5a3ef597b0e5aadb4,23fb86a870ce1c85b2a41ea6612a5749385e8fe2,,True,2503,True,True,8a20d6b796228b7fd54d91f87bea8ca7168ba5c216617aaa91e2c478377b66b4,192ecbf54a9a871301ca46b9ddfb305004dc270449a706c8305dfb78a5828a9a,Tests_passed,0.0,Tests_passed,0.0,True
42,refs/heads/master,34ea4d01e0fad7b1390fbe20d2e6aaba8d466646,85ed3707071810fd9ad00115821c73df9550f7ec,16f5c55ddf18ae612c6d4f423980ce38dc7abf9b,,True,1853,True,True,7e9026bd401444c951b7e1679e03f36baf6e3587a5b31ff96d7a2327922eedaf,3996cc131b26a3a70d12e5e1f1e663917ffa8e7edde3c7cf98950ab7530b2b42,Tests_passed,0.0,Tests_passed,0.0,True
43,refs/heads/master,b1d03d6ba98677e71a9db13b27f75fab77862058,5d66c9cf18d6abf77bc460fb441ba72adf255e22,5d364dfa275a523df8cdd95a158245b05c55c3a5,,True,1681,True,True,a9e5143e61d5042f01dea88ca039ac4d874c7468c6dca92e817ac54cc63f1cde,08698d3944c18cfb58a661f83c69892f35c13956c416f9060a6e2596eceeeb00,Tests_passed,0.0,Tests_passed,0.0,True
44,refs/heads/master,507236dd8c453dcb5be189ff670c4f707378f003,3ec5a161ef02edf56a9ee6cc4f453f3583c108f4,b736c43495078a12a152b0b19a44242304b7e73f,,True,2339,True,True,f41e2c29dc6f420299155af41a6f1fdab6067c4210246db5c3c1027256d9f614,1f3817de0b54db125f33b90c64165bf75ecaafa798b20a4e02f3175da890490f,Tests_passed,0.0,Tests_passed,0.0,True
45,refs/heads/master,547cd0a79e6e7d7eee759d3a6e0f692a4a16d7af,91bd50bc258e2d5ae995555449de7458138cedd9,8cfca8e5537d1c21156a982e45f6bf99079666ce,,False,1806,False,False,1d6b8cae595c3be6a8da1fadddbec3d03a809bbd37bbffe87696a529ca5a0f69,19b458674c14c9922b9a162d514eec21b5b0ddd26a9060f547b0472b3b414da6,Tests_passed,0.0,Tests_passed,0.0,True
46,refs/heads/master,91bd50bc258e2d5ae995555449de7458138cedd9,0ed241e0e24e1f7a66187ed7122064522f44fd2c,805028da2f291cbb05d73dbbecb798ab6f8b2231,,False,257,False,False,3bba723ad835ce6aa8bd3cf6987e720465dff489912abff186763dcbbac5856e,575ad3a81f839b843190038e15bfed5e4bc89aa41c8641d904cae199d17aed06,Tests_passed,0.0,Tests_passed,0.0,True
47,refs/heads/master,0ed241e0e24e1f7a66187ed7122064522f44fd2c,25d5c3b6d0db45f992af9306308600bf518266a3,48810032a101a56cbad58f9314b6ea645cc0d1b0,,False,178,False,False,473fca44d56ef968779fd3210e09e1d2ef200f14c674ea614e93687aa0a43da7,b4b324ce5fad4907e674f97da6f4df44aff6007c81d9b8b39ccb7756eece893e,Tests_passed,0.0,Tests_passed,0.0,True
48,refs/heads/master,fcec0c349b9f64cf2db3d94aabcc2b4f8d4020f2,ba88c43b57529ca9e373c27ac19f4d0219ac00f3,e99b07008ef021da592efd2c1f42662da4588abb,,True,562,True,True,f19630ee807b160a36548fa399a02ffeb2d92690524d5c5ebc7a07caa090e750,743ddb137223cd9608267be31cd7d0aec306e9e75e6910438be54aafa88f2d72,Tests_passed,0.0,Tests_passed,0.0,True
49,refs/heads/master,2cbbc76fe2bdf920fc1604e74a90eb9f2e9b591b,6b4f7d4ad6f0c647f47320c27b091690c5d27e26,1d667218ac5997b0f5848097f8edd94f9ece4643,,True,3593,True,True,cbee6937a97508d5c317da40e6c2408cb30df941efc76d7b6b7cf0bf5663f5a7,2da3bd58854cb2a29eb09a408bbbbebf7748fe3a37d3ca4aedf6e7aeea6a8097,Tests_passed,0.0,Tests_passed,0.0,True
50,refs/heads/master,633578a180f8b68b247a5269cdc29e701d7f6184,10fb60ff900bd81d6ebaabde4f73c5dd746973d9,db0b9d39de3a708320e5141bf4c9fed3b9c0e68a,,True,1094,False,False,09ef69c7cea79bf38afec5021bfc490239fc660ff42d0f7cb3fb94ed1ddbc970,b4cc819b22b03d10f13860aef949beb4accfe1068e17e58a5fb2df70b6f58b84,Tests_failed,0.0,Tests_failed,0.0,False
51,refs/heads/master,366597070f08f7435eca9b2394c3f53612efd1d5,5b99eb7b63d8a9b0349f3ac70d1f52fb89c95d8b,955823383d8755cace6872e2f9f6b72db22c885d,,True,1618,False,False,d05308700f0be165193465fbbe167af43ac198fe2e2aa9b73f529fa2b187cff0,d63d372bb3bb620a1d2671788ea92e36cb5d9932c1404b802dac79b033452f34,Tests_failed,0.0,Tests_failed,0.0,False
52,refs/heads/master,6b6902f2847fb8a91a086266014f441bbc73b22a,bf3905a550f851cf3ceda4b17e0aef10da6fd4a4,b484f7f64809fd62a0cfc7cf5cd98eb2f0f1abe6,,True,616,False,False,800329c370a41aa2d52090eb404d2186c8bfdd711a7d38999c55a02c762feadd,c03c93e095055e597333972cb06e6cb9d0a54723250a3dc671f82607da7c460c,Tests_failed,0.0,Tests_failed,0.0,False
53,refs/heads/master,594ad4ab45b6e4d2033361d16931a66a77aa0918,3c591da1a0cc0ab400803ca5a57fed6566d993e2,4baaf0d0b94bde0da857ae0fb5ca355f62357962,,True,322,False,False,5b99d4aa7deb1eb83c764462dbaedbfe6e9a322985141fcd8a2e6f4487130eeb,246d499d14f203cf7dc863050b72e5db6eaa2f29022647531f57a2310bbc6c28,Tests_failed,0.0,Tests_failed,0.0,False
54,refs/heads/master,1476b034b5501121fc097de7b79090c6755326a3,2080f23bfa48ef6b2e7b23f8a7a6460cd08dfef4,3a103d534203e28cb0252c0eaea415382f21de2c,,True,1338,False,False,c378af106d4d78c1a5ea9fc3db1cb456e26ab707ea6deed876a2d5db20458283,0dfeb8b91b039d1d5f8daa658456ae75aebfb9a65de3ede6605a845875b441a9,Tests_failed,0.0,Tests_failed,0.0,False
55,refs/heads/master,b51117477bcee797fdc6d3b989f7cf7f37bfc8c2,d54b071198b95c04e4386cd41da082ce3fd2be7a,abf5bf79aa865c6dbcd5e0af8b521a7ae6341af2,,True,3025,False,False,959a5e361c35cc3a973c27d27efdf0de3e3062499f5e33d0210b070145b29442,cb57733bfc5b52d0384f3efce9cdcb2685c6115f1dee3c83077c6bd7faa58bdc,Tests_failed,0.0,Tests_failed,0.0,False
56,refs/heads/master,9998ba6748a9086614e0d5309ade935002c584ec,21b36a898a0a2940c25dcf86d1efe93c12eb20c6,ef1fd77875a48f2594f01c22e8d2b0f5f3b4e4c5,,True,2370,False,False,2547ce626eebe424e845d1081226c82fbf8c7a4d1a1a768fd5c964b968553190,9c738c363244204fd0dfc532a16bb79d3266638e675160523276b296cd63ead6,Tests_failed,0.0,Tests_failed,0.0,False
57,refs/heads/master,ef1fd77875a48f2594f01c22e8d2b0f5f3b4e4c5,9d4cf6ad4c95b0ef7e3b97f590f39ee7d1776dd0,a4288fca259ceab92dfee59cafa2d7256e646a55,,True,2180,False,False,4a9641b7ab7e50506899ac19010e3104ed4ed9dbfafe10efee36a3280aba895c,f6661740aca17c9d1a0a4cd8664c767793ad5e688ffc71144c79933fccd855b9,Tests_failed,0.0,Tests_failed,0.0,False
58,refs/heads/master,a4288fca259ceab92dfee59cafa2d7256e646a55,85cd9072e4ae6f0ea16c30e73c51c253c409ac04,a3fbf39f535d47d48d4aa60e3a4f9d305b8f837f,,False,149,False,False,,,,,,,
59,refs/heads/master,85cd9072e4ae6f0ea16c30e73c51c253c409ac04,74fddd1df72bf14b14fa9f3e28cbf832f6c86350,fd513e22f1d1a63f014702e3b07b929bdece707f,,True,227,False,False,ba15879f5d01bde7e17aab4b12a383c76c4dc3f0c0656c43f44415170ac92cc8,2b0e65a3ed4a5b4b48c1c6fdc4e3b188429eee5ab9c54d35e1cea1a998721dec,Tests_failed,0.0,Tests_failed,0.0,False
60,refs/heads/master,74fddd1df72bf14b14fa9f3e28cbf832f6c86350,9e755634d7ba9f1abc8b23302498bb519adfeab5,431938c1e6f513912fe0131ee4a220e20d9a474e,,True,1233,False,False,c0faabc58421247caf0f45095100664e3f4b1b56b5847ff8f7f8e3bb77e73d95,62205b9e19a573b8e1edfd6e1b0dfa769fbdb3b239e86920925589aeeccf7a13,Tests_failed,0.0,Tests_failed,0.0,False
61,refs/heads/master,d53574d4d0e0085ae5709d01e8e15ae6ecca739c,e59b5082ffdca5948536e1a8988239a1559fdf8a,44ec57874d5937d167bd6f75f1796464ab564787,,True,1621,False,False,f57fdcc604a3ebebe7e4843ded0d16e71cf30d16cdf717293995a437ae0c53e5,419c97e27fa75b261f183693328a727f090e37b0a78bf7adef438a13a53908a3,Tests_failed,0.0,Tests_failed,0.0,False
62,refs/heads/master,36e09cf1908e3cabdfd728284eb14714ca6086e6,60f896a9335601debef5ff3071c22565b09a4ed0,75ed6367221e7b786c19894e5718fe2062a27811,,True,450,False,False,934b3aa43f45a86e24a243845e4bcf90c85310599cc73f7f0a307c79920807f6,4652c1914d11e3a5cf14a4eb29a5365960eb02a516918de8bfe20efaca704069,Tests_failed,0.0,Tests_failed,0.0,False
63,refs/heads/master,9825f36db695ff606b174315c6797108776bd9e3,ce1f6ad8e95d9e1d7fc578cebf6f4144093cc34e,ad10381a5988cc48c3c0b2b0dd7a06c9f6b2359c,,False,4,False,False,,,,,,,
64,refs/heads/master,fd71b7ebdd159b79ffee0a380318b0c3dc5c33b4,725f7a9b2449427645d406c8ab6838bd3b7dde5f,0ff0fc1b1618f252394e4af5c23d3cfc4e284c0b,,True,243,False,False,d3485548033e042ac9b428755a6f1e24e756dcb24748e459bf7bd86d59581cb4,9bdf684c541d34d662ab42adb2d89d53b4e3969ec5e9ad681f327cd7d6d7c0dd,Tests_failed,0.0,Tests_failed,0.0,False
65,refs/heads/master,934d81db63e39ab29b7d87fcf10f9dd82005fa39,8fc77829b024259fd5ca094bc361d70764dbe7f2,91c2f6a45104f13559c429ef902a42f2de8d7550,,True,58,False,False,480727e2e2373b6baf46fe400d59c1d7e9a4ca25efbc5e6b4da7f2598046e477,95382a37b9579019ead0830ad7fd3d7900287adb2683a16975dcc600d894cfff,Tests_failed,0.0,Tests_failed,0.0,False
66,refs/heads/master,8fc77829b024259fd5ca094bc361d70764dbe7f2,41edf2daf31d9cbafe879f3c8a74582d11f23adc,7ad5b0fb54dd3f52247716afb32b2e8192fe750c,,True,619,False,False,f821767893cab829213844a4d9bf2016ae8cee8b96729a49b0ff6a1d38b56713,7a65ceed0fc7b04ba33577ee1308916b9f58fd63e1ad92204a78609f3c64b9c6,Tests_failed,0.0,Tests_failed,0.0,False
67,refs/heads/master,cd8d77c7bb1620670442afd16df2cfa6d36eb417,c536ce35f7030cd7b4ced1ba4118cd53e704f9c2,0c511f80b2f245d1faf96d5bbe1d467b96b85fdf,,True,1332,False,False,1bff0685a725eb2a8f681744f5ae3fa474a2905298057c489b5c42e029765450,bd68291ae5e7f6dc4b95e2c51d437899cc8ab65948f8fd2dc66ecf237752db07,Tests_failed,0.0,Tests_failed,0.0,False
68,refs/heads/master,63cacd7ce20028f351fe1316875cfa4e4d318042,d150744967144624986629b1680e9ac6124958f0,e0e6c859a1c5defc3985644686d28280231afe3a,,True,21863,False,False,7f58517b43ac2af7cedbeb8d7b3707514989205f1e9639139598dc69858c6a0e,cdfbff47392590ae13dbbf220c107d7ff68284d044e10674f89e31e6983cf296,Tests_failed,0.0,Tests_failed,0.0,False
69,refs/heads/master,3c0990910a5de761d7d142b7541bde9b13390c55,2318953c26781e40b034f91781a5d9689ea3a14a,d2b5449f79b12eb0e6053e47d88fbb0751f616e8,,True,2367,False,False,668ba3664213a56992eb28282cdfc102e1bb96d8bd5b073e9601dbad4eddc72f,5797f841eeaad36ba7f4dd8ac617e66af9e4bd616eaae45d2bc487944e919073,Tests_timedout,0.0,Tests_timedout,0.0,False
70,refs/heads/master,d2b5449f79b12eb0e6053e47d88fbb0751f616e8,b78343bd09e6b73bd6777c4ae90971dd109a6fcb,87fa79ad933dd85ae875a19e5b3171101e0585fe,,True,316,False,False,06372940c1422413b54d37bb996edfa4f02410c71b754a7dbbd9fd6651a04d25,5fee113c9ff22007838cffdc9f394d0aeeb88d40141e49c12b5bccd0c6781feb,Tests_failed,0.0,Tests_failed,0.0,False
71,refs/heads/master,f262563fa60175b947212213c289b4a791dcdaec,3ac433b0771fcfc3edf3c205f4a037c302e547d5,26ec32ad555ce6280d45f87e5095609e5e1ba6ba,,True,1517,False,False,10e06e69883756d4f8b33c93e935879b6e05afcb01265ff21471ec211c2eba26,992f32a5ce26d47b7e7b4ad3e1465dbacbc2d470021c971d1f66697fba0add29,Tests_failed,0.0,Tests_failed,0.0,False
72,refs/heads/master,3f79ced17ab9f7bd92851c264a231d2cb31d7ca3,de3f7fd3e7008f497a6e2ff6e67b8599fd295992,fd9ba8bf27e80d99ef5012b821daa67e4148d669,,False,2071,False,False,156e78cc745b5b3a2bfdf87f33460868186fc203bbaa71d2c90f9940f7ae66f4,c2b055350b2ca631425164ccaeb58c99f196c52187dd40c1a906df9edcf12e8b,Tests_failed,0.0,Tests_failed,0.0,False
73,refs/heads/master,de3f7fd3e7008f497a6e2ff6e67b8599fd295992,bce3ca6c7caf4c52ac5edb33c95b3421d24c3093,26be7d2e7ccaa01968ab9a3e1d7259f48a762679,,False,603,False,False,afba4c1474274a62292788553684bf3da1e97247788dd3b46d4481c43cbd25e3,01725acafc8ce9826317ffb1b2664299ed213f252eb09297ab80763facad630e,Tests_failed,0.0,Tests_failed,0.0,False
