idx,branch_name,merge,left,right,notes,two merge tools differ,left_tree_fingerprint,right_tree_fingerprint,gitmerge_ort,gitmerge_ort_run_time,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_run_time,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_run_time,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_run_time,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_run_time,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_run_time,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_run_time,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_run_time,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_run_time,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_run_time,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_run_time,git_hires_merge_merge_fingerprint,spork,spork_run_time,spork_merge_fingerprint,intellimerge,intellimerge_run_time,intellimerge_merge_fingerprint
20,refs/heads/master,1503f1d4e6009d97b3b457351b7d475e5331e923,264ce9a76fba5f5fe0ed707656b6db8ba4920a61,c4ab5100708b84b52e142f6a3ca8091c91dda0a4,a parent is the base,True,ed5b78159a725e3bf6cd0bf5809fb8ea953dde400df6caa554a85855168e6b4c,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.024648666381835938,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.025505781173706055,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.02683854103088379,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.026712656021118164,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.02415180206298828,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.026610374450683594,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.027223587036132812,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.027425527572631836,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.027405261993408203,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.02811288833618164,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.027457475662231445,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.02230238914489746,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.04241013526916504,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3,Merge_success,0.4723353385925293,fe5fb9c01abda21734d482e048faac3d43043a978297d7b6a5833cd1568266e3
