idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,b75f6809c3afc9e7cd2b3cf040688b8743b3cb84,bf766198cbe16ab0b96d2e88e8d018f439d5e206,48740ea641749e450ff9d48647df472c03f02096,,False,False,False
3,refs/heads/master,3894e8793d56573837b4236f99b8ba2c6f8092da,d24861f9fdade9bbda8483b928422fa129ce1dbc,2d7fd0c08aaaf89a322e327292da787d7c681d9f,,False,False,False
4,refs/heads/master,bc8a4e99174189e3cb959923e9969ed51621e273,079f88e281c82cf847a4e06d33dc4f119bdad991,66032f21632132b90c03d7e91ddf8f08250e7665,,False,False,False
6,refs/heads/master,7098ad00847a44dafee592fa3328fe62565df645,3c86820a2423e5a9b23601dddbf859918a64ac33,d12a1fef910dd1a758d95ff884d7a92feb8e5d01,,False,False,False
7,refs/heads/master,89084b24be5d937d86473300de83e6eabf9dd37a,ed68d35d07d4d7ce78dff40686b21aa9a84d2997,d75f06b260f7a72fefaa9079244b853ac1e1c9c5,,False,False,False
