idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
2,refs/heads/master,44aa839e687eccffddf79772f186de581646b9f5,ba3fb170040f29dc002f5b7e4f393b106358c404,dd40c2076fbf3a7fd6f3d732ba864b09b58b1b46,,7,39,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/msukmanowsky/OmnitureDataFileInputFormat/ba3fb170040f29dc002f5b7e4f393b106358c404_dd40c2076fbf3a7fd6f3d732ba864b09b58b1b46_base_left.log', 'base_right': 'cache/diff_analyzer/logs/msukmanowsky/OmnitureDataFileInputFormat/ba3fb170040f29dc002f5b7e4f393b106358c404_dd40c2076fbf3a7fd6f3d732ba864b09b58b1b46_base_right.log', 'left_right': 'cache/diff_analyzer/logs/msukmanowsky/OmnitureDataFileInputFormat/ba3fb170040f29dc002f5b7e4f393b106358c404_dd40c2076fbf3a7fd6f3d732ba864b09b58b1b46_left_right.log'}",True,68ebeae518531d431c7f3ce6d9a22bce14196b040e0785c32ed7d0a1cac9f134,Tests_passed,7a098a87b1757f98ae3d2774e65a801f5f365b303836841954ce1cd66166748d,Tests_passed,True,True,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,69010a40351764cd0dbb4aa8964c9e95c8c983323d707b7eca04ecc9e6469b52,Tests_failed,67fc18cc829410a28a6f21774e7ad77c7ed4e8de61c35d07034f7f5d04eae926,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546,Tests_passed,299a66b13ee6d31af96a8fd7caf3ad691d42686043f9bf23fbb66ee6db997546
