idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
3,refs/heads/develop,502560c9ceb7402ebfbaff56a18425f91b809fb3,554dbc3815b12165086850b27517a8d1fda72488,5e2effc4fed07f98aeab2df4e7dea6a22457f959,,13.0,125.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/554dbc3815b12165086850b27517a8d1fda72488_5e2effc4fed07f98aeab2df4e7dea6a22457f959_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/554dbc3815b12165086850b27517a8d1fda72488_5e2effc4fed07f98aeab2df4e7dea6a22457f959_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/554dbc3815b12165086850b27517a8d1fda72488_5e2effc4fed07f98aeab2df4e7dea6a22457f959_left_right.log'}",,,,,,False,False
4,refs/heads/develop,5e2effc4fed07f98aeab2df4e7dea6a22457f959,baf1f345478afeee658f065375610068eef8a7b2,e5196cf2607f82cdb5fa63454b7b1df69033b818,,5.0,39.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/baf1f345478afeee658f065375610068eef8a7b2_e5196cf2607f82cdb5fa63454b7b1df69033b818_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/baf1f345478afeee658f065375610068eef8a7b2_e5196cf2607f82cdb5fa63454b7b1df69033b818_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/baf1f345478afeee658f065375610068eef8a7b2_e5196cf2607f82cdb5fa63454b7b1df69033b818_left_right.log'}",,,,,,False,False
6,refs/heads/develop,942712753267de03b1091a47d6360a7ebfc4333c,198676e7f696d96f7bd314f0ecd0a4681d4c3f56,1dde3ea0686790eb71a85569edd5c651901a6150,,7.0,63.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/198676e7f696d96f7bd314f0ecd0a4681d4c3f56_1dde3ea0686790eb71a85569edd5c651901a6150_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/198676e7f696d96f7bd314f0ecd0a4681d4c3f56_1dde3ea0686790eb71a85569edd5c651901a6150_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/198676e7f696d96f7bd314f0ecd0a4681d4c3f56_1dde3ea0686790eb71a85569edd5c651901a6150_left_right.log'}",,,,,,False,False
8,refs/heads/develop,e09d4715ae05d793f992700f9875f0dfdf55738d,ac0348cf607a4cf16924f7c11cd6635d0279ae26,31dccbaafab97e832f830197273bd06c2cb3b295,,3.0,37.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/ac0348cf607a4cf16924f7c11cd6635d0279ae26_31dccbaafab97e832f830197273bd06c2cb3b295_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/ac0348cf607a4cf16924f7c11cd6635d0279ae26_31dccbaafab97e832f830197273bd06c2cb3b295_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/ac0348cf607a4cf16924f7c11cd6635d0279ae26_31dccbaafab97e832f830197273bd06c2cb3b295_left_right.log'}",,,,,,False,False
12,refs/heads/develop,f7993680014afd0529299062c49938f7ed8b1ceb,8baab145e00f3a59791ad110932e910895a7f76a,506797f2567dd51e27857d6ed1ce090250f4c9eb,,3.0,106.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/8baab145e00f3a59791ad110932e910895a7f76a_506797f2567dd51e27857d6ed1ce090250f4c9eb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/8baab145e00f3a59791ad110932e910895a7f76a_506797f2567dd51e27857d6ed1ce090250f4c9eb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/8baab145e00f3a59791ad110932e910895a7f76a_506797f2567dd51e27857d6ed1ce090250f4c9eb_left_right.log'}",,,,,,False,False
15,refs/heads/develop,0fdcc7586ef4cf68602bbf07c2ca3a7ad499afb9,b5738f2a090ee09580b87030b614df90796dd821,e62b855121873044c0879511d6aeaa54b69f41cb,,7.0,12.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/b5738f2a090ee09580b87030b614df90796dd821_e62b855121873044c0879511d6aeaa54b69f41cb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/b5738f2a090ee09580b87030b614df90796dd821_e62b855121873044c0879511d6aeaa54b69f41cb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/b5738f2a090ee09580b87030b614df90796dd821_e62b855121873044c0879511d6aeaa54b69f41cb_left_right.log'}",,,,,,False,False
17,refs/heads/develop,eaa20e14bc6674558bbe1da70e695f4c81329c7d,d989c8316e6d48b5a0aca2eeeed8f070e096eb62,a53852fbbfeb8532ec76d261f26b0bf16e02919f,,6.0,6.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/d989c8316e6d48b5a0aca2eeeed8f070e096eb62_a53852fbbfeb8532ec76d261f26b0bf16e02919f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/d989c8316e6d48b5a0aca2eeeed8f070e096eb62_a53852fbbfeb8532ec76d261f26b0bf16e02919f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/d989c8316e6d48b5a0aca2eeeed8f070e096eb62_a53852fbbfeb8532ec76d261f26b0bf16e02919f_left_right.log'}",,,,,,False,False
19,refs/heads/develop,a1df57e4fdc10ea55706637ed9bd072eac5aeb37,e60c4d6a7b20b30fd7a214700049200d4df1ac19,670bd41cf76ccf6efa8bf80409a7d77ed172c404,,2.0,6.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/e60c4d6a7b20b30fd7a214700049200d4df1ac19_670bd41cf76ccf6efa8bf80409a7d77ed172c404_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/e60c4d6a7b20b30fd7a214700049200d4df1ac19_670bd41cf76ccf6efa8bf80409a7d77ed172c404_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/e60c4d6a7b20b30fd7a214700049200d4df1ac19_670bd41cf76ccf6efa8bf80409a7d77ed172c404_left_right.log'}",,,,,,False,False
20,refs/heads/develop,e60c4d6a7b20b30fd7a214700049200d4df1ac19,9b761d86764fc9fcf5844ea6a5234242ac5ba3ea,ddc7f3c6d0e68b4699ab3e23f6df36d7caea9979,,6.0,53.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/9b761d86764fc9fcf5844ea6a5234242ac5ba3ea_ddc7f3c6d0e68b4699ab3e23f6df36d7caea9979_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/9b761d86764fc9fcf5844ea6a5234242ac5ba3ea_ddc7f3c6d0e68b4699ab3e23f6df36d7caea9979_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/9b761d86764fc9fcf5844ea6a5234242ac5ba3ea_ddc7f3c6d0e68b4699ab3e23f6df36d7caea9979_left_right.log'}",,,,,,False,False
22,refs/heads/develop,6f80d1e82be9cf89baf9cc4422db2784d9920b26,1ac2705d6785c91f2aac550c2efdccdca122444c,7a0d543126eccfb079cbe16d48e2c284f58ddea2,,2.0,1.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/1ac2705d6785c91f2aac550c2efdccdca122444c_7a0d543126eccfb079cbe16d48e2c284f58ddea2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/1ac2705d6785c91f2aac550c2efdccdca122444c_7a0d543126eccfb079cbe16d48e2c284f58ddea2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/1ac2705d6785c91f2aac550c2efdccdca122444c_7a0d543126eccfb079cbe16d48e2c284f58ddea2_left_right.log'}",,,,,,False,False
25,refs/heads/develop,670bd41cf76ccf6efa8bf80409a7d77ed172c404,153a038eac4b4b109f3a079b46e3a948dd5d83c2,4da852e7027eab66f3beb1ea162bc9b2922db9af,,12.0,103.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/153a038eac4b4b109f3a079b46e3a948dd5d83c2_4da852e7027eab66f3beb1ea162bc9b2922db9af_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/153a038eac4b4b109f3a079b46e3a948dd5d83c2_4da852e7027eab66f3beb1ea162bc9b2922db9af_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/153a038eac4b4b109f3a079b46e3a948dd5d83c2_4da852e7027eab66f3beb1ea162bc9b2922db9af_left_right.log'}",,,,,,False,False
27,refs/heads/develop,e46c8c83d2667bca7eef3fe2c98ad95aee32ac97,1ad74494974165e8b5f2286c90f218a00eadc243,02bbca78f0b3f1e947ca0aff7b9c963f70bb2084,,8.0,55.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/1ad74494974165e8b5f2286c90f218a00eadc243_02bbca78f0b3f1e947ca0aff7b9c963f70bb2084_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/1ad74494974165e8b5f2286c90f218a00eadc243_02bbca78f0b3f1e947ca0aff7b9c963f70bb2084_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/1ad74494974165e8b5f2286c90f218a00eadc243_02bbca78f0b3f1e947ca0aff7b9c963f70bb2084_left_right.log'}",,,,,,False,False
29,refs/heads/develop,72da90dc0713e809655b51caa705dafd33874bdf,833c428a3035a45034673db6a82088a5493c38ec,9b73f4a62047f3123704dffc4285252b06eb756a,,8.0,213.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/833c428a3035a45034673db6a82088a5493c38ec_9b73f4a62047f3123704dffc4285252b06eb756a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/833c428a3035a45034673db6a82088a5493c38ec_9b73f4a62047f3123704dffc4285252b06eb756a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/833c428a3035a45034673db6a82088a5493c38ec_9b73f4a62047f3123704dffc4285252b06eb756a_left_right.log'}",,,,,,False,False
31,refs/heads/develop,ebd5051864b6d071f2821099ecfa354789b0d2ec,0c796c06d38d8817a504ac9d4ed75353e84edefe,d5656034a024c39745358c839d1057b21838a09c,,4.0,21.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/Sable/soot/0c796c06d38d8817a504ac9d4ed75353e84edefe_d5656034a024c39745358c839d1057b21838a09c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sable/soot/0c796c06d38d8817a504ac9d4ed75353e84edefe_d5656034a024c39745358c839d1057b21838a09c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sable/soot/0c796c06d38d8817a504ac9d4ed75353e84edefe_d5656034a024c39745358c839d1057b21838a09c_left_right.log'}",,,,,,False,False
