idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,0bc29430452337bb995e9675908d39782165be5f,88c288f04e0feed88c72328947a5df47e52e00b4,318ed2c050c950c1c77a8448348a86f9726cd2d4,,False,True,True,25,49,1522,2,False,25,,,,,,False
2,refs/heads/master,88c288f04e0feed88c72328947a5df47e52e00b4,cc1ae82762e423b5691ca938dc316dde0d143bd3,001e3e0cb8a8f21a9932158ea494ca6f62cf0cbe,,False,True,True,14,35,482,3,False,14,,,,,,False
3,refs/heads/master,66e47d0e6aa8d91d56bd29532b67f900f20ae3bc,0eba27aa49a2eb3c85bc74c790f1fdafdf8dfb6e,61ffa1b0c2f2bf365a3c0b6e9985d071c99901fd,,False,False,True,4,3,6,2,False,5,,,,,,False
5,refs/remotes/origin/0.8.x,59a1700f1137f391aff3e0330ec8a3302ce14998,3693e0970d745333ebf8b171142645a38b994d6f,edde88720d3393adcf0be4f41cfe6d48933c16e7,,False,False,True,5,8,55,2,False,5,,,,,,False
8,refs/remotes/origin/0.8.x,6c40f04d7fdf7edb80cf4aa3727864b16cc2d5d1,f2e2a631a40504692021acbcd811a643ea46e853,e019adfca140d53caf4610dc4e7b2a773155479e,,False,True,True,13,26,221,1,False,13,,,,,,False
10,refs/remotes/origin/0.8.x,562097a5426577677274fe02d1dcd6b609cf8c6e,e5b71d1d374a78cae3fed3ca0ed85568d874834b,e3fd18ecadb4cf70045764701c6fea723e888674,,False,True,True,16,27,187,1,False,16,,,,,,False
11,refs/remotes/origin/0.8.x,9666b277f0014c1b48af106a02f91cdbf58bba9e,215835a3ce566f1b935b9ac7274f816bf61ae9d4,d0478b5d919a42eea19d6df40098260c91ea4f40,,True,True,True,72,205,1966,5,False,72,Tests_failed,8b04f0fa143c63149e4937c1505212778397bc9112fabd349410daa85f11abf5,False,Tests_failed,50a3da986488c13a017d9dc4e50302ec4bbed0baea217694fe434490f76f6b8c,False
13,refs/remotes/origin/0.8.x,642fa312a22f95e3ce711bc677eb514e37607255,4ea0095b7e6776a678859563cdeb2e3b1dfe5982,072e6234bb28a72c802102bfbe9dc7b4b9a6c430,,False,True,True,15,32,220,1,False,15,,,,,,False
16,refs/remotes/origin/pull/295,8c7cefc51b5024047270cbea4be95d66ba8054f8,c1c886b000fcb300bc37bf10b3c0159c875ffafa,43cef2bfb4ca4543acfb0be7ba5d50adf32f8990,,False,True,True,47,100,697,8,False,54,,,,,,False
17,refs/remotes/origin/pull/31,862c82e983da4c95d494829d152b28aa97c06236,73de36a7080170b254ec80813fe6c313a6945b8c,e0156f3087530d06ee2288313d08d10f55346c78,,False,True,True,4,7,208,1,False,4,,,,,,False
18,refs/remotes/origin/pull/31,a498d64206bce750633d4fd5f26e23adc5afaf6f,274fa0b491890d13eb1df4871b4e0346e581568d,89dfe10a30e6b934eb9930515130f24fc00df66d,,True,True,True,3,6,275,2,False,3,Tests_failed,a34afbd098c77807f87697b37b6759f22be06d2d3f8ef68cb51d0703746a59eb,False,Tests_failed,c8b2f62b03c56f9f046df8e6618827e8e175561f9b7f1f48832a52bcb8d51264,False
19,refs/remotes/origin/pull/371,b9fd18387b391a54a8bd60141b47006f225d31e0,2ec48a56db9b3419223f8af571b102a9f96ef85a,8ae2653a967c32d9f330e3388bf67846098ec513,,False,True,True,39,120,366,1,False,39,,,,,,False
20,refs/remotes/origin/pull/371,8ae2653a967c32d9f330e3388bf67846098ec513,eedf1b856be87a81b71af24eaaa8b378e83b5a2c,8fa4f72458f7d278dedffca4e8d989f8c83d049c,,True,True,True,40,119,430,2,False,40,Git_checkout_failed,,False,Git_checkout_failed,,False
21,refs/remotes/origin/pull/418,bdcafbc0a01951f4d7810680992347215f93a99a,875cd866a1d2d054b592bee7c0ed2f56a49d5aa1,2c925571b184e0e49a6080718210f71379bcf1e7,,False,True,True,37,88,1099,2,False,38,,,,,,False
22,refs/remotes/origin/pull/549,a81dd6c0fd742b0a3a1c205134a10fac7c938b02,ae25dd84b54545074348af1339bf458d9e9afeec,34bfeffd676e2b8a0876b455e6aa85d6e5b9e442,,False,True,True,20,29,689,1,False,20,,,,,,False
23,refs/remotes/origin/pull/612,9e2443bab65641b71c6445614786bc001e4a0ef7,6917f366d249e5674276481e73018c22fd32380c,7f455203b4b45449276b2d7e20cdc184789a67cf,,False,False,True,10,15,256,3,False,10,,,,,,False
24,refs/remotes/origin/pull/623,ae1104a8aa2b37f92b8aa6485cb38c285310a5e8,83a2384ffbfb2d7814dbc458b27dfcd09f589a3b,3cd23b57bf897436eaa3ecd5d45358494f9f7671,,True,True,True,23,81,1030,4,True,23,Tests_passed,df4079e1916c26503d43aa89f37d730ad6f05b7a213506ec636df979c5ea58e6,True,Tests_passed,042e065ce82ddbe36f3f92807b53f66c1380b3b59c9d1bc7f1f4fc0082db6dd1,True
25,refs/remotes/origin/pull/624,bca276a2eb0c80f827b03e4fb3c3ff647905eaa0,1f865c63e3c36ab6d10953bcc438c42c789475d0,8bbd44fdbbc2e2ec838e475dac79c23964fe662b,,False,True,True,18,55,383,2,False,18,,,,,,False
26,refs/remotes/origin/pull/624,1f865c63e3c36ab6d10953bcc438c42c789475d0,f15774bca83321dd897039d447b9db05d52e63d9,a81dd6c0fd742b0a3a1c205134a10fac7c938b02,,False,True,True,114,252,4659,2,False,114,,,,,,False
27,refs/remotes/origin/pull/653,9df8431eed43aba8dbe19af6c69294bbf942488d,faa06bc2810239080bbced062e9d988c2ea33a27,a1757c6e397722b96d5a918d0d3a7c3584974387,,False,True,True,7,9,227,1,False,7,,,,,,False
28,refs/remotes/origin/pull/653,faa06bc2810239080bbced062e9d988c2ea33a27,039b7a04c7cf469a88e4179620d4acc8165e7211,2a25e943e504a1347faa195295b030d20e9ef1ab,,True,True,True,6,18,364,3,False,6,Git_checkout_failed,,False,Git_checkout_failed,,False
