idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/main,f8008dc3b57fb9495c705cb6d0fb37c0130bbfaf,8f784b864a1f0f8ae8b8f50d8768650ca51548b6,05f86b12b21a83fcc27ad7c34cf07905ea5b1c9c,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/8f784b864a1f0f8ae8b8f50d8768650ca51548b6_05f86b12b21a83fcc27ad7c34cf07905ea5b1c9c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/8f784b864a1f0f8ae8b8f50d8768650ca51548b6_05f86b12b21a83fcc27ad7c34cf07905ea5b1c9c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/8f784b864a1f0f8ae8b8f50d8768650ca51548b6_05f86b12b21a83fcc27ad7c34cf07905ea5b1c9c_left_right.log'}",True,True,7,178.0,False,,,,,,False
3,refs/heads/main,e89bd0b2b6e7257272066f402a8532573a1607b3,33146088d4bd577ff80e1c9e46e29b0b33cfbd76,d7c279b42e0116f9910d8cff4cbb1f3b8abfa936,,True,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/33146088d4bd577ff80e1c9e46e29b0b33cfbd76_d7c279b42e0116f9910d8cff4cbb1f3b8abfa936_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/33146088d4bd577ff80e1c9e46e29b0b33cfbd76_d7c279b42e0116f9910d8cff4cbb1f3b8abfa936_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/33146088d4bd577ff80e1c9e46e29b0b33cfbd76_d7c279b42e0116f9910d8cff4cbb1f3b8abfa936_left_right.log'}",True,True,71,3140.0,True,Tests_passed,ac2ed92811a5d6bb30a733ed954a78e8395d2e187b65dcf0b161f1b6b517f93e,True,Tests_passed,41e993ed19abc571332f6bb2227566cafb2cb03ada61919c841443beb88c0815,True
5,refs/heads/main,193f1fa01ef16bbf1bafd8b3ce3587705e30e6f3,95e466d904f1c1947c95b7a727e6f5a02e6bc233,683d7160f828bf878638b58b5075544fd571ca9b,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/95e466d904f1c1947c95b7a727e6f5a02e6bc233_683d7160f828bf878638b58b5075544fd571ca9b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/95e466d904f1c1947c95b7a727e6f5a02e6bc233_683d7160f828bf878638b58b5075544fd571ca9b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/95e466d904f1c1947c95b7a727e6f5a02e6bc233_683d7160f828bf878638b58b5075544fd571ca9b_left_right.log'}",True,True,15,274.0,False,,,,,,False
7,refs/heads/main,d53395e821706ac1099aedb538e604720e18d5b6,069f67e72594c1342055f9d8226caddb777e4600,2cc9190d8c9c44453ed217d66fe4990a3068a7a6,,True,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/069f67e72594c1342055f9d8226caddb777e4600_2cc9190d8c9c44453ed217d66fe4990a3068a7a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/069f67e72594c1342055f9d8226caddb777e4600_2cc9190d8c9c44453ed217d66fe4990a3068a7a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/069f67e72594c1342055f9d8226caddb777e4600_2cc9190d8c9c44453ed217d66fe4990a3068a7a6_left_right.log'}",True,True,52,754.0,False,Tests_passed,17c292172a4bd13da8db7d23e0c046edbec4c352d1784d7f921f7cac937a7c1f,False,Tests_failed,94eb2046dc4ff3ba98e21f6746210316120906c44508badde93812c9179f6faa,False
9,refs/heads/main,b38e504609d40754260997aca25e4aa61fcbd294,fc1ed5c3ad3418166155997ff06159177a2ee468,244cc6fd9e7fb5591c26732095c0a4b43bfc0f9e,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/fc1ed5c3ad3418166155997ff06159177a2ee468_244cc6fd9e7fb5591c26732095c0a4b43bfc0f9e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/fc1ed5c3ad3418166155997ff06159177a2ee468_244cc6fd9e7fb5591c26732095c0a4b43bfc0f9e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/fc1ed5c3ad3418166155997ff06159177a2ee468_244cc6fd9e7fb5591c26732095c0a4b43bfc0f9e_left_right.log'}",True,True,40,492.0,False,,,,,,False
10,refs/heads/main,244cc6fd9e7fb5591c26732095c0a4b43bfc0f9e,2a3285eb6312292ad64893e3c018e2f7dc0b6981,efeee7992949df4f4a875644872d3d94d607c4ae,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/2a3285eb6312292ad64893e3c018e2f7dc0b6981_efeee7992949df4f4a875644872d3d94d607c4ae_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/2a3285eb6312292ad64893e3c018e2f7dc0b6981_efeee7992949df4f4a875644872d3d94d607c4ae_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/2a3285eb6312292ad64893e3c018e2f7dc0b6981_efeee7992949df4f4a875644872d3d94d607c4ae_left_right.log'}",True,True,25,110.0,False,,,,,,False
11,refs/heads/main,35bd9d69aa00bebcda894ea1bef268a4d16596fa,420f2a9006c1d66c1d03cc7ba88226396688008d,2a3285eb6312292ad64893e3c018e2f7dc0b6981,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/420f2a9006c1d66c1d03cc7ba88226396688008d_2a3285eb6312292ad64893e3c018e2f7dc0b6981_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/420f2a9006c1d66c1d03cc7ba88226396688008d_2a3285eb6312292ad64893e3c018e2f7dc0b6981_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/420f2a9006c1d66c1d03cc7ba88226396688008d_2a3285eb6312292ad64893e3c018e2f7dc0b6981_left_right.log'}",True,True,38,1094.0,False,,,,,,False
14,refs/heads/main,aa177ff26df744f273a2baac0aa1875bf4f6fbd8,fa18b0ef688865a63c7f16a08eff585e03771222,b63f5df76cccb32ac65d2ae6f73ba9bd76af350c,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/fa18b0ef688865a63c7f16a08eff585e03771222_b63f5df76cccb32ac65d2ae6f73ba9bd76af350c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/fa18b0ef688865a63c7f16a08eff585e03771222_b63f5df76cccb32ac65d2ae6f73ba9bd76af350c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/fa18b0ef688865a63c7f16a08eff585e03771222_b63f5df76cccb32ac65d2ae6f73ba9bd76af350c_left_right.log'}",False,True,3,12.0,False,,,,,,False
19,refs/heads/main,dbb4d331931d145b85fabe71a501c4a00125ccc2,4d9d196d0fea1a7a93f7176e2a8d9565978b1132,e1737c90bffd197740f9ed7428bdaaa3530f7292,,True,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/4d9d196d0fea1a7a93f7176e2a8d9565978b1132_e1737c90bffd197740f9ed7428bdaaa3530f7292_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/4d9d196d0fea1a7a93f7176e2a8d9565978b1132_e1737c90bffd197740f9ed7428bdaaa3530f7292_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/4d9d196d0fea1a7a93f7176e2a8d9565978b1132_e1737c90bffd197740f9ed7428bdaaa3530f7292_left_right.log'}",True,True,36,1296.0,False,Tests_passed,ceefcd9368160376d8780a0a103adbc190cfdcbcdfb019ff6b3fe385e42dd1be,False,Tests_failed,a32cf66ace5145f513411b351b06cedecfee83b9800f14b1c84ae4eebb37b062,False
21,refs/heads/main,4d9d196d0fea1a7a93f7176e2a8d9565978b1132,ef03dd57bc2929082757784c066c02fa185a1ca4,63faac081350e2115729c2f53fb09d74625c5089,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/ef03dd57bc2929082757784c066c02fa185a1ca4_63faac081350e2115729c2f53fb09d74625c5089_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/ef03dd57bc2929082757784c066c02fa185a1ca4_63faac081350e2115729c2f53fb09d74625c5089_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/ef03dd57bc2929082757784c066c02fa185a1ca4_63faac081350e2115729c2f53fb09d74625c5089_left_right.log'}",True,True,34,848.0,False,,,,,,False
23,refs/heads/main,50375e445784df32046a1927fcf2627aa3d69fab,8a8fa51c449546bacccad0c266280148febddd27,0e99501339d14a8ecac4d0dcb47dc843067609ea,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/8a8fa51c449546bacccad0c266280148febddd27_0e99501339d14a8ecac4d0dcb47dc843067609ea_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/8a8fa51c449546bacccad0c266280148febddd27_0e99501339d14a8ecac4d0dcb47dc843067609ea_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/8a8fa51c449546bacccad0c266280148febddd27_0e99501339d14a8ecac4d0dcb47dc843067609ea_left_right.log'}",True,True,14,710.0,False,,,,,,False
25,refs/heads/main,a322a049cd3e8b015b1ec346a661df224952219a,426235f3887e17aa73719c19c72c3f83f1af4cb3,af5a4ea40257d0c68a145c5bd3bd5ca20d28837b,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/426235f3887e17aa73719c19c72c3f83f1af4cb3_af5a4ea40257d0c68a145c5bd3bd5ca20d28837b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/426235f3887e17aa73719c19c72c3f83f1af4cb3_af5a4ea40257d0c68a145c5bd3bd5ca20d28837b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/426235f3887e17aa73719c19c72c3f83f1af4cb3_af5a4ea40257d0c68a145c5bd3bd5ca20d28837b_left_right.log'}",True,True,15,777.0,False,,,,,,False
27,refs/heads/main,426235f3887e17aa73719c19c72c3f83f1af4cb3,a01559d74e4ef56bdfdfcadc57c8f72c6b47165d,f6dbbea1be2c4b5be11bbed50699a44ecf7e11db,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/a01559d74e4ef56bdfdfcadc57c8f72c6b47165d_f6dbbea1be2c4b5be11bbed50699a44ecf7e11db_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/a01559d74e4ef56bdfdfcadc57c8f72c6b47165d_f6dbbea1be2c4b5be11bbed50699a44ecf7e11db_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/a01559d74e4ef56bdfdfcadc57c8f72c6b47165d_f6dbbea1be2c4b5be11bbed50699a44ecf7e11db_left_right.log'}",True,True,150,1928.0,False,,,,,,False
29,refs/heads/main,f7b7867df905c438a28e65561cbdbef83fe82140,23ef34f3de7f7883a546802e5d725529bff25e2d,119c963fe919e1ff99a945bb3d3897883eae5ec6,,False,"{'base_left': 'cache/diff_analyzer/logs/WASdev/ci.maven/23ef34f3de7f7883a546802e5d725529bff25e2d_119c963fe919e1ff99a945bb3d3897883eae5ec6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/23ef34f3de7f7883a546802e5d725529bff25e2d_119c963fe919e1ff99a945bb3d3897883eae5ec6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/WASdev/ci.maven/23ef34f3de7f7883a546802e5d725529bff25e2d_119c963fe919e1ff99a945bb3d3897883eae5ec6_left_right.log'}",False,True,41,158.0,False,,,,,,False
