idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint
44,refs/heads/master,af40ea2b0c4c6fee1eebbddbb7e303b1c5ad4d3a,577983a2343f16c0cad588cce6e8b3f886870427,ab8cd79fb64b51e3ff6d447b1affcf094262cf1b,,True,False,True,240,247,557,5,True,240,Tests_passed,9248ff315b79a4c3a86bcbc4bf764d53002714d0a08ec76cd596b6961ae3a370,True,Tests_passed,d6df38719a10d9ef10ae8ee06f1e98237360ab31fcfa051eecc01536aed2af59,True,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,b3a8fd7bbd61a95e5efa1fc66a07e36c9860b7b7298140e04a3010a0ca0ad670,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,cd37ae24bdd5bb585eeb179603420516f425695396f04161481dbf9881ebab86,Tests_failed,b0064af9684f88325b9ddb9eaf0c21c357b518aaab85bfcd972ee465e65f6d46,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343,Tests_passed,a55ddeb67511652e52d06388680d01bdf1ae4c65516785b841f0034cf79e4343
52,refs/heads/master,4b26663ea1d58a3deaad68a2da6b674b055b291a,43943849a35b943ec203c0d39583a9c5fcec4675,5101b8a038c57c34faa31f05a3a1da4a50cd091f,,True,True,True,6,10,292,2,True,6,Tests_passed,abd2fadb2826104a244981a79c491d2f7deb794cb335766e36276e16a06de96e,True,Tests_passed,76d2806e6c21bbfc46c261ee7b68e6e82116316827ee84dd22ef3a51ee2773f0,True,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,710cdeddfaa1c2a234689cd475cde53229627fb2beaf5bc5064d3c1b580af5fd,Merge_failed,16b6e56bd11ca91cdb8112cdc9f5bbc92a0d68a8d8423a8bbe4a21d9fb33ec19,Tests_passed,6859dc5ac0ebcb699723e050b3d5d18aa4bd82a10962dae677962c640548370d,Merge_failed,3f10c3355fc9a0653f2c4ab0f8c2ea391ee574cc52741fa15487e7fadbcd0374,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,60c274dfbd40e1f2d93af506351a30c47036e382673974a464b5144bd8da28bd,Merge_failed,16b6e56bd11ca91cdb8112cdc9f5bbc92a0d68a8d8423a8bbe4a21d9fb33ec19,Tests_passed,16f5a65864567f04345af4927c9359976fee238cfd7caf5d28ca24b88955a16f,Tests_failed,8e10de3535ce4a489c43986f2f8fef8243df785caf27d38c5fb8b99bc914dc49,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6,Merge_failed,c12ad4dfca6c60fd8e5ee283d501b937ff35075b1cec614b91b65f2371f09bc6
71,refs/heads/master,eea085987884d72311ac1707a37e9554e5f32dcf,7fa1b1e3b8edff936a25f96f3b1a005eaa0612a4,fb85d10eb856c5d37a48cef4097085e06fb58908,,True,True,True,62,150,1243,2,True,62,Tests_passed,a86ea45ad76f8772f17d85f6af02be72e85821bc2043ac9375fe843528cf677b,True,Tests_passed,ae06bcded5cf94e702f0f821a627934f0850d64c1b69d98c3d0f2a60e193513c,True,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,0c8053292bedf7bbe0aec40d13489db914487a07dea21b33168516e59ebc27f2,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,2aabc501c67d8935923ea7975fcf1e7b7d0717e6700ff12297fe20484242523f,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,10ebcf2b890ecd1fcfe5f90cbc842fae65a627aa3284292980e981d5c24e62ae,Tests_failed,b486b3eb9918ed2b624c6e4eec989817ee16f5b4bc117e3b3aeb2d8e2dcf0270,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99,Tests_passed,281a9f541f3a7297958882ebd6fa0f9af0cb83905b3ca7996c4fd1c516178a99
72,refs/heads/master,7fa1b1e3b8edff936a25f96f3b1a005eaa0612a4,3d84b001b2776e48beb12493825fc653b8dda27b,232d957912fff7eebf6e0fcd2db2ddc228399dbf,,True,True,True,19,50,1373,3,True,19,Tests_passed,315e899f0519f89527d3acca32764460ac8de46a7c4414d159520c9315852a48,True,Tests_passed,140012569be496dfe21f8c8e1c00a5efda981ab1eed058985d7ca7995fc88e72,True,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,68b3a41a11d02bf0cf425e80b77a387e64e337a13c168be570a575038cf06ff0,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,68b3a41a11d02bf0cf425e80b77a387e64e337a13c168be570a575038cf06ff0,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,73e546bc4ab41799ae605080e97d41a98b5df1f48284c56f5253add1c79f4655,Merge_failed,bc51bcd08031795490ee560d948f5e2407ea98cbf68a662268c48d0025196100,Tests_passed,44f414916ab4f393ab52840d0f3f9ece2cb12870e244f26e97e4a110470b1378,Merge_failed,67dee7cbf1f1950040d25e16f71838935fac747cec171b131b70de3a73502433,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,7bf66ae2d2b4203a6184d8626d5e545d16d42c9af3fd87f9a4f4739fe918657a,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,b0dcba3c8afcd54fb54deb2f1605e5e1e6c5191b919d9a7f292d88230759dd70,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,b0dcba3c8afcd54fb54deb2f1605e5e1e6c5191b919d9a7f292d88230759dd70,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,b0dcba3c8afcd54fb54deb2f1605e5e1e6c5191b919d9a7f292d88230759dd70,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,ccdf95e6ac91ee90635dd4875fe26053c1a74cad1ff544c01fd2992c4f3f2e9f,Merge_failed,f7422d0211d5d93d2b2d1e352c71c28e3d2e915bf3763e63368362e7306daa3c,Tests_passed,8dadc1e4849fd0d9e11003be2357330a4955991b015f0cfacc5fc6866c76efdb,Tests_failed,c1c0017481a0cd1c491c76e0aca2aae6605b131061c0f8712c62fcbe94ab4de3,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,3234b0d7215276e65113a82f8bca9e65d5ef0118bf48af35bd55ffedb829d21d,Merge_failed,b0dcba3c8afcd54fb54deb2f1605e5e1e6c5191b919d9a7f292d88230759dd70
