idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,fea297c81f139e5ec26703bf7a62111a70753ba9,f6729fdf7ca0e201e400ae77e5b60fd7a7432d17,4c04b9d758882323a9def7730af36b5305092f93,,5,1,120.0,20,False,True,True,5,False,,,,,,False
3,refs/heads/master,f6729fdf7ca0e201e400ae77e5b60fd7a7432d17,c06532fd21bd25c8b0ea2575b9b15c5a88d4dbda,38a8af622b43f28f716a45b70e90f401838194eb,,4,1,67.0,9,False,True,True,4,False,,,,,,False
4,refs/heads/master,c06532fd21bd25c8b0ea2575b9b15c5a88d4dbda,7ed7a196b45ae64566208863630b3007fdcca4b5,7543e07e328880571f0fc3748e56bfbcee179a12,,3,1,65.0,8,False,True,True,3,False,,,,,,False
11,refs/heads/master,16515d77787f41ac0459b626f6b270935a9fcca8,0aaf708b031ce363f1c3ef3d310bbbd6ba16cf30,bbaecb3026ad57d92bb1cac31de95956339e5fdb,,11,1,116.0,22,False,True,True,11,False,,,,,,False
12,refs/heads/master,d8cfe818a204a942641d5aa502d9cad0d6548908,8681c0066f2091374919724fc67181bdf10a7422,f5fc8cdeb940deeff93525aaa016a1e491850447,,2,2,33.0,7,False,False,True,2,False,,,,,,False
13,refs/heads/master,0aaf708b031ce363f1c3ef3d310bbbd6ba16cf30,3ae3bb3fef9536910d54c1dd38be252daa42563f,b3b3f6dc256389f799c8b506e29eb667dee25aef,,4,0,60.0,10,False,True,True,4,False,,,,,,False
20,refs/heads/master,5233c6f722f581bd4e6be4223efe5df755f3d0c1,686b3ca2ff5cdeaffe897fdc762146060bf4f418,0b2fb9d254548d10b2ae1cdf0924bd37c151a057,,13,1,112.0,19,False,True,True,13,False,,,,,,False
21,refs/heads/master,4bdb12910b27805c94bb7b8f30911e323350c7e6,867538b6c6c0637387b6a6557886b698c78381e0,c2c2ee6f64ec04610d9898e41475a8e57d4d6354,,14,1,562.0,106,False,True,True,14,False,,,,,,False
26,refs/heads/master,b8743c6c370a506964b84cc7ac8aa44c79e6eb76,9468a8540d8dd1e4012001fbe71299490407ca01,98cf288152cf038448f568099fe9308a132d2d0b,,27,1,645.0,71,False,True,True,27,False,,,,,,False
30,refs/heads/master,80e9089e5feecffd8bff266f45fd7990af72c0b6,118405d8d2c88a11f842f15e0864a04c36f88463,d0bd366a2da47b6e94c04ac3a2bf1b80faf38f7f,,7,1,63.0,12,False,True,True,7,False,,,,,,False
34,refs/heads/master,ce115feca3ccfcd1c053717b87a8d6e698ec35b5,7a2df1dfda28184de720054be59d2fffc7bbf128,77518751c30111ffb90c206384a04bb67ab585c7,,12,1,135.0,21,False,True,True,12,False,,,,,,False
41,refs/heads/master,33951206114f4b838c999e0aed2887f3d402eccd,9656eab3ed09da115140c027fc38ba3a707ade67,6953ce3ec4b725212fdf14b44bdbfcab4945f0c0,,4,1,25.0,6,False,True,True,4,False,,,,,,False
44,refs/heads/master,973d61d5c81df8c6b706defb54d64c4da348b559,18f3c6a3f998ee5051f1799ee9af55e975713705,c5d98381ef547df2702771b9c1c91df96ea2a5e5,,118,1,1869.0,392,False,True,True,118,False,,,,,,False
46,refs/heads/master,0164121e1c61b3b1b1d9c4b5c98d93fc7c8af207,5874e6102952435fc9a8112fb9ce1e6fc044c033,25081d116f29214f5e4333f461cb724bea790425,,15,1,288.0,83,False,True,True,15,False,,,,,,False
47,refs/heads/master,25081d116f29214f5e4333f461cb724bea790425,d9c9a817038425180ee3a23ca2a9cbe728d5e922,468cda82882ebb87ef6e0fe0aeefdba3bfbb0905,,28,1,550.0,72,False,True,True,28,False,,,,,,False
49,refs/heads/master,5d061465c365bf2278ec090c20bdef97a804626d,ee9610b786fc62744c9359997e18feacaf8eafd9,6e05d41bf10de4876c9ae574a683845f3a4d1089,,10,1,57.0,24,False,True,True,10,False,,,,,,False
52,refs/heads/master,12db00625850105009f5ed6ebb484aa7e6435e00,66b60439625e3bf966bd3b16a2125a719c30d3c5,4d188eb0352f01c08d0f08f8198261082048cbe5,,3,1,10.0,4,False,True,True,3,False,,,,,,False
58,refs/heads/master,1c758c35da153d29163b0bfe7777ed2fea742866,303d021ff57b5e504305a925357f65f5a1da370e,96cbb454083188328d1b650de5c107c4ae3f160b,,13,3,1631.0,50,True,True,True,13,False,Tests_failed,22908fe5dfae4dd64cfe53c9d429f0d2d8e9cf26bea6e503b032d1f5af2361be,False,Tests_failed,f2c6c3194c12054277e50a8106acd90275441e1fac7fa2cf9f3f1d1c6a5f3efa,False
63,refs/heads/master,bdfb971e4f60cd72cfb9fde3c4cd6fa24f2ae19d,d75f1fbc39003cedea7290bb1ff836e5a12103ce,647d51d6a355f678a7b04a1bb66c3e8923f2ac63,,2,0,2.0,1,False,False,True,2,False,,,,,,False
65,refs/heads/master,0a8de5674fc73f36731f92650867f6b47434da3f,6e5c0ff34edf05b704629be3aeac2ecc85cbeb36,7d566f210e88d4f22060086f26440e913d3d3fa5,,103,3,48334.0,3903,True,True,True,103,False,Tests_failed,0b8cbf1de7ccd26b673b561bcaedb8e9fc651e5298bd478842ea6fce593fe9ea,False,Tests_failed,dcfbcb04f29e83d08020435b8374180dfb2e419f0dc962d1c67674d506bd12db,False
66,refs/heads/master,9ba6f6e0e30efe16a5cd6dfd0b322e7cfed002ee,1e3cbb3952d07ba2b6cb537e7b914f9ec4577cea,650ea353d280c0220c31d977df8b11ea640449f0,,103,4,48204.0,3888,True,True,True,103,False,Git_checkout_failed,,False,Git_checkout_failed,,False
68,refs/heads/master,71508e0a94b8de6cbb4d1aa2696379ace9c8425c,b60f828d15451ff51f9cad80f623927f2bdb4ad3,0424919866b4cd3869cc23edd91bc8aa66fb3676,,42,1,87.0,43,False,False,True,42,False,,,,,,False
70,refs/heads/master,17027b003c264fa2d0a1e2c95e8037d921882def,c2dd398c5a281845ddac7165e7f6f24564e7abb3,4fd4c41bac945f8120830f12b3802c58e3a1353b,,77,1,2091.0,176,False,True,True,77,False,,,,,,False
71,refs/heads/master,4fd4c41bac945f8120830f12b3802c58e3a1353b,afc8257a4fa429a3bcb2cbc2098d322d8dca3fa6,b68242e503036959190248fef9d748b527ca219f,,75,0,2087.0,174,False,True,True,75,False,,,,,,False
72,refs/heads/master,b68242e503036959190248fef9d748b527ca219f,43a3ca0c42f7a87a739bddd97e9904dc5b63a3b5,0ad7ac0a3548149a5011b2a696a585f3651c7065,,77,1,2092.0,177,False,True,True,77,False,,,,,,False
73,refs/heads/master,43a3ca0c42f7a87a739bddd97e9904dc5b63a3b5,87cedd46d793f209d75da588340ea58fa359138a,1f2a5e9397f3fcb19aac140779e5164b44df2f63,,78,4,2087.0,174,False,True,True,75,False,,,,,,False
76,refs/heads/master,18ec9c81d738919371ac0c1977c8e8a37a510066,3e3ee3f44b06446050c14002b94c5a37dabe5f3e,a1f9ab6ad89ae24ccdfa6f1bace419b7edd72e5d,,13,1,97.0,13,False,True,True,13,False,,,,,,False
77,refs/heads/master,902a7b9a8f53e86e53260ed9292658e472e0b347,e4e27922bb5f7f35801dd84a021d3f981bcfebcf,087812a4f195d15096d7c2500e6d42f4d94be218,,6,1,71.0,7,False,True,True,6,False,,,,,,False
79,refs/heads/master,8ee98c7247017211196949bd8adba04f2ae6d00e,8b18aa7182e2b18abaf500a1199bd6e7804819da,dcfa0d94554adbdbf245741a316a95e783bdeb90,,3,1,24.0,3,False,True,True,3,False,,,,,,False
81,refs/heads/master,dd19fe529c1d05023abf232507ba895d9911f0d7,cac81d2d8dc7fe91094244691ab6a9f5ce6c769a,357eda6152e587f5b4ffac8f3d5a762149283aca,,48,1,154.0,53,False,False,True,48,False,,,,,,False
86,refs/heads/master,c623239479f3665af34777eaff580b6953214e99,10d275d6b1a7a35153d049f2632cc85b1ceb0289,b1646752139a52061639dc91b019b6d1f39e4767,,142,7,49146.0,4345,True,True,True,140,False,Tests_failed,2e2f07a71c50eac717c3733fcc911dab713cb24d307a9bf97bf3492d8c8a9960,False,Tests_failed,0ea3d68932556a923f48de6125263c1250c21c02412bcabd9075955c09394168,False
87,refs/heads/master,5991dfaad238bc87f5aadfe331ea9de5853dd69c,bd7cc9ba971637e22818cfb95116309c344d515b,b2dad901d0907670518c9402a2bfcc1a05e7696c,,54,3,955.0,128,True,True,True,54,False,Tests_failed,060681161c7e7f3440ec14a402b780f420e4c40b2454cc983c5c965fa92f315f,False,Tests_failed,ad1839415be697f8f1bd22289ea1705f5c5de2c92f3358d91c0b32c786d075ef,False
88,refs/heads/master,10308816a8f7a40681dfe5b2e00e888301c9c100,a08db4882c995540c60ebd3a6363d26b0e639fe4,f7a4e91793e6415b0078af4594e900c8267e86c8,,3,1,15.0,2,False,False,True,3,False,,,,,,False
89,refs/heads/master,a08db4882c995540c60ebd3a6363d26b0e639fe4,6089c0763272dd24ca3ae428168b832381a3eeaa,daf30c05d3c7d439c69adec6ef6aa8b8617020cf,,175,1,50304.0,4394,False,True,True,175,False,,,,,,False
90,refs/heads/master,f7a4e91793e6415b0078af4594e900c8267e86c8,6089c0763272dd24ca3ae428168b832381a3eeaa,84f85b3f8372a8dae9874807b1b69339a4e3142a,,174,2,50295.0,4394,False,True,True,174,False,,,,,,False
91,refs/heads/master,81f9af03d57745bb16933fdc1f10467891452422,74b0bb0c93e02f38d56e16d790a5aed59742f756,06fe424999ebdc22ca0b4dde6f149d512f27075d,,91,2,3485.0,435,False,True,True,91,False,,,,,,False
92,refs/heads/master,7e036b44a59d42b1b8dd92711075ea4b63b2432e,a1ad88787f7da663ce0c215e20f42f0032348a16,c7cd4b23b53ff148db4501919875dda0522f047c,,28,1,836.0,206,False,True,True,28,False,,,,,,False
93,refs/heads/master,e087ee87923336d3d5b953a357724d7e41bd1e07,416bf11a170bd58ab7ee78a61421937b0f9b2241,f7e90991bf7459c57b9449bdd9e822127718e211,,48,1,1604.0,133,False,True,True,48,False,,,,,,False
94,refs/heads/master,850284ebeca1e56f7b7b7a263f0597d81e67ea60,9d0d54bd8f11a1a75573a4e4e88bcaa5295688ba,f7e90991bf7459c57b9449bdd9e822127718e211,,50,1,1731.0,149,False,True,True,50,False,,,,,,False
97,refs/heads/master,0a9a728676898709672d6387b60432aeaf12a3c0,ed19cd0341beddff84cfab98ad5dbbef7f181e6c,4e38be9f3f945601f3fd77622f2d11e8f80c1a96,,5,2,59.0,13,True,True,True,5,False,Tests_failed,136b5a00da90a7d89ba147325debed05f636f71c2115f9da7c3b37800a8b1ab0,False,Tests_failed,d1897c0a85487682b7953182c954368ab0d59453257afc7e080df63d79736d65,False
98,refs/heads/master,ed19cd0341beddff84cfab98ad5dbbef7f181e6c,0bb7c67cf4d9ecdbf673f4d2edcc20f1fa892036,a6625199c3bf9bbc01d4464a21004e26c911e5db,,3,1,7.0,3,False,False,True,3,False,,,,,,False
101,refs/heads/master,1edb4172e331ee2aa1bacd0848aae726228e8047,c9cb5329022536d693a6bc9fd12a977f321576c1,7cb8e300b25932bf7b6f71e5860d0defc9f8beed,,4,1,28.0,8,False,True,True,4,False,,,,,,False
103,refs/heads/master,30cf6f566fe16cfd4e926535a65b5559b097f3ea,eb9f12fbfc4a6f77426ee6bada952d3c1297df6e,74e313cdbce3f3b519ef808460827d4f863c3b91,,2635,23,,3222,True,,True,2635,False,Tests_failed,5e38935158e227281a1c994ec99843532e23ec58c2b4f055c939989c26b03e7e,False,Tests_failed,9ee4ea71f9d0e8dc9877a50339d68a6920f3d7a6cfe10a7260192b2b7213c9b4,False
