idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,d73c8ccd8dc6a3bae1b652df0874007109888fd9,bfe2e59c9e317071acc7986cca77637625024078,9c793d67a5c7aee86d7e35efb7d92be1c33a52c8,,5,2,14.0,6,False,False,,,True,5,,,,False,False
7,refs/heads/master,931dcc49f05ee23e2e3fc0cf081b7c7d4f8d758f,fa9a842ff194ca32cb24fbb1063c497eb0360067,4752cbc8627da1890f4c9391fcfbfe35a4ac8713,,3,1,6.0,3,False,False,,,True,3,,,,False,False
10,refs/heads/master,1b24b8fa118861f42de045b91f8a7f74246a78bb,46052f49235f38f9f020e32529df0f459dd4e5d2,67e26748548e0328c15958d1fb48f846c373872b,,5,1,574.0,17,False,True,,,True,5,,,,False,False
11,refs/heads/master,67e26748548e0328c15958d1fb48f846c373872b,c33e0fb6776622acdc62e29ea0ac791e5c9f6848,6afba0936dee9cc17eae6f12be6799f8ede56dbc,,5,1,90.0,11,False,True,,,True,5,,,,False,False
12,refs/heads/master,46052f49235f38f9f020e32529df0f459dd4e5d2,5963cbb1d4a3a249688a480a7ecd6bfdd5481ebe,c33e0fb6776622acdc62e29ea0ac791e5c9f6848,,3,1,502.0,12,False,False,,,True,3,,,,False,False
15,refs/heads/master,d98d7564f43485071b0dacfbb4abd67a4123cd90,b21cbacc82451809013068126469329b21d04ef7,141ef6c35105e9e6cb923a68ab57a1916da7eb5b,,11,1,143.0,40,False,True,,,True,11,,,,False,False
16,refs/heads/master,98a8730e5099a4961274e3093e68acc3e2f5a7de,7d2d090a1a2f6ce405fbf9645849800bc7522d85,c96571b32bd4168399b467f3a696e204054d5b38,,8,1,71.0,13,False,True,,,True,8,,,,False,False
17,refs/heads/master,70a175394f14fd982750af0b51d15607c71987d7,e453263c392b5692839a49598bb6afe9d2b9fe6e,7a2cacbbda90f67951a1534e2670d9cfa85bdef7,,5,1,31.0,5,False,True,,,True,5,,,,False,False
20,refs/heads/master,bc0c3592f6f9790df732db63b4e2377047487ec1,00fb2108a4ae78ca6f351ab7c65011987566342f,1156da6968ff21702db5499438a7e456fa345186,,26,4,606.0,125,True,True,Tests_passed,004e304c89983eff389fd4491f1013fb2907a295497e1c4664a1c56c5a9b1c1a,True,26,False,Tests_failed,c5bdbcff17ae2a0ff52575980fd788b2cc2bd152f5fb17f31bd2089ed31a220e,False,False
21,refs/heads/master,318c6088951c32d2324a1c84e4746d4fd35632fc,701a22c3d801fde39adc75ff1ba2bc62a229a6df,c4d10077c29dceda2413bfe1ca485cf1d9c01fd9,,6,2,54.0,11,False,False,,,True,5,,,,False,False
24,refs/heads/master,6deb2fd549f91df0f93520d82acb6afadaa159a2,f7cc1c27d0d598c53b3d5acfbbe8de450691b74e,87adfd3d62611865a604133f0822aa90668a958a,,9,1,,9,False,,,,True,9,,,,False,False
25,refs/heads/master,8619c2f44fa08449af81e2d4a4aced0f2aae4da4,2a3c8cb520c1966b71ce7d14dc82dd729c882c23,634fac9afa21851afb6e798362eedc7d1951f6ae,,26,3,1774.0,50,False,True,,,True,24,,,,False,False
26,refs/heads/master,706e1ff91dac5dc42ae544251678290553794b8f,399bd8753567e23c2959156b10fc92e2a51a0628,32c453edab3cdd44f0a3d0da5ffced3790c5bfb1,,52,1,2235.0,93,False,True,,,True,52,,,,False,False
27,refs/heads/master,399bd8753567e23c2959156b10fc92e2a51a0628,934c62ef4a286db25b7db21b09216147650d6761,e550d31175db2fb38dcb4a72b5b0e193fa3a82c8,,2,2,0.0,Error,False,False,,,False,0,,,,False,False
28,refs/heads/master,637e98250817511cb4694b50c76d511a66948639,28d7c85f41bc10d80f4f44f59bbc84753730aa49,fb35bc2d260d0b2b27a6ebbd40093a45f33f38ed,,4,2,131.0,26,False,True,,,True,4,,,,False,False
29,refs/heads/master,32c453edab3cdd44f0a3d0da5ffced3790c5bfb1,f02871c1431c9b4841e650cf9530c59f7e5a52b9,fb35bc2d260d0b2b27a6ebbd40093a45f33f38ed,,23,1,1757.0,69,False,True,,,True,23,,,,False,False
30,refs/heads/master,f02871c1431c9b4841e650cf9530c59f7e5a52b9,96b2917c86a92ea061ff373e271b1a9641953aef,085f785aaeb9032797e3052d08d2ada1afc3cf21,,152,20,,166,True,,Tests_failed,731f91692d025ca451b8c9258a5a98c50d26b8c0a54e92d795578c9339477d09,True,134,False,Tests_failed,4023936ba22e38c5ef32b71524579efbf05aedfda3e40b15f2e13f6479f7966e,False,False
31,refs/heads/master,3755fe8ee8aab90eb0126b68302f0402a4d758a2,8cb6db82ba5f6c8b1dcae9bb063834d903f25672,2b765baa048899027e2fa7cd8c6481ea7f471ea7,,14,1,163.0,26,False,True,,,True,14,,,,False,False
33,refs/heads/master,7f5472676ab60028c0a82f8177b9b6009d4f2472,ba1f5f6fccf999d30090dd4d5ec2043a3889554b,fe1cb93d61f3ea1c86f174ee2cf266117d8463d0,,6,2,99.0,12,True,True,Git_checkout_failed,,True,6,False,Git_checkout_failed,,False,False
34,refs/remotes/origin/pull/38,d8c6704346b6c678edcfb02a11c914f6db985b21,5a7acd31fd8fe2417a14c50f4b27dbc4fd9409c8,bfa6c9c2940e3ace3f2bea11ddb81e33a84d5c25,,7,4,116.0,16,True,True,Tests_passed,c0280a72c4e322859dbf07d9c240670206e9c076673d770ca87a39501161424c,True,7,True,Tests_passed,42f3798d7b235524aac0c29c067f427ec48c23d5e73e810a99ff36c1699f344b,True,True
35,refs/remotes/origin/pull/47,e637161dbf62abbf4fc6c78a62c0bc6cf7652d77,9cfafd617235972c74b16351787dfb73e3b223f4,017ea192b8ce3ed36ba819b4eccf5fb255d4a98d,,273,21,,289,True,,Git_checkout_failed,,True,271,False,Git_checkout_failed,,False,False
