idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
6,refs/heads/main,c5b4e202daa3905039508775df5f7ab6ae1e7f33,a87b962c5f391435e1062a921b7dd3b484d57cd5,999d02b06feb67f6c2773d32b255079513b566a3,,False,False,False
