idx,repo-idx,merge-idx,branch_name,merge,left,right,notes,two merge tools differ,left_tree_fingerprint,right_tree_fingerprint,gitmerge_ort,gitmerge_ort_run_time,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_run_time,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_run_time,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_run_time,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_run_time,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_run_time,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_run_time,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_run_time,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_run_time,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_run_time,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_run_time,git_hires_merge_merge_fingerprint,spork,spork_run_time,spork_merge_fingerprint,intellimerge,intellimerge_run_time,intellimerge_merge_fingerprint,parents pass,left test result,right test result,repository
154,85,348,refs/heads/main,9fe02fc62e7cf7095069ea50b0e50b5e39a5dea8,bcda6fe45968d2de7fb9059a6545f0dbd440d958,d686908b193d71a50210af8c426c68ded347ccb1,a parent is the base,True,114ea0b3a2f93baa9ec783df66c619e6ad61b1374ef299dda8432f859f814a36,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0272986888885498,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0272810459136962,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.028226613998413,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0267970561981201,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0285906791687011,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0273084640502929,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0283539295196533,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0263264179229736,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0276830196380615,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0271432399749755,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0277068614959716,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0249702930450439,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.0515995025634765,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,Tests_passed,0.5422658920288086,b352f94767c453ece9b58cc55dd9b8d19260ad76b679e7f51f9a3a42acbe1e26,True,Tests_passed,Tests_passed,spring-projects/spring-restdocs
155,85,349,refs/heads/main,f67b74304cdee2f3a941a7da93ef38c944c6a9df,e98658266ce2fe7cbb2a108e97e302519b9a30df,23e8ad3daedee76dd2ad1d922ccc132b9684c92c,a parent is the base,True,5f521d81a51502330c431aed6ca8c42acda26f9abaa256e9a7564d39a380bc19,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0324435234069824,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0265514850616455,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0275800228118896,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0331640243530273,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.027745246887207,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0276312828063964,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0278587341308593,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0287911891937255,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0290508270263671,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0291688442230224,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0337326526641845,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0233597755432128,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.0496845245361328,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,Tests_passed,0.5341732501983643,26e52fdc2fc7faefed3f36795310e602cb598e8936c6e6bd1d267d871db903e8,True,Tests_passed,Tests_passed,spring-projects/spring-restdocs
156,87,46,refs/heads/master,22de1f0e21d8f71e5ea92a5384423eadff2eb0a0,9abbbdde0c9da1d99614beee33e2da6de71ca236,7fb6a2fb2b21e2e363df03801433af75aac1c62f,a parent is the base,True,04fd344aa6ea7620bb6d1a2a3662766ae71be387f70e3fbc071a4e249d19fc97,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0587174892425537,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0567224025726318,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0571928024291992,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0557572841644287,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.057607889175415,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0579898357391357,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0579185485839843,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0595514774322509,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0588490962982177,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0592474937438964,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0588243007659912,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0510013103485107,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,0.0783596038818359,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,Tests_passed,2.012949228286743,0ca79be21faf37c9de541667148a1e23477c00d959c936b943728ac42a6d13b3,True,Tests_passed,Tests_passed,enonic/xp
157,87,129,refs/heads/master,5afe2a5b7ed6017683be62eedca9a88078b09111,f6eb4df7aee234dba37687c9306fd2667c4421d7,cdb02b2c4108a0d9d5b285a707597a41ffc295e1,a parent is the base,True,33d32ae7665464cce7e79417e786303a2d74761813c30db3aaa0f06b908acf5f,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.060060977935791,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0584621429443359,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0605788230895996,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.063077688217163,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0592029094696044,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0605032444000244,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0589103698730468,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0586323738098144,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0611195564270019,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0600900650024414,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0580453872680664,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0529706478118896,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,0.0763018131256103,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,Tests_passed,1.955654621124268,a0f4f4d8c03ad79a31899c2cfbc520cb248f89e5b745bb35712136c48089e19c,True,Tests_passed,Tests_passed,enonic/xp
158,87,296,refs/heads/master,bf88be0edcf9fb3ebb0a7c647f98f0f1dd9cf8c4,5559fe43a07c1df3b48395ec085c16180cb2527b,35f07bdfcb3688c99b453725c602fd46bd3aa59f,a parent is the base,True,34b726de4b73fb6ab5de092b4a742674fd0b5604f29e79f8343d10895dc8a83d,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0579481124877929,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0569822788238525,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0552704334259033,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0604956150054931,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0570085048675537,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0551929473876953,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0601110458374023,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0569801330566406,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0591206550598144,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0593478679656982,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.058173656463623,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0501692295074462,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,0.0776050090789794,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,Tests_passed,2.00773024559021,0659055cd1e94a1c36b37e50688bc51fcde62ff3ae5076ba0f9da15144b3b40c,True,Tests_passed,Tests_passed,enonic/xp
159,87,329,refs/heads/master,3cacb4e5e5116dc52c19d35a28ffb46d2ae72e2a,f5b1e500ffa187321cb3eb3403c89bf28eec860c,11eb0bbebd56d3b2722d6cd8837e599b491464d6,a parent is the base,True,fdfa045e71ed5091da93c2120152b6ab24718f2cf0b6c741c0870f6ecdfd8264,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0581779479980468,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0608961582183837,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0577573776245117,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0588653087615966,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0606608390808105,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0586638450622558,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0576155185699462,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0581796169281005,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0600359439849853,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0628912448883056,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.059528112411499,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.0540649890899658,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,0.082695722579956,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,Tests_passed,2.3035027980804443,2330cf19187b1094fa67127cbdd2749bb57d61232431235762477cab6d4c1fb7,True,Tests_passed,Tests_passed,enonic/xp
160,87,626,refs/heads/master,f48bba65aa9e208de1acc0281f68945e3d073488,3be9dd1dc086119db2e33dece7df6ce6a1574192,b5570d98a6a5998d0c89213b30d970a4b2c4f644,a parent is the base,True,dbdfc87d0c3a212cebac8a8533f70df297771b855b96c8f71e3f3c815357c450,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0552191734313964,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0552372932434082,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.05385422706604,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0540132522583007,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0567183494567871,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0521342754364013,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0541465282440185,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0528180599212646,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0550920963287353,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0536158084869384,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0558042526245117,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0478379726409912,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,0.0775558948516845,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,Tests_passed,2.1425461769104004,6c77eb8b50e0bd86e9cdf72ba840bf0b44e1769a860aec7fa98f6d9206e10160,True,Tests_passed,Tests_passed,enonic/xp
161,87,1373,refs/heads/master,17cd0b4f85f6e5a2613b8e47c6c95989b9928205,bb62bacf9a0f10263246522322e2797626fa5e22,57a07ea6cb6eb05b3c13609c9243db850d1f0fda,a parent is the base,True,2897be6d6c0f7898f0acdfd8f91517afe2bb3941de0e58b42abe37d85b834dc9,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0605905055999755,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0622329711914062,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0607316493988037,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0652556419372558,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.060549259185791,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0614395141601562,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0679593086242675,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0625920295715332,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.067047119140625,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0643746852874755,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0651638507843017,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0628354549407959,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,0.0876438617706298,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,Tests_passed,2.1281626224517822,dda3e102ee822442594adc7cfc749a9bc2738ea564cacd5dca1d451e01e12cc5,True,Tests_passed,Tests_passed,enonic/xp
162,87,1400,refs/heads/master,f09a878469c4fefb2705dee294765bc53b3ad51b,e3eb04a828ad0658ba3f22cdc39ae997ec2aeaa6,6b1103ccf1edb3af8e46cf2de49844f79448a346,a parent is the base,True,1f11e08e703166e26a21c315e644c23f733eea8dbad3bbf30f468c5ef9b0e330,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0605437755584716,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0621168613433837,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0651819705963134,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0631368160247802,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0634582042694091,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0640809535980224,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0649244785308837,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0665538311004638,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.064141035079956,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0688762664794921,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0591661930084228,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0607974529266357,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,0.0809385776519775,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,Tests_passed,2.428945779800415,3dd8a92edcf9ff8b7e058d29dd18b249e57c375bd386f756eb0baafdb384974c,True,Tests_passed,Tests_passed,enonic/xp
163,87,1453,refs/heads/master,bb1bf5a708a6aea70ef6fd1a2ed42d22a7d728ef,3b37fe46e22a5c12bc39c84d2ecb53e397ba08cc,bfa5230a25a8e4304ff38db933f32c82004106e2,a parent is the base,True,8c161855a644cda487401d789f9bcbdaa29fd7d6ad207bcf0baccd3755efde95,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1730866432189941,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.2432405948638916,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1611368656158447,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1650619506835937,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.19313645362854,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1506052017211914,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1518917083740234,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1540210247039795,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1619346141815185,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1613590717315673,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1557285785675048,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.155390977859497,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,0.1717045307159423,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,Tests_passed,2.45764708518982,57f54f5b8db0bd3cc8cb0a1b1d21b0668a3d1e1069a48c2633ac6fbddcdd5846,True,Tests_passed,Tests_passed,enonic/xp
164,87,1566,refs/heads/master,0e91b7d480239173b17064e2f21c4595a0576d8f,dd8c65d9dc4b11fb44a156068d3c32a82f3646f2,f6eef5673af33e752288d3db4913d3b3f81d526f,a parent is the base,True,30a0f8faf20048b7724c6ec7c2a15e649e4f2942d4654e29b41f7f23c94bf516,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0761828422546386,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0757303237915039,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0741550922393798,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.074517011642456,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0777580738067627,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0815680027008056,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0777134895324707,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0843343734741211,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0768389701843261,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0735821723937988,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0772366523742675,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.06925630569458,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,0.0953032970428466,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,Tests_passed,2.6081833839416504,5cf24c37b87c8f387c7c4e5c04db31713f387e04966a76bc26e6f352d6290ca9,True,Tests_passed,Tests_passed,enonic/xp
165,87,2088,refs/heads/master,8857d6fb210db52682fd4c1faf7cad4b4079cbf2,2db8bf8017787e0cea1173b633c95bd7a0824409,51fac70475eb2512fdaa5f7a2cd54c054d9331c0,a parent is the base,True,00ec62c5a59009c71ecff152c477156d270598257f9fcbce9afb294f24c26cfa,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0711250305175781,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0624079704284668,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0602657794952392,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0624234676361084,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0603418350219726,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0631399154663086,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.060640811920166,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.058837890625,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0602495670318603,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0650773048400878,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0612602233886718,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0561656951904296,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,0.0809764862060546,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,Tests_passed,2.123544216156006,797b0029f18f0a8b0c7f03a9cc733bfd89013d1db9ae45cd99fe759de017f26a,True,Tests_passed,Tests_passed,enonic/xp
