idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
1,refs/heads/master,63f1cc394c29e04342b9316f40ad6b0bac49886a,319d691f975ef3a85a70ca59527e9c1a5484705d,e13e2389036be1f417e1949d2abec65aaa7272d2,,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,0.0,d6b1915a15da49c83174447d047a3c7d6b03f3e38f95dd1a727c5c5a51e85437,Tests_passed,0.0,True,True,True,True,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0,Tests_passed,11a737cffcd8685fa842b941ad0304bb2d47750fac854ade7185c976d6dfc5b0
2,refs/heads/master,319d691f975ef3a85a70ca59527e9c1a5484705d,f9854baa62ecf21b68008d2c63fd83d3e37caf75,67ec1239748a40e2f8f6e63fbd99ccd59150de1f,,43159f235d8603053e2d5b292b5c07b6c1ffefc1a06fca670eb15421396c61c9,Tests_passed,0.0,d0b949d89b09338e459fb28641a7ac4cdb7a76071f990d00a2c84bcdc6be6b89,Tests_passed,0.0,True,True,True,True,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7,Tests_passed,48e4f06d75b17cc00819f27a8d52c4ece3493e4628f1601554eae8745f3e87d7
7,refs/heads/master,e3d4e3d76a90177a924b90400e9a64d5707b2146,07600f009feeb9359696562e33bd0654f3b29047,12a524739dbf22119387b8f6f7a68d5626d32188,,4c2307124aeb4a639facd84c9329accfd6f6b6de6df9c94b3ebddaad8dc8e003,Tests_passed,0.0,405a5f34670e9a2f4e231b34ff4e18b70e3cd45d7d7588884975eda1add44534,Tests_passed,0.0,True,True,True,True,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb,Tests_passed,7ffbf2ef98d5f2d0a91c46b224033205dc01b86496fe64e1d39960a026b2dfdb
10,refs/heads/master,db17d5726a4e6e9607dc22c94742a81864f0e03e,73c8e1e12271fd21370fba1be22b2a9f9e29ccee,fe1a95926b9ef2d1920d73c7769c83a9cc4f576d,,0dd7e1105f03c70f9865c8d98ec4d2087504de42d475937ca3f06f68c55e1e12,Tests_passed,0.0,7906a975bb73b8c77645868e1edabe0baea65fa2e3b716828a920f5fc7ee5caa,Tests_passed,0.0,True,True,True,True,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082,Tests_passed,ca34259cfcb9c6b8cd0a99836ccee6ceeb7968e4111617adcde66d0cd53f2082
13,refs/heads/master,a38a7205ababb99a1180749af17cc35000cf310a,98f53249a258cbdff993c549c1ad4ec837a95e5d,bc76a10291b3ae5b091a119c02a8ac5bec8d3208,,a460579fcadc114f139cd18a9f0ee585d5e255b65d79b82f93d299bdb35c6e5b,Tests_passed,0.0,2c47e6b6ac1665f13ba33515aac111618f2b240c4ae38dca59c94ef42213f08f,Tests_passed,0.0,True,True,True,True,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378,Tests_passed,ac1359204256752be0e849adfd7ad588117e96d1f9da62d6fdad89a7dcb6e378
16,refs/heads/master,0b96853fe5e8bc5170ce68879f13fc19cf5edcf5,06e31097fe48edd4301a6405cf5f72ab8e53fdf5,d80c5145476bfbe5547389204687c8eb653cd36a,,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,0.0,7b3f461e4030ce49df791876c88cd2a0a4f63c824cc6ddf1ba3b52d6d637014a,Tests_passed,0.0,True,True,True,True,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e,Tests_passed,39bc0c095ec604a15e00a5732e2177244bebc565f76e727914cbc49db8842b8e
17,refs/heads/master,21989c97d08cf650e76e75bb21cded170fd3762a,aa81bcc384196199f3eee590ef5c0a6a667bfc8d,b3e71b3bd1071cba18c54313e130492fb6a92200,,a5e8108a1a8ce5acb0a028f8208202cfccfd95226961ab5bb3a3b59869ca48f4,Tests_passed,0.0,2699b04f0ecdccbd316f01c09ccce85c0885ba91d77cdc7d9c1389b41ea7ed92,Tests_passed,0.0,True,True,True,True,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f,Tests_passed,f79fb2c3dcec1b034bd0e3d8127b1a36591fabd45a0df04c16d066f11f5cae0f
19,refs/heads/master,06e31097fe48edd4301a6405cf5f72ab8e53fdf5,2d2fa81bb0b31a07a077e47812ab4b6748569864,68f7bd76e040c13ff9b6283f0e9d8811fd41a5ad,,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,0.0,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,0.0,True,True,True,True,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c,Tests_passed,13c7379557c59900e78965dcf32ff0754edccf08014c4da023ba25d437c0bc8c
23,refs/heads/master,68f7bd76e040c13ff9b6283f0e9d8811fd41a5ad,1b93c7c48ab05fe0f35378acf44b3be94a18cbf1,0224c39347d0b3c48d411141127e0ce4032224b1,,18a0229a0641373d88d8dfc507ba7854abd2c18b6ad0d467137560e39638685d,Tests_passed,0.0,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,0.0,True,True,True,True,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576
24,refs/heads/master,0224c39347d0b3c48d411141127e0ce4032224b1,fbee3ecd2b79144458975dc1480f81819fb76d50,9b38e8c8caa154329f0f6394c51ce917948e4e44,,07c51939ad3fa8a558b4a9ef52fadf0149721b638a0cc07975dc5561dea3e5ed,Tests_passed,0.0,82715a2b99ee3c329aff51a1a1b35c7025b2fbbbcc7f509e61df0b64d57de9a3,Tests_passed,0.0,True,True,True,True,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576,Tests_passed,04c5537e90e7b51dabbe6d6e71b568271fbadfbf85b9ef82480b10dad7592576
