idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
4,refs/heads/master,f2ec0a344659c4657196b5ea8216a1fb34b202c8,c7d5fd643e82b2420f3b4197eae4464c224aa3fe,3cf82fa5b4644ab53d207947c3842958bc5f8da5,,e40f7a84903076608f4281205f204bffddd1ba89fd050c6c4c22ded2121a5cee,Tests_passed,cb9f4bdbbc18a058a2d9c62955483f0a427f55acbd16bebb97733b099b37561a,Tests_passed,True,True,True,True,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02,Tests_passed,b0a87767b191ac4253c05006e286afc9250e59b7622c8c0c0643faa4a9914e02
30,refs/heads/master,07ddd35454e3c1a916051aeb18ab0e06fefcfdb3,0e019ccb6a45ebb0f5528eef7c828694037faeb7,1f642b32e773503e0745baaa2d9b384fdb10ddb6,,6dd766165ac2e86aaba788a2adcd46f119403bd0fc3b4b08ce8dbfa5b230b6ac,Tests_passed,b6b4f5523c089d5e45b8f94bb30608605e78642c7432b74e1b5d561a896a1500,Tests_passed,True,True,True,True,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31,Tests_passed,78262ef10f47d0a460cf2ba4f453bb70d2929b117fe3eb4c6f3c6663a8c0fc31
31,refs/heads/master,45226cf3215ee4270f06be2a5180b9124ba84ee0,416462fe3040bcafe501cfc37342d4385354335a,6c6d48d17750818c73ceaca863de1f3172e1a8cb,,db6a24a0aa0bb25e114bd871746dbdceb98cf2cc5c2bde64b8ae115261758d8a,Tests_passed,4bafa07c6de95eedc9b0967318d1b6cbcbb352f2c0e24ec3bfad1b9e8f095ccf,Tests_passed,True,True,True,True,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Tests_passed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8,Merge_failed,d37404bd21bf03c5e928a3e6ff19af943727ee568d275aa0da3d0a7db3c556a8
32,refs/heads/master,4a89d3d902f55ee178980c45e575b3315849b838,24fd092ffffba8edf5f4d718d03b1313baea0074,f6b133e6b881b1a784c9d2cd2ea9e51795894aa2,,ed2d21a7c87ade83cf344ce14c3dfc576a20bed029f6818c4bf0fa3cf1ed0e74,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,True,True,True,True,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682,Tests_passed,31964123a6a52ede83d9a9cd5fd34fe2fc4696b47d4bf5e9c63b2de37f3b5682
37,refs/heads/master,ce365a5d6e30d06c585887f74495ed114b07a17b,082d52cdc4050acdf4c18d58a62c6d221e30cc41,9f0cfca301e16d160a1031b29ca33f2db4c5e8bf,,ad40b2f966aa53d551b5d6f36f64553d1ad7e5068f9c68b9cd4bd2aab51a7dc6,Tests_passed,ffd889799f301c18e9823b7f08829f1371743eeb9f4d5d7a7a53e62dd8aa2ab0,Tests_passed,True,True,True,True,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,8e1d83256d4f3d14d36ac4558146f151f2ea4c768d2a1772a0c004f392f3661c,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,e674b52d6cc5b0ea08abf0b8bc420bcedb478b2f191aa32dc3998683d0f3bc8e,Merge_failed,90d7ea15c0f2b8167f376505b3273ecebd84e435257a4a6c7526383f2feba634,Merge_failed,90d7ea15c0f2b8167f376505b3273ecebd84e435257a4a6c7526383f2feba634
