idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/dev,41c5bba7935ae8b355fa5a45a6b957cdc1c2dfc4,661c2dcbe787defe72aa755575b4676c9cad0406,c171ca2cd11ca37f019cf7c3f373ddb3eda85f55,,2dee71ab2c3e979df2dddbd1190ae83691cc8e135d7fdeada39bd9e9d96a4f03,Tests_passed,110c843f400cbc9a3e5c816da4b905fc752227af428fc4ee0c9da99c697ddf6c,Tests_passed,True,True,True,True
3,refs/heads/dev,d3ad84868bb5425357b65fd7906590982cccd31b,23228c2854d36db7a81d4f5107cef8ef6bcb571a,0d74b3b278cc929c0815abb3a8f7882f8805b1c4,,88974ab774e0014ca22108b2617578a01282a1bae5be5336b8111f449aeb3bf7,Tests_failed,,Git_checkout_failed,False,True,False,False
4,refs/heads/dev,0d74b3b278cc929c0815abb3a8f7882f8805b1c4,eb0733b70473f168d478019d0e50b2e025bc172f,23cd6d51029ee9d8e9122450a9ec7ac3055fb435,,,,,,,False,False,False
6,refs/heads/dev,c1189ba58afdbd8bb84c1d2a3317002a9123eb56,7428855e53444f2dbf7eced94117fc6ca221a69b,a0ed02b0ce5f81de0f773b6b50a3db4adc684472,,dc1e1a7ecf5b740e994dec839c2b5c0ba3a11ebb4b1f7776cead30186fc84fb9,Tests_passed,e3c54bf679aee6b07dc1e3fa00908862f48871564114896a8ed03f855fe04f16,Tests_passed,True,True,True,True
7,refs/heads/dev,44baeafe43865dc05cc9e4e9df3950615bf1389d,63efd86b2314e3b83c36f8c78df14a721de92654,c8ed44f2f8c5851522b29a3c3231b43304070de5,,7bccd0d6ab12eaa1da39bff9a479bc1537cb60594be2b22ee5a9cec6112facff,Tests_passed,1cec64cf90892ddaf9a2ef0d48057046124fd5b617185fa7aa53780094ecd969,Tests_failed,False,True,False,False
8,refs/heads/dev,63efd86b2314e3b83c36f8c78df14a721de92654,cfb843f032b518f99cc081b2eb4fbfde08c03fb5,2c299f6973c18bd02fa4b7b83c768862d4bead23,,,,,,,False,False,False
9,refs/heads/dev,cfb843f032b518f99cc081b2eb4fbfde08c03fb5,15b9b678ff3a137e1567ab02ee12d8fdff4aaf0c,87aa35d464bf5158cf53c97c55e4b3303e63b8d0,,fa8225b7d8ba8884928a6461aa9b7553aca7433c929a0450b21de2c2be3843bc,Tests_passed,3b3ee37e7fa3361c8457f5c908705960fb3a7cdb584cdab4a3e59835858cfeb9,Tests_failed,False,True,False,False
10,refs/heads/dev,2c9cfb74025a4ebce1f053949bda388c785eb29c,52570ce0820498d9533314a0d713406013112de5,d3ac99ee647537c3af53c7f5021202d0ed66cb2f,,d470a5d28ec1a4776b651c539dfc27f9a79f3967b847d1ed6d69218bc03bad7e,Tests_passed,,Git_checkout_failed,False,True,False,False
11,refs/heads/dev,8793542a5138f3baf388dd650238da7a70166747,fc5173375363e936aceccf5ed6222cca260f3a7f,a20be1076a61e5ed099554e04b2240f6abb0b8e2,,,,,,,False,False,False
12,refs/heads/dev,7be8da3cc3a3ae7ec587575e3c0c101c7c35d574,8f70354793e47c9525e672ab92cc803f00778d52,470766799d5dbf6791636d5f2b42a8da888f4c02,,,,,,,False,False,False
