idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
4,refs/heads/master,068334ec7e77ca024c3bc424c42f3b9670274811,7864816031c7feb090ea06b2dcef2baf30aeb691,6225df68ae5feae5a9744ca3966cfe3527750b93,,False,14,0.6604215456674473,Tests_passed,7184c45bb46e52bf38f1d459c56b28f1d4188955dcd7881b807e6fad140ffac2,True,0.661389768371938,Tests_passed,ee17f668878d312d9c2370c3e4a3196655d84b865421c539347f5cbc287cc339,False,False
11,refs/heads/master,26164592c56fb9fc6a0acd417f10e4332d19a8bb,1acd9da1e4a67f3d9af6f9aa61c7d09af49dd821,0dc5c304fab3d8510333bce539aa64179275dd11,,True,4,0.6753872633390706,Tests_passed,b57a235077838e8a69357da948e2faca48e9586b54a5234f6ca541dfb4e187e0,True,0.6765364090204855,Tests_passed,462eb05e100a2d3efbe8cca7e43f74f294a64f33417d2fb34b75e736a0dcc151,True,True
14,refs/heads/master,6393e930611b18b0c0e3433d8f7b6b4814ed5e10,112bab6c6d0a917e329005f1ed8d5a0a1dd3a6f4,52f3a1cd552d38ccbffb9aa4431c97f04664f2cf,,False,26,0.6753872633390706,Tests_passed,6147bf942346f4c44d70957f79c4090b482d9d937133acf058eb7577ab9ff87c,True,0.6753872633390706,Tests_passed,e66172ff3282c17d6d2d2495626fc8d841190ebd5407c2a1ab7a27a0cdaef9f1,False,False
15,refs/heads/master,b8db6514ef858b1a432268b19147cdd4930eaf6d,55435fa18379a1d824fab3c3f757b68b4811a741,5405c6c971977145c63ac8cda80e049cc2129391,,False,4,0.0,Tests_failed,267b7ec77e3c83a1b39cefebcd55c2ff4a4992d902d361a9e307a36d12c61ed7,False,0.0,Tests_failed,b6d60a80e1a84e26b4bba71b781352f0e0a8eecb6d046b125a68e2e669cf074b,False,False
17,refs/heads/master,a2a543c03991548315d11661da56be630db407b1,d1e549a1de543e993fd19ed3be1ffeb7b2361f6d,ed2587bbe98bd612ff1407f47f7d6e1c850c80b8,,True,68,0.0,Tests_failed,efa2298285795fcf0f4d609d2f9d008e7ed43377eb139ebe3e7df53fd59359e8,False,0.0,Tests_failed,f4df8fb27f34adf4e03ffdd150f4c4d395beb0baee3735034878324370d6d7ea,False,False
18,refs/heads/master,f6e0bf88bb1d2666d532f4aa6144132e9b79dd5f,50bd1f900181252326f80aa6efaf77163cadc91f,7baf68599112aa10c85b5c5dda97b4791b9f9b94,,True,106,0.0,Tests_failed,7063d63fbf854188b0ed1f46a2e2aa4cebc09da9a5e682fc3cf0defd512b910b,False,0.0,Tests_failed,c51059a4fc8c41ee6c1f07d4266d09badb42e39467c61ea7835593e9760c691c,False,False
20,refs/heads/master,995760bae33ff8f3b2f7614dbbb4cfae95248417,e098a5681ef3b36bc6a6ad6ba911aab1c9a8b6d7,4f6c41871559a26b4889e809aa037900d2c20c77,,False,3,0.0,Tests_failed,560fc9901f4dcd751036b62da5d1b91cd95c9de03552973b341f7700ef150b74,False,0.0,Tests_failed,e0df1c4da574f1a8416e37794291be85eead735bbdc99e401bc3514bab78504a,False,False
21,refs/heads/master,14e69c369afca578a1fd2796c2f6588f2cfe90b8,abe1803412d3700bd9587ce2b2f19a8e0195a3dd,8923feb665cd9e6ce01b8365c17987a5c26fcf7d,,True,122,0.0,Tests_failed,9a6e9b68291c05a8d4382be53a2f0afca060c983f1a288c75dc82034ed27de1a,False,0.0,Tests_failed,e11ce301c59b6d6a354c32c59a8f327ffbdbc8aee1a65e9e9ef65e75e90154d7,False,False
23,refs/heads/master,84d7ee30aa6bbb82b88b12c54edfc4075e732622,50da4f7a5d25620e6665196456be0602d954db83,b0dc024a1716a1c33e732fdc18248179a526f53d,,True,5,0.0,Tests_failed,7ee9b7fc401b67d7cd876a3b14e9684bdb6849f7d669ca3612940918c5763604,False,0.0,Tests_failed,c21c04eb8d3704a3b7a55e6b5a06f5ebdac8ea99b58da91d708a8653cfd2a113,False,False
24,refs/remotes/origin/gh-pages,62fa88c61244d1bef992f57d5b500a87bf9b0078,39edef7d21476abf421751f0b813c66d1c15b6f5,b636becff553e21d32738d977cc9b0e4756bc6a0,,False,1502,0.0,Tests_failed,9fc0b88c5e54da4590eb56bd8cba689d4561277b6ce126fb979253cbaa5329a2,False,0.0,Tests_failed,4ead7adea9140a97ddbec450a9bb402b03c32cd1f0b0013b1484846929c013e7,False,False
25,refs/remotes/origin/pull/21,e6e7e1b8e65b99a063455937eb7fada87f629642,755be9ec92980bfc3166e11fd20e4c47bec8760d,d1e549a1de543e993fd19ed3be1ffeb7b2361f6d,,True,154,0.0,Tests_failed,2a406f6a09b99f2ad2137097fac042d7de76387279ce26234aff0ce8bab3be89,False,0.0,Tests_failed,efa2298285795fcf0f4d609d2f9d008e7ed43377eb139ebe3e7df53fd59359e8,False,False
