idx,branch_name,merge,left,right,notes,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,union_diff_files,num_intersecting_files,sampled for testing
1,refs/heads/master,988959f6393e9d0644e1e0b196d5ab6be373c4c1,50ada0b2d3799d1c158f3da4effc8e4819129898,215fb69d1dd9431e4e0e9ae608c2d24d528da1b0,two initial commits,4405,38,False,True,True,39,False,Error while retrieving base sha,Error while retrieving base sha,False
